SMSA	Coverage	DTC	Age	Years	Specialty	Subscribe	Num Hospital	Conference	Practice Size	Visits	Program	Details Nosorr	Details Paenex	Details Other	Total Details	Mention Nosor	Minutes Nosorr	Samples Nosorr	Samples Paenex	Samples Other	Rx Nosorr	Rx Paenex	Rx Other	TotalRx	TherDays Nosorr	TherDays Paenex	TherDays Other	
Wilkes Barre	0.88	1.5	39	9	GP	NO	3	NO	3	224	YES	6	4	4	14	18	38	127	115	40	67	51	26	144	600	469	228	
Wilkes Barre	0.88	1.5	48	19	RH	NO	4	YES	4	605	YES	8	2	8	18	18	48	138	82	97	144	30	237	411	2647	522	4692	
Wilkes Barre	0.88	1.5	54	22	PD	YES	5	NO	3	176	YES	2	2	6	10	6	18	45	69	59	33	17	23	73	159	85	122	
Wilkes Barre	0.88	1.5	46	17	RH	YES	5	YES	4	507	NO	5	4	14	23	23	82	100	129	149	67	70	162	299	1258	1314	3136	
Wilkes Barre	0.88	1.5	61	38	GP	NO	2	NO	4	425	NO	5	3	8	16	12	34	134	80	78	92	72	82	246	827	626	766	
Wilkes Barre	0.88	1.5	41	7	GP	NO	3	NO	4	240	NO	5	3	2	10	17	44	106	87	22	56	42	17	115	568	398	144	
Wilkes Barre	0.88	1.5	45	23	RH	YES	5	NO	2	402	YES	3	6	4	13	9	30	69	201	42	22	177	93	292	369	3475	1834	
Wilkes Barre	0.88	1.5	62	34	PD	YES	1	NO	7	300	YES	2	8	7	17	7	29	41	235	85	19	60	55	134	138	338	358	
Wilkes Barre	0.88	1.5	40	11	PD	NO	4	YES	6	260	NO	2	1	6	9	7	18	20	41	70	38	37	35	110	245	213	213	
Wilkes Barre	0.88	1.5	36	3	PD	YES	3	YES	3	217	YES	1	5	2	8	8	13	28	150	23	19	48	16	83	107	273	89	
Wilkes Barre	0.88	1.5	43	11	PD	NO	3	NO	4	160	NO	2	2	3	7	7	22	58	67	28	19	20	29	68	150	146	176	
Wilkes Barre	0.88	1.5	46	18	RH	NO	4	YES	6	477	YES	4	3	9	16	11	34	85	87	99	174	69	119	362	3277	1326	2305	
Wilkes Barre	0.88	1.5	35	18	GP	NO	0	NO	5	305	NO	4	1	7	12	11	33	82	27	66	68	12	62	142	664	104	579	
Wilkes Barre	0.88	1.5	53	19	RH	NO	5	NO	9	619	NO	4	8	14	26	16	43	88	228	124	98	165	240	503	1830	3114	4497	
Wilkes Barre	0.88	1.5	63	31	PD	NO	1	NO	4	195	YES	2	4	2	8	8	24	39	120	26	5	32	10	47	30	242	78	
Wilkes Barre	0.88	1.5	34	5	GP	NO	3	NO	7	438	NO	6	6	10	22	20	70	135	223	92	56	99	105	260	503	904	943	
Wilkes Barre	0.88	1.5	43	18	GP	YES	5	YES	5	336	YES	3	3	4	10	11	35	65	91	34	48	79	70	197	407	652	646	
Nashville	0.93	3	48	25	RH	NO	5	YES	1	387	NO	3	4	11	18	12	27	60	121	121	25	32	141	198	413	637	2780	
Nashville	0.93	3	47	18	PD	YES	1	NO	4	194	YES	2	3	4	9	6	23	34	97	45	12	24	29	65	63	121	155	
Nashville	0.93	3	51	24	GP	NO	5	YES	5	424	NO	2	6	6	14	3	7	44	159	77	72	65	101	238	648	577	945	
Nashville	0.93	3	48	18	PD	NO	5	YES	4	271	NO	3	2	3	8	11	40	63	62	25	25	22	47	94	135	163	282	
Nashville	0.93	3	51	24	PD	NO	3	YES	4	247	NO	2	2	5	9	12	36	34	46	45	26	19	42	87	149	109	281	
Nashville	0.93	3	52	21	PD	YES	5	YES	3	208	NO	1	3	7	11	8	27	13	96	73	8	41	40	89	50	271	244	
Nashville	0.93	3	53	29	RH	YES	5	YES	5	628	NO	9	4	6	19	26	95	166	98	66	187	109	163	459	3472	2060	3117	
Nashville	0.93	3	35	9	RH	NO	3	YES	5	698	YES	6	7	12	25	21	76	129	216	153	157	89	205	451	3099	1565	3809	
Nashville	0.93	3	41	20	PD	NO	5	NO	2	132	YES	3	2	2	7	5	18	63	61	19	23	11	8	42	147	77	54	
Nashville	0.93	3	65	41	GP	YES	3	NO	3	222	YES	3	6	7	16	10	28	47	203	64	11	79	34	124	86	710	304	
Nashville	0.93	3	41	19	GP	NO	3	NO	6	316	YES	3	2	4	9	8	16	65	52	46	63	55	29	147	604	442	255	
Nashville	0.93	3	49	19	GP	NO	5	YES	6	401	YES	5	2	7	14	14	38	73	60	69	118	20	83	221	1092	184	804	
Nashville	0.93	3	35	8	PD	NO	0	YES	4	173	YES	2	1	5	8	11	37	48	28	62	7	28	28	63	29	199	130	
Nashville	0.93	3	43	18	GP	YES	4	YES	5	364	NO	6	5	9	20	21	53	124	149	85	83	52	76	211	757	469	695	
Nashville	0.93	3	62	36	GP	YES	5	YES	3	234	NO	2	2	6	10	9	23	40	53	58	47	61	43	151	436	521	378	
Nashville	0.93	3	61	31	PD	YES	5	YES	6	271	NO	7	3	6	16	19	57	132	89	53	48	15	55	118	260	86	403	
Nashville	0.93	3	30	0	PD	NO	5	YES	7	346	YES	3	3	9	15	15	51	62	90	61	21	58	71	150	146	383	370	
Nashville	0.93	3	36	10	RH	NO	5	NO	5	537	YES	2	5	7	14	6	16	47	154	58	94	172	90	356	1912	3185	1854	
Kansas City	0.84	3	40	0	PD	NO	2	NO	3	209	NO	6	3	3	12	16	45	111	99	34	32	11	16	59	209	48	97	
Kansas City	0.84	3	56	27	PD	YES	5	YES	5	275	YES	1	3	1	5	7	19	23	98	8	21	51	34	106	78	317	258	
Kansas City	0.84	3	62	35	PD	NO	5	NO	6	313	NO	3	2	7	12	15	62	69	60	58	42	25	56	123	271	128	297	
Kansas City	0.84	3	61	34	RH	NO	3	NO	6	653	YES	4	7	13	24	11	33	81	235	127	78	165	217	460	1297	3081	4025	
Kansas City	0.84	3	62	41	PD	NO	5	YES	10	403	NO	7	2	11	20	24	70	139	66	113	67	16	69	152	422	112	351	
Kansas City	0.84	3	38	16	GP	YES	5	YES	4	345	NO	4	4	5	13	8	22	75	124	50	73	77	73	223	672	713	644	
Kansas City	0.84	3	32	3	GP	NO	5	YES	4	363	NO	4	7	8	19	14	21	75	240	97	35	72	64	171	369	650	541	
Kansas City	0.84	3	52	18	RH	NO	4	NO	5	607	YES	5	9	9	23	17	55	110	265	107	101	235	94	430	1945	4375	1853	
Kansas City	0.84	3	32	3	GP	YES	2	NO	2	221	NO	2	3	3	8	9	32	32	98	31	37	71	62	170	319	636	585	
Kansas City	0.84	3	50	19	GP	YES	3	NO	4	403	NO	6	3	6	15	20	75	124	72	71	140	54	73	267	1281	505	657	
Kansas City	0.84	3	59	34	RH	YES	3	NO	5	551	NO	4	6	7	17	15	44	99	188	73	112	130	72	314	2182	2493	1342	
Kansas City	0.84	3	40	5	RH	NO	3	YES	1	461	NO	3	8	8	19	9	27	46	251	69	74	85	180	339	1475	1622	3464	
Kansas City	0.84	3	58	28	PD	YES	5	YES	6	296	NO	2	4	8	14	6	24	31	104	88	23	28	67	118	177	185	407	
Kansas City	0.84	3	37	3	GP	NO	3	YES	1	188	YES	1	4	5	10	4	14	19	118	52	20	84	51	155	208	763	472	
Kansas City	0.84	3	30	7	GP	NO	1	NO	4	379	YES	3	5	6	14	9	28	45	160	57	46	114	112	272	441	1004	988	
Kansas City	0.84	3	37	10	RH	NO	4	NO	4	507	YES	5	4	8	17	7	11	83	113	98	130	104	171	405	2573	1850	3118	
Kansas City	0.84	3	52	33	PD	NO	0	NO	6	279	YES	1	3	3	7	5	14	24	118	31	23	43	40	106	125	234	251	
Kansas City	0.84	3	38	6	GP	YES	4	NO	7	407	NO	2	6	4	12	5	12	39	185	43	91	120	78	289	745	1100	721	
Kansas City	0.84	3	34	4	RH	NO	5	YES	7	656	NO	3	7	14	24	5	18	65	183	119	49	255	240	544	964	4870	4542	
Stockton	0.9399999999999999	1.5	59	31	GP	YES	4	YES	2	203	NO	1	3	7	11	3	12	18	94	84	22	67	55	144	190	583	480	
Stockton	0.9399999999999999	1.5	38	6	RH	NO	3	NO	4	607	NO	7	6	14	27	24	71	134	179	142	114	121	184	419	2220	2195	3726	
Stockton	0.9399999999999999	1.5	63	33	RH	NO	1	NO	5	571	YES	4	4	11	19	17	45	84	92	113	81	73	226	380	1619	1349	4367	
Stockton	0.9399999999999999	1.5	35	5	RH	NO	3	NO	6	633	YES	5	7	9	21	14	38	85	221	100	99	148	231	478	1831	2811	4315	
Stockton	0.9399999999999999	1.5	40	20	RH	NO	0	NO	4	504	YES	6	4	6	16	21	69	131	111	67	143	137	80	360	2679	2590	1642	
Stockton	0.9399999999999999	1.5	39	10	RH	NO	4	YES	7	517	NO	7	8	14	29	13	38	142	225	140	144	115	186	445	2631	2153	3354	
Stockton	0.9399999999999999	1.5	43	12	GP	YES	1	NO	8	434	YES	8	4	8	20	26	71	176	109	56	91	73	85	249	844	688	750	
Stockton	0.9399999999999999	1.5	52	21	RH	NO	0	NO	8	665	YES	6	6	8	20	29	89	114	201	87	148	162	162	472	2649	3141	3029	
Stockton	0.9399999999999999	1.5	40	15	PD	YES	5	YES	8	357	NO	2	5	10	17	9	29	33	160	125	35	39	56	130	214	218	337	
Stockton	0.9399999999999999	1.5	58	30	GP	NO	2	NO	2	236	NO	1	2	4	7	1	1	21	48	46	22	83	133	238	201	750	1187	
Stockton	0.9399999999999999	1.5	52	21	GP	NO	1	NO	4	287	YES	4	3	7	14	10	33	78	111	60	60	34	73	167	545	337	685	
Stockton	0.9399999999999999	1.5	51	28	PD	NO	5	YES	7	266	NO	4	4	8	16	10	28	59	120	77	55	31	48	134	374	205	316	
Stockton	0.9399999999999999	1.5	50	19	GP	NO	1	NO	3	262	YES	2	4	7	13	5	18	41	108	83	31	40	26	97	323	369	251	
Stockton	0.9399999999999999	1.5	47	20	RH	YES	5	NO	4	562	NO	5	7	16	28	17	57	102	238	199	118	84	245	447	2344	1498	4521	
Stockton	0.9399999999999999	1.5	54	22	PD	NO	2	YES	7	264	YES	2	4	6	12	6	13	25	129	43	14	48	17	79	84	265	73	
Stockton	0.9399999999999999	1.5	60	38	PD	NO	2	NO	7	267	YES	6	3	5	14	21	65	152	77	45	37	24	28	89	223	157	178	
Stockton	0.9399999999999999	1.5	58	35	RH	NO	1	NO	5	522	YES	8	5	8	21	28	78	182	133	81	150	79	153	382	2932	1515	2961	
Stockton	0.9399999999999999	1.5	45	12	RH	NO	5	NO	3	594	NO	4	7	14	25	17	48	85	216	136	75	121	205	401	1296	2293	3840	
Tucson	0.89	1.5	40	13	PD	YES	5	YES	6	224	YES	4	6	8	18	14	43	68	175	56	25	33	34	92	157	214	188	
Tucson	0.89	1.5	36	12	RH	NO	1	YES	6	568	YES	6	3	11	20	16	33	107	78	112	158	137	184	479	3127	2428	3237	
Tucson	0.89	1.5	51	25	RH	YES	5	YES	4	528	NO	8	3	7	18	20	66	160	90	63	99	17	179	295	1849	322	3472	
Tucson	0.89	1.5	51	21	GP	YES	3	NO	6	408	YES	6	2	7	15	22	60	134	52	82	124	20	108	252	1073	212	1044	
Tucson	0.89	1.5	54	32	RH	YES	2	YES	2	469	NO	4	2	8	14	21	61	72	62	87	158	41	180	379	2932	799	3826	
Tucson	0.89	1.5	32	3	GP	NO	5	YES	1	180	NO	3	3	4	10	13	29	53	95	47	15	55	51	121	132	503	474	
Tucson	0.89	1.5	61	30	RH	YES	3	YES	2	506	YES	5	6	11	22	20	56	88	165	108	73	134	143	350	1328	2601	2610	
Tucson	0.89	1.5	43	11	RH	NO	3	YES	3	499	YES	6	6	11	23	22	59	106	184	109	63	83	177	323	1179	1500	3486	
Tucson	0.89	1.5	58	28	RH	YES	5	YES	2	405	YES	5	4	12	21	20	53	95	123	127	131	155	143	429	2559	3053	2588	
Tucson	0.89	1.5	45	20	PD	YES	3	NO	12	431	YES	7	5	11	23	21	66	133	148	102	31	21	57	109	209	131	329	
Tucson	0.89	1.5	47	12	RH	NO	2	NO	9	682	YES	6	4	13	23	23	64	116	119	139	187	91	248	526	3468	1692	4955	
Tucson	0.89	1.5	47	21	RH	YES	1	NO	3	463	YES	3	5	7	15	11	51	48	152	67	87	162	127	376	1677	3274	2307	
Tucson	0.89	1.5	46	30	GP	YES	5	YES	6	346	YES	5	3	3	11	24	73	115	92	27	72	58	58	188	672	501	520	
Tucson	0.89	1.5	58	31	PD	NO	5	YES	6	240	NO	2	3	7	12	2	2	36	96	65	14	58	58	130	108	381	362	
Tucson	0.89	1.5	57	25	PD	YES	3	NO	5	194	NO	4	2	6	12	13	34	76	55	65	22	19	27	68	111	99	203	
Tucson	0.89	1.5	52	16	RH	YES	5	YES	2	410	NO	6	3	11	20	19	56	130	98	105	116	119	134	369	2165	2381	2551	
Tucson	0.89	1.5	60	27	RH	YES	5	NO	4	573	YES	4	6	8	18	11	36	81	184	86	93	151	152	396	1695	2668	2875	
Tucson	0.89	1.5	44	16	PD	NO	4	YES	5	239	NO	2	7	8	17	9	16	41	182	83	9	32	49	90	79	216	254	
Dayton	0.9	1	58	22	PD	YES	2	NO	7	319	NO	4	5	6	15	14	42	59	177	52	34	49	24	107	214	316	121	
Dayton	0.9	1	43	9	GP	YES	5	YES	4	307	NO	1	3	3	7	4	12	19	104	28	55	67	101	223	534	573	819	
Dayton	0.9	1	52	27	GP	NO	3	YES	5	303	YES	5	4	5	14	18	58	90	114	52	27	33	61	121	277	276	558	
Dayton	0.9	1	35	17	PD	NO	3	YES	3	172	YES	1	2	5	8	5	17	12	53	52	9	2	38	49	68	17	226	
Dayton	0.9	1	58	30	RH	YES	3	NO	8	639	YES	5	4	16	25	15	50	99	126	164	132	88	292	512	2574	1665	5604	
Dayton	0.9	1	48	16	RH	NO	2	YES	3	388	NO	4	3	8	15	16	46	77	102	91	80	99	89	268	1557	1888	1815	
Dayton	0.9	1	31	0	PD	NO	2	NO	3	199	YES	3	5	5	13	7	22	64	130	60	11	34	36	81	89	207	218	
Dayton	0.9	1	33	4	PD	YES	4	NO	5	233	NO	2	3	4	9	2	6	29	93	39	10	28	57	95	45	177	354	
Dayton	0.9	1	40	17	PD	YES	2	YES	5	211	NO	5	2	5	12	15	46	108	70	32	16	18	26	60	93	93	193	
Dayton	0.9	1	56	21	PD	NO	5	NO	1	115	NO	3	3	4	10	7	12	57	83	51	23	14	13	50	129	50	84	
Dayton	0.9	1	38	14	PD	YES	2	NO	7	290	YES	6	2	4	12	13	26	137	75	67	65	32	39	136	354	171	226	
Dayton	0.9	1	51	29	RH	YES	5	NO	3	428	NO	5	5	5	15	18	37	84	161	46	71	87	95	253	1514	1597	1782	
Dayton	0.9	1	48	20	RH	NO	3	NO	5	578	YES	4	3	10	17	16	36	82	84	126	122	40	169	331	2409	792	3188	
Dayton	0.9	1	51	22	PD	NO	2	NO	2	229	YES	2	5	2	9	5	17	52	153	14	37	47	17	101	223	258	114	
Dayton	0.9	1	39	12	PD	YES	5	NO	2	134	NO	1	1	4	6	6	14	18	16	53	27	6	25	58	144	33	123	
Dayton	0.9	1	32	1	GP	NO	5	YES	4	293	NO	2	2	9	13	2	8	48	54	86	25	91	95	211	205	793	834	
Dayton	0.9	1	40	4	GP	NO	1	NO	7	362	YES	9	4	14	27	31	93	201	128	138	82	50	119	251	712	428	1110	
Dayton	0.9	1	38	2	PD	NO	5	YES	6	331	NO	4	5	7	16	9	33	79	127	82	26	29	54	109	142	148	316	
North Charleston	0.82	3	64	35	PD	NO	1	YES	5	274	NO	2	3	5	10	8	30	34	85	48	36	56	29	121	229	351	169	
North Charleston	0.82	3	41	16	PD	NO	2	NO	3	226	YES	1	1	4	6	4	10	12	38	34	24	54	48	126	132	349	265	
North Charleston	0.82	3	49	31	RH	YES	3	NO	1	451	YES	5	1	10	16	22	73	97	25	103	107	45	149	301	1968	738	2859	
North Charleston	0.82	3	63	29	RH	NO	0	NO	6	512	YES	1	4	9	14	5	11	16	108	89	21	96	228	345	376	1818	4273	
North Charleston	0.82	3	32	10	PD	YES	5	YES	4	193	NO	2	2	5	9	6	16	61	60	64	8	15	27	50	47	90	191	
North Charleston	0.82	3	34	6	RH	NO	5	YES	7	723	NO	8	7	13	28	28	74	144	210	147	212	94	308	614	3977	1713	5656	
North Charleston	0.82	3	47	22	RH	NO	2	NO	7	608	NO	4	4	13	21	14	43	97	112	130	94	142	295	531	1933	2746	5296	
North Charleston	0.82	3	42	19	RH	YES	1	NO	4	454	NO	6	7	9	22	15	36	114	187	86	64	114	66	244	1132	2160	1297	
North Charleston	0.82	3	60	29	RH	NO	3	NO	9	755	YES	7	6	11	24	20	75	157	205	97	122	150	240	512	2376	2913	4707	
North Charleston	0.82	3	31	6	RH	NO	2	NO	3	458	YES	4	3	8	15	15	37	87	90	92	118	37	144	299	2195	624	2693	
North Charleston	0.82	3	58	32	GP	YES	3	NO	2	187	NO	3	2	4	9	12	46	72	54	45	48	26	62	136	411	250	509	
North Charleston	0.82	3	31	7	RH	YES	5	YES	4	500	NO	10	6	6	22	35	102	197	196	53	167	104	91	362	3358	2059	1662	
North Charleston	0.82	3	42	3	RH	YES	5	YES	4	647	NO	6	6	9	21	28	92	140	184	86	242	166	231	639	4654	3216	4166	
North Charleston	0.82	3	51	18	GP	YES	5	YES	4	195	NO	4	1	7	12	13	43	81	26	84	19	2	38	59	185	21	334	
North Charleston	0.82	3	43	9	RH	YES	3	YES	8	688	NO	4	6	7	17	12	38	84	164	59	191	163	120	474	3655	3054	2242	
North Charleston	0.82	3	57	26	RH	NO	3	NO	5	540	NO	8	4	11	23	25	75	160	118	108	97	98	134	329	1917	1831	2648	
North Charleston	0.82	3	34	13	PD	NO	5	YES	2	137	NO	1	5	5	11	4	10	23	162	63	1	19	23	43	3	132	147	
North Charleston	0.82	3	32	3	RH	YES	5	NO	2	351	NO	3	3	6	12	11	37	49	99	67	76	67	133	276	1492	1290	2636	
North Charleston	0.82	3	44	21	RH	NO	2	NO	7	693	NO	6	6	16	28	19	51	117	169	148	75	107	231	413	1377	1936	4229	
North Charleston	0.82	3	31	0	RH	NO	4	NO	4	514	NO	6	3	12	21	18	54	99	105	105	157	62	170	389	2964	1086	3556	
Detroit	0.88	2	64	37	RH	NO	3	NO	5	483	YES	7	5	7	19	18	48	140	165	67	75	109	142	326	1475	2312	2579	
Detroit	0.88	2	54	26	GP	NO	4	YES	4	311	NO	3	3	5	11	8	27	49	87	47	95	42	66	203	904	374	582	
Detroit	0.88	2	46	20	GP	YES	4	YES	2	168	YES	2	3	4	9	6	12	40	92	45	33	18	60	111	302	145	537	
Detroit	0.88	2	39	7	GP	NO	4	YES	6	333	NO	4	2	3	9	16	64	92	66	19	92	19	81	192	838	173	673	
Detroit	0.88	2	30	8	GP	YES	5	YES	4	382	NO	3	6	5	14	9	29	54	182	59	29	103	102	234	296	859	878	
Detroit	0.88	2	37	8	RH	NO	5	NO	1	401	NO	4	7	7	18	17	46	86	184	59	80	139	103	322	1511	2669	1761	
Detroit	0.88	2	49	22	GP	NO	3	NO	5	353	YES	4	4	9	17	14	36	95	127	93	46	66	87	199	411	653	781	
Detroit	0.88	2	63	32	RH	NO	3	NO	3	520	YES	4	4	9	17	16	44	74	137	72	110	72	112	294	2081	1388	2022	
Detroit	0.88	2	41	11	PD	NO	3	YES	5	234	YES	2	2	4	8	8	21	43	73	41	34	45	28	107	188	326	163	
Detroit	0.88	2	48	16	RH	NO	4	NO	8	671	NO	5	3	9	17	11	33	104	92	83	137	130	235	502	2717	2463	4698	
Detroit	0.88	2	52	17	GP	NO	5	NO	4	324	YES	6	5	8	19	25	56	107	198	77	40	47	72	159	363	377	688	
Detroit	0.88	2	64	41	RH	YES	5	YES	2	300	NO	2	4	7	13	14	43	34	110	86	36	93	89	218	773	1649	1772	
Detroit	0.88	2	54	23	RH	NO	1	NO	5	438	NO	4	5	7	16	15	40	80	176	79	89	99	113	301	1639	1826	2139	
Detroit	0.88	2	64	25	GP	YES	5	YES	2	262	NO	4	5	3	12	15	35	72	134	32	49	72	44	165	484	704	393	
Detroit	0.88	2	45	18	GP	YES	5	YES	3	239	NO	3	6	6	15	8	19	51	176	52	31	51	65	147	269	472	642	
Detroit	0.88	2	46	20	PD	YES	3	NO	3	152	YES	3	1	3	7	8	27	71	30	32	15	3	31	49	87	13	184	
Detroit	0.88	2	32	9	PD	YES	5	YES	1	99	NO	2	2	5	9	7	27	43	49	60	19	12	12	43	102	85	66	
Detroit	0.88	2	31	0	PD	NO	1	NO	5	243	YES	2	1	3	6	7	23	45	17	29	4	13	25	42	16	61	109	
Fort Wayne	0.79	3	56	25	GP	NO	4	YES	1	205	YES	2	2	7	11	6	17	29	64	75	43	71	57	171	371	638	486	
Fort Wayne	0.79	3	54	22	RH	YES	1	NO	3	403	YES	4	2	7	13	8	16	79	72	71	118	40	171	329	2165	742	3152	
Fort Wayne	0.79	3	38	8	GP	NO	5	YES	8	409	NO	6	6	7	19	13	38	116	206	64	101	97	93	291	927	919	826	
Fort Wayne	0.79	3	44	22	PD	YES	5	YES	8	356	YES	3	4	3	10	16	51	60	103	26	65	66	66	197	438	374	353	
Fort Wayne	0.79	3	40	9	GP	NO	4	NO	6	297	NO	3	2	7	12	8	23	58	50	56	59	13	109	181	547	114	985	
Fort Wayne	0.79	3	42	23	GP	YES	5	YES	1	208	NO	2	6	3	11	8	29	39	193	18	27	78	45	150	228	670	381	
Fort Wayne	0.79	3	48	17	RH	NO	2	NO	10	735	YES	4	10	11	25	13	45	86	271	134	65	281	199	545	1304	5413	3811	
Fort Wayne	0.79	3	30	0	RH	NO	3	NO	1	535	YES	4	7	7	18	10	28	63	231	68	78	111	99	288	1446	2249	1980	
Fort Wayne	0.79	3	38	24	RH	NO	3	NO	5	588	YES	9	4	13	26	29	90	205	136	120	156	101	157	414	2998	1871	2874	
Fort Wayne	0.79	3	32	0	PD	YES	5	YES	10	327	NO	1	3	6	10	3	13	19	89	62	59	33	76	168	320	215	409	
Fort Wayne	0.79	3	32	0	RH	NO	1	NO	4	448	YES	1	4	5	10	2	4	22	95	48	45	165	102	312	832	3000	1905	
Fort Wayne	0.79	3	60	30	GP	NO	2	NO	7	387	YES	8	5	11	24	18	59	168	144	111	59	73	75	207	506	659	669	
Fort Wayne	0.79	3	38	6	PD	NO	3	NO	3	222	YES	3	8	2	13	12	45	60	242	20	29	31	8	68	174	172	36	
Fort Wayne	0.79	3	32	9	GP	NO	2	NO	2	260	YES	7	2	4	13	24	61	153	56	63	69	60	55	184	611	515	508	
Fort Wayne	0.79	3	45	20	GP	YES	4	YES	5	333	NO	2	7	9	18	7	22	25	161	77	25	53	67	145	218	408	588	
Fort Wayne	0.79	3	39	10	RH	YES	3	YES	4	481	YES	11	5	4	20	33	79	178	135	41	169	121	91	381	3207	2307	1601	
Fort Wayne	0.79	3	39	8	RH	YES	3	YES	2	464	YES	4	2	7	13	10	33	74	59	88	158	28	213	399	2997	547	4195	
Fort Wayne	0.79	3	41	16	GP	NO	3	NO	1	149	NO	1	1	4	6	4	11	25	24	49	52	17	45	114	482	145	414	
Fort Wayne	0.79	3	50	23	PD	YES	3	NO	4	206	NO	1	5	5	11	2	8	14	115	51	6	26	23	55	44	153	123	
Fort Wayne	0.79	3	48	23	RH	NO	5	YES	6	672	NO	6	3	10	19	19	55	123	92	93	78	127	188	393	1414	2492	3451	
St Louis	0.87	2	38	10	GP	NO	1	NO	3	391	YES	6	5	4	15	19	52	103	141	47	160	94	107	361	1371	915	898	
St Louis	0.87	2	41	18	RH	NO	4	YES	3	353	YES	5	4	6	15	13	42	102	110	51	61	73	131	265	1140	1374	2575	
St Louis	0.87	2	57	28	PD	NO	3	NO	1	106	YES	2	3	3	8	5	10	45	90	35	5	25	12	42	26	190	66	
St Louis	0.87	2	40	5	PD	NO	4	NO	11	394	YES	5	3	13	21	19	64	78	85	142	32	18	57	107	133	81	307	
St Louis	0.87	2	39	13	GP	YES	5	YES	5	403	NO	4	3	3	10	15	34	82	81	31	89	79	101	269	754	638	925	
St Louis	0.87	2	51	22	GP	NO	4	NO	2	244	NO	4	2	2	8	9	27	95	61	31	70	59	43	172	656	482	403	
St Louis	0.87	2	49	27	GP	YES	2	YES	2	257	YES	2	4	5	11	11	38	47	100	36	36	34	51	121	315	308	455	
St Louis	0.87	2	41	9	RH	NO	5	YES	8	518	YES	3	5	7	15	12	36	67	137	91	51	167	196	414	994	3422	3611	
St Louis	0.87	2	43	21	PD	NO	5	NO	4	159	NO	1	2	2	5	4	13	13	60	25	31	8	30	69	165	36	176	
St Louis	0.87	2	62	31	RH	YES	5	YES	1	444	YES	3	6	11	20	19	64	66	205	111	86	109	156	351	1606	2239	3042	
St Louis	0.87	2	52	21	PD	YES	1	YES	6	290	YES	1	2	7	10	4	11	8	58	82	27	14	51	92	133	72	282	
