SMSA	Coverage	DTC	Age	Years	Specialty	Subscribe	Num Hospital	Conference	Practice Size	Visits	Program	Details Nosorr	Details Paenex	Details Other	Total Details	Mention Nosor	Minutes Nosorr	Samples Nosorr	Samples Paenex	Samples Other	Rx Nosorr	Rx Paenex	Rx Other	TotalRx	TherDays Nosorr	TherDays Paenex	TherDays Other	
Gary	0.84	1.5	55	24	PD	YES	4	YES	7	358	NO	3	3	6	12	12	49	68	83	64	24	56	54	134	154	363	324	
Gary	0.84	1.5	45	25	PD	YES	3	YES	1	96	NO	1	1	1	3	5	16	22	45	7	19	11	5	35	113	55	45	
Gary	0.84	1.5	61	32	GP	YES	4	YES	9	517	YES	8	4	9	21	32	86	161	120	93	130	96	136	362	1176	864	1230	
Gary	0.84	1.5	37	8	PD	YES	3	YES	1	82	YES	4	1	3	8	14	49	71	44	25	12	7	14	33	55	55	83	
Gary	0.84	1.5	64	38	GP	NO	2	NO	5	258	NO	3	1	4	8	13	37	56	32	37	52	49	91	192	464	417	837	
Gary	0.84	1.5	52	25	RH	YES	3	YES	4	449	NO	3	4	6	13	7	23	52	125	62	74	75	159	308	1365	1297	3090	
Rock Hill	0.9399999999999999	1	46	23	PD	YES	4	YES	6	340	NO	3	7	2	12	7	21	52	183	18	37	69	30	136	202	393	201	
Rock Hill	0.9399999999999999	1	36	16	RH	YES	4	NO	6	618	NO	1	8	15	24	6	17	26	258	156	33	177	188	398	612	3461	3300	
Rock Hill	0.9399999999999999	1	45	19	GP	YES	3	NO	4	246	NO	3	3	6	12	10	33	53	90	60	26	29	84	139	217	245	765	
Rock Hill	0.9399999999999999	1	50	22	RH	YES	3	NO	1	297	YES	6	6	7	19	11	30	116	210	75	52	64	60	176	930	1290	1149	
Rock Hill	0.9399999999999999	1	36	0	RH	YES	5	YES	1	414	NO	6	3	6	15	23	75	108	97	54	124	59	121	304	2177	1186	2257	
Rock Hill	0.9399999999999999	1	40	11	RH	YES	1	NO	5	624	NO	4	8	9	21	12	36	54	215	69	124	124	128	376	2311	2267	2605	
Rock Hill	0.9399999999999999	1	45	12	PD	NO	2	NO	2	92	YES	2	1	2	5	7	20	47	32	23	9	6	11	26	53	51	52	
Rock Hill	0.9399999999999999	1	30	4	RH	NO	1	NO	7	627	NO	6	4	10	20	18	51	109	122	102	191	155	224	570	3567	2762	4243	
Rock Hill	0.9399999999999999	1	32	6	PD	NO	2	NO	6	262	YES	5	2	6	13	27	90	106	41	74	25	27	26	78	168	173	146	
Rock Hill	0.9399999999999999	1	58	29	RH	YES	4	YES	4	513	NO	5	3	6	14	18	44	109	70	53	134	157	103	394	2597	3111	1965	
Rock Hill	0.9399999999999999	1	49	30	RH	NO	4	NO	5	617	YES	2	2	3	7	5	14	28	66	38	128	139	83	350	2318	2630	1515	
Rock Hill	0.9399999999999999	1	49	31	RH	YES	5	YES	7	585	NO	4	8	13	25	11	36	76	255	127	65	127	238	430	1212	2485	4340	
Rock Hill	0.9399999999999999	1	52	23	PD	YES	5	YES	7	313	NO	4	2	7	13	15	40	74	56	51	34	20	40	94	189	120	252	
Rock Hill	0.9399999999999999	1	31	6	GP	NO	5	YES	8	452	NO	9	7	9	25	28	97	169	171	100	92	100	70	262	869	936	614	
Rock Hill	0.9399999999999999	1	42	14	RH	YES	1	NO	6	848	YES	4	4	14	22	19	45	64	106	129	120	108	246	474	2376	2211	4358	
Rock Hill	0.9399999999999999	1	64	26	GP	NO	1	YES	3	265	YES	2	3	4	9	6	14	42	87	24	81	118	43	242	778	1077	406	
Rock Hill	0.9399999999999999	1	45	17	RH	NO	0	NO	6	670	YES	5	5	16	26	12	32	100	145	135	81	84	289	454	1564	1521	5467	
Rock Hill	0.9399999999999999	1	52	24	GP	YES	4	NO	6	421	NO	1	5	8	14	4	8	16	187	90	37	79	87	203	314	748	804	
Rock Hill	0.9399999999999999	1	60	24	GP	YES	5	YES	3	244	NO	3	2	3	8	9	23	72	68	40	71	54	42	167	668	491	366	
Greensboro	0.82	1	32	3	PD	NO	3	NO	3	181	YES	2	4	2	8	7	22	43	109	17	43	31	19	93	289	197	98	
Greensboro	0.82	1	33	6	RH	NO	5	YES	1	354	NO	1	3	9	13	3	12	21	98	119	29	82	97	208	625	1401	1725	
Greensboro	0.82	1	41	19	GP	YES	5	NO	3	232	YES	2	2	2	6	6	21	45	70	23	40	58	70	168	338	509	669	
Greensboro	0.82	1	47	18	RH	YES	5	YES	3	524	NO	3	6	8	17	8	21	67	176	77	152	175	83	410	2896	3192	1639	
Greensboro	0.82	1	36	12	GP	NO	4	YES	4	377	YES	6	5	6	17	20	64	137	143	46	61	81	95	237	594	685	883	
Greensboro	0.82	1	33	0	PD	NO	2	NO	2	137	YES	5	4	4	13	13	42	109	106	39	17	23	23	63	90	143	162	
Greensboro	0.82	1	54	31	PD	NO	2	NO	9	325	YES	2	2	7	11	5	7	55	48	73	16	28	51	95	96	174	329	
Greensboro	0.82	1	42	8	PD	NO	4	NO	1	132	YES	1	2	4	7	6	12	18	72	44	10	19	17	46	86	160	136	
Greensboro	0.82	1	30	5	GP	NO	5	YES	6	351	NO	4	4	5	13	15	36	66	109	39	89	105	72	266	786	937	614	
Greensboro	0.82	1	60	30	GP	YES	5	YES	6	348	NO	4	5	9	18	15	55	76	141	128	25	39	41	105	240	379	359	
Greensboro	0.82	1	37	8	RH	NO	5	YES	3	575	NO	2	6	12	20	5	12	31	190	138	117	239	234	590	2291	4522	4316	
Greensboro	0.82	1	38	15	PD	YES	0	NO	3	181	YES	3	2	4	9	10	29	57	78	48	27	13	28	68	193	91	178	
Greensboro	0.82	1	38	6	RH	NO	5	YES	2	541	NO	2	4	8	14	10	35	43	97	77	132	210	103	445	2386	3737	1942	
Greensboro	0.82	1	37	8	RH	NO	0	NO	8	778	YES	7	10	15	32	27	87	162	325	155	105	298	259	662	2018	5612	4822	
Greensboro	0.82	1	50	21	PD	YES	5	YES	3	151	NO	3	2	3	8	10	29	57	70	30	41	29	29	99	262	155	182	
Greensboro	0.82	1	58	31	GP	YES	1	NO	3	330	NO	4	5	6	15	11	30	86	168	62	71	47	36	154	637	425	343	
Greensboro	0.82	1	39	13	GP	YES	5	NO	6	411	NO	6	3	5	14	27	71	98	104	52	109	53	111	273	1006	451	945	
Greensboro	0.82	1	38	11	RH	NO	3	NO	2	399	YES	4	6	8	18	4	11	69	146	75	65	132	74	271	1269	2337	1375	
Greensboro	0.82	1	51	24	PD	NO	3	YES	1	121	NO	2	1	3	6	9	19	26	38	20	17	6	17	40	123	22	115	
Greensboro	0.82	1	37	7	GP	NO	5	YES	2	240	NO	3	1	7	11	9	24	74	26	65	26	19	66	111	257	202	586	
Wichita	0.76	3	51	26	PD	YES	5	YES	4	221	NO	8	1	4	13	20	57	144	29	38	36	10	8	54	213	67	39	
Wichita	0.76	3	31	1	GP	NO	1	NO	3	247	YES	3	3	5	11	8	18	61	71	50	41	69	42	152	352	655	403	
Wichita	0.76	3	52	19	PD	NO	4	YES	4	213	YES	4	2	7	13	15	45	87	52	84	41	22	44	107	249	126	201	
Wichita	0.76	3	44	16	GP	YES	3	YES	5	281	NO	6	3	4	13	21	67	113	90	43	92	78	65	235	835	690	665	
Wichita	0.76	3	63	40	PD	YES	3	NO	3	165	NO	2	3	3	8	8	18	34	99	34	30	26	18	74	201	179	92	
Wichita	0.76	3	33	0	PD	NO	5	YES	7	307	NO	5	3	6	14	21	50	123	87	43	36	33	39	108	231	186	172	
Wichita	0.76	3	36	10	RH	NO	1	NO	5	536	NO	10	5	7	22	34	107	221	179	63	170	125	117	412	3280	2314	2211	
Wichita	0.76	3	63	36	PD	YES	2	YES	2	133	NO	3	1	3	7	14	43	49	41	31	29	14	13	56	163	113	77	
Wichita	0.76	3	49	19	PD	YES	3	YES	3	126	YES	2	2	1	5	4	16	29	50	9	11	23	13	47	52	145	80	
Wichita	0.76	3	59	30	GP	NO	5	NO	3	287	NO	2	3	6	11	8	24	47	110	56	64	46	54	164	549	455	516	
Wichita	0.76	3	41	17	PD	NO	5	YES	6	231	YES	4	5	4	13	16	49	83	139	61	21	14	26	61	105	94	150	
Wichita	0.76	3	40	14	GP	NO	5	YES	1	219	YES	5	5	5	15	11	28	92	163	57	38	47	32	117	380	435	291	
Wichita	0.76	3	58	26	RH	YES	3	NO	3	464	YES	5	5	9	19	18	54	114	148	85	118	130	105	353	2219	2498	1951	
Wichita	0.76	3	33	15	RH	YES	3	YES	1	380	NO	4	3	6	13	17	53	78	75	59	112	103	153	368	2028	1907	2999	
Wichita	0.76	3	63	36	GP	NO	5	YES	11	467	NO	3	3	5	11	15	69	63	79	61	108	70	91	269	956	569	834	
Wichita	0.76	3	42	7	PD	NO	1	NO	4	180	YES	5	1	3	9	13	37	99	21	41	39	33	8	80	272	210	54	
Wichita	0.76	3	61	31	GP	YES	0	NO	4	438	YES	4	2	7	13	15	41	84	51	72	93	67	73	233	871	539	686	
Wichita	0.76	3	61	17	PD	YES	5	YES	4	217	YES	4	2	4	10	11	42	62	63	43	29	30	31	90	170	155	242	
Meriden	0.85	3	57	34	PD	YES	5	NO	5	263	NO	2	3	4	9	10	26	31	67	27	10	18	18	46	56	107	129	
Meriden	0.85	3	61	34	GP	NO	1	NO	11	513	YES	6	7	11	24	19	50	113	194	103	89	86	102	277	785	865	923	
Meriden	0.85	3	38	9	PD	YES	2	YES	8	302	NO	4	3	2	9	8	26	78	87	16	90	42	45	177	520	245	316	
Meriden	0.85	3	43	27	PD	NO	4	NO	10	361	NO	4	4	2	10	11	37	93	128	12	35	48	20	103	213	279	142	
Meriden	0.85	3	60	34	GP	YES	4	NO	2	228	NO	2	4	3	9	10	23	37	109	26	43	43	41	127	369	384	324	
Meriden	0.85	3	43	19	GP	YES	4	YES	3	349	YES	1	3	7	11	4	12	15	92	65	71	54	81	206	584	516	644	
Meriden	0.85	3	34	5	PD	NO	5	YES	5	189	NO	4	2	4	10	16	49	60	60	43	11	18	39	68	59	130	237	
Meriden	0.85	3	39	11	GP	NO	1	NO	1	160	YES	3	3	3	9	13	39	57	79	39	40	40	35	115	344	367	320	
Meriden	0.85	3	41	18	RH	YES	4	YES	3	412	YES	4	1	6	11	16	42	79	34	57	101	82	71	254	1932	1564	1424	
Meriden	0.85	3	51	20	RH	YES	5	YES	6	532	NO	3	5	9	17	12	44	63	136	72	57	105	190	352	1126	1935	3604	
Meriden	0.85	3	49	22	PD	NO	1	NO	11	412	NO	4	3	5	12	16	41	95	88	53	58	89	65	212	371	503	335	
Meriden	0.85	3	45	25	PD	NO	4	NO	4	219	YES	2	2	5	9	9	28	34	71	42	21	26	41	88	178	172	199	
Meriden	0.85	3	42	10	RH	NO	5	NO	1	353	NO	2	1	11	14	5	20	41	15	133	65	10	132	207	1267	238	2620	
Meriden	0.85	3	38	4	GP	YES	5	YES	4	366	NO	5	3	5	13	18	45	109	65	35	57	79	96	232	517	700	843	
Meriden	0.85	3	54	32	PD	YES	4	NO	2	168	YES	2	2	5	9	8	32	38	79	55	26	10	22	58	156	68	159	
Meriden	0.85	3	35	4	RH	YES	5	NO	8	691	YES	7	6	11	24	22	53	142	182	95	235	230	212	677	4591	4500	4072	
Meriden	0.85	3	58	33	GP	YES	4	NO	7	437	YES	2	4	6	12	7	18	39	111	63	96	68	85	249	821	642	718	
Meriden	0.85	3	59	26	GP	YES	3	NO	3	198	YES	5	3	7	15	18	40	103	74	77	47	40	50	137	433	331	424	
Meriden	0.85	3	41	15	RH	NO	2	NO	6	597	YES	2	10	18	30	6	24	38	261	191	79	117	312	508	1405	2151	6029	
Riverside	0.8100000000000001	1	47	22	PD	YES	5	YES	1	74	NO	1	1	2	4	7	21	11	27	14	14	21	3	38	92	116	20	
Riverside	0.8100000000000001	1	36	2	PD	YES	3	YES	7	323	NO	4	3	6	13	15	40	68	85	72	32	13	32	77	180	88	168	
Riverside	0.8100000000000001	1	39	15	RH	YES	5	YES	3	439	NO	7	2	10	19	27	89	131	48	89	138	91	209	438	2766	1866	3889	
Riverside	0.8100000000000001	1	51	21	RH	YES	5	YES	4	510	NO	2	6	12	20	7	25	31	175	122	97	94	186	377	1760	1927	3584	
Riverside	0.8100000000000001	1	65	36	PD	YES	4	NO	2	153	NO	2	1	4	7	5	9	33	24	26	18	23	19	60	84	125	102	
Riverside	0.8100000000000001	1	35	0	GP	NO	4	NO	3	332	YES	3	2	1	6	11	35	68	47	11	105	42	100	247	1030	385	931	
Riverside	0.8100000000000001	1	39	16	PD	NO	2	NO	5	162	YES	2	2	1	5	9	26	35	66	8	31	18	10	59	209	99	75	
Riverside	0.8100000000000001	1	36	10	GP	YES	5	YES	3	368	YES	4	4	4	12	14	37	85	138	40	43	97	72	212	408	930	655	
Riverside	0.8100000000000001	1	62	24	RH	NO	3	YES	3	416	NO	3	3	10	16	11	43	51	111	74	71	87	141	299	1209	1707	2681	
Riverside	0.8100000000000001	1	35	3	PD	NO	5	YES	4	145	NO	5	2	2	9	10	32	112	51	20	23	16	6	45	144	119	51	
Riverside	0.8100000000000001	1	31	5	RH	NO	5	YES	9	714	NO	3	9	15	27	11	32	73	254	154	178	252	295	725	3319	4783	5647	
Riverside	0.8100000000000001	1	33	6	GP	NO	3	NO	3	209	YES	5	1	3	9	17	50	88	42	26	22	13	33	68	195	107	294	
Riverside	0.8100000000000001	1	52	25	PD	YES	5	YES	2	138	YES	4	2	3	9	16	49	84	59	26	14	13	20	47	102	51	109	
Riverside	0.8100000000000001	1	36	1	GP	NO	5	YES	8	386	NO	2	2	10	14	9	26	41	60	94	32	32	126	190	290	266	1069	
Riverside	0.8100000000000001	1	41	13	RH	YES	4	YES	2	445	YES	9	3	5	17	30	96	186	81	65	125	86	161	372	2463	1721	3098	
Riverside	0.8100000000000001	1	41	20	PD	NO	2	NO	2	109	YES	2	1	3	6	8	32	56	31	40	14	20	11	45	102	95	60	
Riverside	0.8100000000000001	1	55	19	RH	NO	0	NO	3	534	YES	2	6	13	21	4	12	35	189	129	93	123	180	396	1791	2281	3322	
Riverside	0.8100000000000001	1	65	35	PD	YES	5	YES	5	247	YES	2	3	4	9	5	11	41	78	55	29	19	13	61	151	116	71	
Allentown	0.85	3	51	16	GP	NO	5	YES	2	264	NO	5	1	9	15	16	52	88	27	98	60	37	86	183	536	351	766	
Allentown	0.85	3	37	12	PD	YES	5	NO	8	376	YES	6	8	7	21	20	73	110	224	68	55	69	48	172	331	434	246	
Allentown	0.85	3	32	3	GP	NO	2	NO	4	246	YES	4	3	6	13	8	24	84	79	56	33	32	93	158	291	321	867	
Allentown	0.85	3	31	0	RH	YES	5	YES	2	386	NO	6	3	5	14	24	79	131	73	54	96	103	91	290	1844	1873	1692	
Allentown	0.85	3	36	1	RH	NO	0	NO	4	417	NO	8	2	5	15	25	68	152	55	49	94	64	93	251	1807	1166	1656	
Allentown	0.85	3	47	20	PD	YES	1	NO	3	159	YES	2	3	6	11	11	25	35	113	57	10	20	27	57	56	137	152	
Allentown	0.85	3	57	27	PD	YES	5	YES	7	296	YES	6	1	4	11	12	34	139	27	44	38	19	65	122	249	98	324	
Allentown	0.85	3	33	9	RH	NO	2	NO	3	585	NO	2	5	9	16	7	17	44	165	86	125	179	185	489	2297	3482	3567	
Allentown	0.85	3	58	32	RH	YES	5	YES	6	541	NO	4	7	15	26	15	38	80	205	163	60	94	149	303	1140	1940	2886	
Allentown	0.85	3	59	38	GP	NO	4	NO	1	215	YES	2	2	7	11	6	18	41	68	66	23	13	80	116	196	84	681	
Allentown	0.85	3	60	22	PD	NO	4	NO	6	226	YES	8	1	5	14	18	59	175	25	52	48	14	20	82	312	98	117	
Allentown	0.85	3	57	28	PD	YES	5	YES	7	347	NO	2	6	3	11	4	10	31	190	35	33	54	78	165	167	325	434	
Allentown	0.85	3	32	5	RH	NO	2	YES	2	527	NO	4	7	11	22	11	33	71	200	92	111	89	168	368	2271	1742	3313	
Allentown	0.85	3	65	31	GP	NO	2	NO	8	423	YES	5	3	5	13	21	61	123	77	52	53	74	102	229	477	635	992	
Allentown	0.85	3	61	30	RH	YES	0	YES	2	462	YES	4	7	7	18	13	33	65	184	86	39	164	167	370	748	3116	3119	
Allentown	0.85	3	63	35	PD	YES	1	NO	2	169	YES	2	3	2	7	10	23	37	92	26	22	24	31	77	126	158	194	
Allentown	0.85	3	63	39	PD	YES	4	YES	7	305	YES	1	1	2	4	5	18	11	25	18	100	39	41	180	581	230	257	
Allentown	0.85	3	35	8	RH	NO	1	NO	8	714	NO	6	5	20	31	20	63	124	159	199	130	189	380	699	2404	3438	7510	
Allentown	0.85	3	35	5	PD	NO	5	YES	4	227	NO	3	2	5	10	6	16	61	54	55	12	21	32	65	88	123	194	
Raleigh	0.82	1.5	36	14	PD	YES	4	YES	3	219	NO	1	2	5	8	3	7	18	59	47	24	27	41	92	136	167	269	
Raleigh	0.82	1.5	62	30	RH	YES	4	NO	14	808	YES	11	9	17	37	37	107	215	242	159	239	216	220	675	4567	4002	4189	
Raleigh	0.82	1.5	46	13	RH	YES	5	NO	2	382	NO	5	3	3	11	20	69	79	110	23	95	53	42	190	1846	1107	790	
Raleigh	0.82	1.5	39	17	PD	YES	1	YES	4	217	YES	3	2	4	9	13	47	71	54	34	48	29	41	118	296	170	220	
Raleigh	0.82	1.5	50	29	GP	YES	4	YES	9	530	NO	12	3	6	21	36	114	209	115	70	127	56	105	288	1148	460	878	
Raleigh	0.82	1.5	63	39	PD	YES	3	NO	7	273	YES	1	2	8	11	3	8	24	70	81	7	13	84	104	47	65	504	
Raleigh	0.82	1.5	57	24	GP	NO	4	NO	6	251	YES	3	4	5	12	7	13	50	110	55	70	59	78	207	683	475	628	
Raleigh	0.82	1.5	41	13	PD	NO	4	NO	4	259	NO	4	5	2	11	13	47	81	154	22	25	43	30	98	169	258	181	
Raleigh	0.82	1.5	44	15	RH	YES	1	NO	3	492	YES	6	5	5	16	21	53	141	154	34	93	86	138	317	1621	1590	2708	
Raleigh	0.82	1.5	55	31	GP	NO	3	NO	4	341	YES	4	3	9	16	9	23	82	94	92	55	33	93	181	516	261	812	
Raleigh	0.82	1.5	44	20	GP	NO	2	YES	2	186	YES	1	2	3	6	6	14	14	56	37	29	26	44	99	289	246	401	
Raleigh	0.82	1.5	63	41	RH	NO	1	YES	1	326	YES	3	2	4	9	5	19	58	40	35	102	101	93	296	1939	1772	1754	
Raleigh	0.82	1.5	34	11	GP	NO	3	YES	8	456	NO	2	3	7	12	3	14	39	69	76	49	83	151	283	448	710	1440	
Raleigh	0.82	1.5	34	1	GP	YES	5	YES	2	238	NO	1	3	5	9	2	6	21	88	53	21	40	99	160	176	364	833	
Raleigh	0.82	1.5	62	26	PD	NO	5	YES	6	302	NO	4	2	4	10	9	25	67	67	34	28	38	54	120	169	251	304	
Raleigh	0.82	1.5	57	27	GP	YES	5	YES	2	182	NO	1	1	7	9	3	13	13	28	68	7	8	52	67	55	105	418	
Raleigh	0.82	1.5	57	33	GP	YES	2	NO	1	175	YES	2	4	2	8	10	32	48	116	18	42	39	27	108	352	342	235	
Raleigh	0.82	1.5	58	28	RH	YES	5	YES	3	439	NO	5	2	8	15	12	35	118	55	74	173	111	161	445	3121	2090	3022	
Raleigh	0.82	1.5	54	29	RH	NO	5	NO	3	452	NO	2	5	10	17	10	24	32	165	99	95	104	124	323	1906	1901	2441	
Chattanooga	0.92	2	54	25	RH	NO	1	NO	9	670	NO	7	5	9	21	24	68	132	145	103	255	114	217	586	4866	2186	4120	
Chattanooga	0.92	2	54	26	GP	NO	2	NO	3	316	YES	2	1	6	9	3	8	40	27	46	63	62	92	217	548	514	794	
Chattanooga	0.92	2	58	34	PD	YES	2	NO	2	125	YES	1	1	3	5	5	16	24	45	45	23	19	21	63	110	117	145	
Chattanooga	0.92	2	46	19	PD	YES	5	YES	4	152	NO	3	1	1	5	5	13	66	34	8	20	17	30	67	120	92	235	
Chattanooga	0.92	2	56	30	PD	YES	1	NO	3	147	YES	1	3	5	9	4	4	12	86	58	12	35	18	65	51	194	113	
Chattanooga	0.92	2	47	24	PD	NO	2	YES	2	172	NO	4	3	3	10	12	32	76	68	19	15	17	15	47	93	122	94	
Chattanooga	0.92	2	42	24	RH	YES	3	NO	5	600	YES	7	6	7	20	23	67	155	187	58	154	163	90	407	2859	3091	1666	
Chattanooga	0.92	2	41	12	GP	NO	3	YES	7	353	YES	5	2	8	15	22	62	103	73	67	51	57	28	136	469	514	237	
Chattanooga	0.92	2	44	19	PD	YES	5	YES	3	197	NO	3	2	2	7	5	15	52	44	17	11	14	19	44	59	105	102	
Chattanooga	0.92	2	56	24	RH	YES	2	NO	4	555	NO	8	6	12	26	23	74	130	182	140	166	101	181	448	3123	2059	3567	
Chattanooga	0.92	2	37	4	PD	YES	5	YES	3	135	NO	1	2	3	6	6	14	26	55	31	3	14	12	29	24	76	59	
Chattanooga	0.92	2	32	2	GP	NO	3	NO	2	286	NO	6	2	5	13	19	63	104	59	40	76	35	91	202	683	301	739	
Chattanooga	0.92	2	40	5	GP	YES	5	YES	4	299	NO	2	2	4	8	5	19	32	53	32	53	45	37	135	501	408	318	
Chattanooga	0.92	2	58	26	RH	YES	5	YES	4	454	NO	6	4	6	16	17	53	113	127	46	89	90	84	263	1673	1935	1688	
Chattanooga	0.92	2	47	18	GP	YES	5	YES	7	333	NO	3	7	9	19	16	34	57	211	75	56	86	83	225	491	821	759	
Chattanooga	0.92	2	53	26	PD	YES	5	YES	6	268	NO	3	5	3	11	7	22	61	125	44	57	59	21	137	294	401	138	
Chattanooga	0.92	2	35	3	RH	NO	4	NO	4	474	NO	5	7	10	22	16	49	95	225	122	110	92	122	324	1997	1859	2381	
Chattanooga	0.92	2	46	25	PD	NO	3	YES	3	157	NO	1	3	3	7	1	2	12	80	20	17	12	33	62	92	81	223	
Chattanooga	0.92	2	64	24	GP	YES	5	YES	3	228	NO	3	5	5	13	13	47	85	151	47	50	53	44	147	521	427	455	
Chattanooga	0.92	2	33	2	PD	YES	5	NO	1	129	NO	1	1	2	4	8	29	31	26	22	14	13	33	60	83	66	148	
Springfield	0.78	3	57	34	PD	YES	1	NO	2	162	YES	1	2	3	6	4	8	16	63	20	16	22	32	70	111	123	212	
Springfield	0.78	3	37	14	GP	YES	5	YES	2	229	YES	3	2	5	10	6	21	64	50	49	45	34	68	147	419	330	600	
Springfield	0.78	3	56	41	RH	YES	4	YES	7	609	NO	4	4	7	15	14	32	65	127	55	109	176	177	462	1934	3360	3220	
Springfield	0.78	3	52	27	GP	YES	2	NO	2	281	NO	3	3	7	13	10	26	39	87	86	68	67	75	210	594	586	702	
Springfield	0.78	3	41	12	PD	NO	5	YES	7	380	NO	2	2	2	6	6	20	50	66	22	64	47	21	132	382	296	116	
Springfield	0.78	3	42	24	PD	YES	4	NO	7	234	NO	1	3	3	7	6	13	14	75	34	32	39	14	85	157	214	95	
Springfield	0.78	3	36	16	PD	YES	3	NO	3	157	YES	1	1	6	8	3	9	25	35	73	21	18	20	59	152	81	113	
Springfield	0.78	3	32	0	GP	NO	5	YES	2	252	NO	1	3	7	11	8	24	20	96	74	23	57	75	155	226	540	714	
Springfield	0.78	3	35	2	PD	YES	3	NO	1	103	YES	2	1	3	6	6	14	42	38	26	14	10	17	41	76	68	123	
Springfield	0.78	3	55	30	RH	NO	4	YES	1	511	YES	3	4	10	17	18	58	80	117	101	91	91	146	328	1806	1792	2641	
Springfield	0.78	3	42	22	RH	NO	2	YES	3	513	NO	7	5	8	20	19	67	177	170	87	60	113	90	263	1184	2249	1738	
Springfield	0.78	3	44	20	RH	YES	3	YES	8	525	YES	4	6	6	16	21	76	80	186	64	158	154	186	498	3133	2766	3550	
Springfield	0.78	3	37	14	RH	NO	3	NO	3	524	NO	7	5	10	22	20	55	163	160	95	91	101	198	390	1673	1937	3836	
Springfield	0.78	3	47	21	PD	NO	2	YES	5	187	NO	4	1	5	10	8	20	69	22	39	32	36	28	96	190	228	159	
Springfield	0.78	3	55	29	GP	NO	4	YES	5	415	NO	5	4	4	13	19	47	114	119	39	79	106	18	203	678	967	120	
Springfield	0.78	3	43	16	PD	NO	3	NO	3	209	YES	2	4	1	7	3	7	44	144	6	48	42	23	113	282	204	115	
Springfield	0.78	3	37	8	PD	YES	2	NO	4	206	YES	4	1	1	6	13	34	79	25	15	38	30	3	71	234	165	13	
Springfield	0.78	3	55	26	GP	NO	1	NO	2	269	YES	3	1	4	8	6	15	66	40	38	57	41	83	181	508	411	717	
Scranton	0.98	5	52	27	PD	YES	5	YES	3	144	NO	1	3	3	7	4	17	24	86	27	10	19	30	59	61	128	172	
Scranton	0.98	5	37	0	GP	NO	2	NO	3	299	NO	3	4	5	12	13	34	68	105	62	43	30	45	118	356	258	417	
Scranton	0.98	5	57	31	RH	YES	4	YES	4	409	YES	7	7	7	21	19	64	136	226	65	104	166	101	371	1913	3312	1838	
Scranton	0.98	5	61	32	GP	NO	3	NO	8	490	YES	8	7	9	24	29	108	164	220	76	188	114	74	376	1683	1052	664	
Scranton	0.98	5	54	30	RH	YES	2	YES	9	627	YES	5	7	7	19	15	41	93	210	82	126	201	93	420	2286	3846	1697	
Scranton	0.98	5	41	11	RH	YES	5	YES	5	580	YES	2	8	15	25	7	19	41	247	142	67	140	157	364	1265	2566	2864	
Scranton	0.98	5	39	4	RH	NO	4	YES	3	466	NO	5	2	10	17	19	39	103	61	92	113	89	161	363	2038	1618	2886	
Scranton	0.98	5	54	21	RH	YES	5	YES	4	649	NO	5	7	13	25	18	55	100	191	120	77	185	252	514	1393	3621	4955	
Scranton	0.98	5	56	26	RH	NO	2	YES	4	546	NO	8	6	7	21	31	107	158	168	68	74	152	145	371	1398	2878	2676	
