SMSA	Coverage	DTC	Age	Years	Specialty	Subscribe	Num Hospital	Conference	Practice Size	Visits	Program	Details Nosorr	Details Paenex	Details Other	Total Details	Mention Nosor	Minutes Nosorr	Samples Nosorr	Samples Paenex	Samples Other	Rx Nosorr	Rx Paenex	Rx Other	TotalRx	TherDays Nosorr	TherDays Paenex	TherDays Other	
Denver	0.93	3	51	27	RH	YES	4	YES	5	760	YES	10	4	14	28	35	113	196	112	168	178	137	301	616	3382	2621	5627	
Denver	0.93	3	45	11	PD	NO	5	YES	4	232	YES	2	3	2	7	4	18	31	118	20	28	30	19	77	192	189	125	
Denver	0.93	3	47	28	PD	YES	4	NO	3	158	NO	2	3	7	12	8	30	36	112	72	10	19	37	66	41	139	267	
Denver	0.93	3	62	33	PD	NO	4	YES	2	112	NO	1	2	2	5	4	21	29	63	21	7	20	18	45	54	101	99	
Denver	0.93	3	48	22	RH	YES	1	NO	11	821	NO	4	2	11	17	21	65	74	62	120	149	118	408	675	2712	2149	7826	
Denver	0.93	3	49	17	PD	YES	5	YES	4	189	YES	2	3	6	11	9	34	38	86	52	11	20	49	80	37	117	234	
Denver	0.93	3	64	44	RH	NO	1	NO	2	434	YES	5	4	8	17	20	56	87	103	84	150	108	146	404	2938	1789	2699	
Newark	0.93	3	41	15	RH	YES	5	YES	6	587	YES	4	9	12	25	13	32	67	307	122	134	221	150	505	2448	4215	2931	
Newark	0.93	3	51	25	PD	YES	5	YES	7	175	NO	1	2	4	7	7	19	21	59	45	14	14	27	55	61	94	162	
Newark	0.93	3	53	19	RH	YES	5	YES	5	509	NO	3	1	8	12	9	37	66	36	84	149	38	128	315	2787	634	2566	
Newark	0.93	3	49	13	RH	YES	5	YES	7	674	NO	3	5	5	13	16	47	51	122	66	327	155	27	509	6088	2922	473	
Newark	0.93	3	52	22	GP	NO	1	YES	2	319	YES	3	5	5	13	9	24	51	167	52	30	41	65	136	252	363	533	
Newark	0.93	3	39	17	GP	YES	0	NO	4	373	YES	3	3	5	11	8	20	57	77	46	86	55	68	209	782	521	591	
Newark	0.93	3	34	0	GP	NO	5	YES	4	372	YES	1	4	6	11	3	5	16	103	64	66	77	95	238	549	600	917	
Newark	0.93	3	50	14	GP	YES	5	YES	10	529	YES	8	8	11	27	27	71	168	225	106	88	113	163	364	757	1014	1274	
Newark	0.93	3	36	6	PD	NO	3	NO	3	157	NO	4	2	5	11	14	36	83	76	57	15	17	34	66	97	100	214	
Newark	0.93	3	56	29	PD	YES	1	NO	8	384	YES	4	3	5	12	13	27	71	88	40	42	45	57	144	191	292	329	
Newark	0.93	3	62	36	PD	NO	2	NO	5	136	YES	3	2	4	9	12	48	44	56	53	38	22	18	78	171	116	110	
Newark	0.93	3	60	39	GP	YES	3	NO	6	372	YES	3	3	7	13	14	37	48	77	83	49	128	81	258	449	1120	662	
Newark	0.93	3	41	5	RH	YES	5	YES	5	621	NO	10	4	8	22	29	86	179	117	86	170	102	90	362	3219	1907	1707	
Newark	0.93	3	39	7	GP	NO	3	NO	4	282	YES	4	2	6	12	15	52	70	56	45	48	39	44	131	421	387	409	
Newark	0.93	3	62	39	RH	YES	5	NO	2	508	NO	1	4	7	12	4	15	25	124	67	73	115	138	326	1404	2240	2658	
Newark	0.93	3	58	35	GP	YES	1	NO	7	390	YES	4	2	7	13	12	38	82	53	73	77	62	100	239	725	517	912	
Newark	0.93	3	55	26	GP	YES	5	YES	2	245	NO	2	1	5	8	10	37	38	24	66	44	19	88	151	366	152	743	
Newark	0.93	3	55	15	GP	NO	1	NO	3	311	YES	2	6	4	12	10	33	38	204	49	60	94	43	197	514	859	424	
Newark	0.93	3	37	14	PD	NO	3	NO	11	425	NO	3	6	10	19	14	53	48	184	97	24	39	56	119	155	241	325	
Newark	0.93	3	57	21	GP	YES	2	NO	7	502	YES	2	4	9	15	5	13	43	116	93	141	113	108	362	1168	971	1025	
Bergen	0.9399999999999999	2	45	13	RH	YES	3	NO	4	514	YES	4	3	6	13	6	15	78	72	57	152	163	139	454	2786	3114	2566	
Bergen	0.9399999999999999	2	45	11	GP	NO	4	YES	9	527	NO	5	8	14	27	13	43	109	225	146	85	90	144	319	772	809	1295	
Bergen	0.9399999999999999	2	64	30	GP	NO	5	YES	4	456	NO	2	7	5	14	8	26	42	191	58	90	94	65	249	784	844	556	
Bergen	0.9399999999999999	2	38	17	GP	NO	3	NO	6	344	YES	3	2	5	10	18	39	73	73	53	76	64	70	210	640	514	732	
Bergen	0.9399999999999999	2	58	37	PD	NO	2	NO	1	134	NO	1	1	3	5	2	6	25	31	23	16	22	30	68	111	152	122	
Bergen	0.9399999999999999	2	46	22	PD	NO	2	NO	5	232	NO	4	2	6	12	15	58	100	59	83	57	24	33	114	352	106	225	
Bergen	0.9399999999999999	2	62	29	GP	YES	1	NO	4	386	YES	3	4	5	12	9	38	68	112	71	47	86	105	238	457	764	1011	
Bergen	0.9399999999999999	2	55	23	RH	NO	5	NO	1	400	NO	3	2	6	11	11	38	70	60	63	85	80	196	361	1567	1500	3544	
Bergen	0.9399999999999999	2	34	0	GP	NO	4	NO	5	312	NO	5	5	4	14	15	47	122	162	29	101	82	60	243	837	718	527	
Bergen	0.9399999999999999	2	50	21	RH	NO	2	NO	2	517	YES	5	3	6	14	14	38	95	95	49	96	94	115	305	1642	1774	2130	
Bergen	0.9399999999999999	2	50	24	PD	NO	1	NO	7	295	YES	5	3	8	16	16	43	102	103	76	35	26	57	118	226	160	291	
Bergen	0.9399999999999999	2	39	10	PD	YES	3	YES	4	234	YES	4	3	4	11	13	33	81	95	27	32	21	46	99	181	123	306	
Bergen	0.9399999999999999	2	39	12	GP	NO	4	YES	3	243	YES	1	2	4	7	4	7	20	57	55	2	21	83	106	21	212	730	
Bergen	0.9399999999999999	2	41	18	GP	NO	5	YES	6	341	NO	4	4	5	13	14	46	67	114	41	40	40	40	120	374	397	364	
Bergen	0.9399999999999999	2	54	30	RH	YES	4	NO	4	496	YES	5	4	10	19	12	26	88	121	63	64	131	214	409	1143	2474	4166	
Bergen	0.9399999999999999	2	40	11	PD	NO	2	NO	1	133	YES	1	4	2	7	6	17	22	125	25	20	20	11	51	112	142	82	
Bergen	0.9399999999999999	2	35	11	GP	YES	2	NO	3	235	NO	3	4	5	12	8	25	54	154	46	70	52	36	158	605	467	321	
Bergen	0.9399999999999999	2	52	29	RH	NO	5	YES	1	306	YES	6	2	4	12	19	53	129	63	37	151	86	58	295	2912	1640	1236	
Bergen	0.9399999999999999	2	45	11	GP	YES	3	YES	5	436	YES	4	6	10	20	12	31	85	171	103	56	85	132	273	516	789	1265	
Bergen	0.9399999999999999	2	64	39	RH	NO	3	NO	8	589	NO	10	9	9	28	26	92	180	292	86	158	261	81	500	2902	4944	1419	
Tulsa	0.78	3	46	18	PD	YES	5	YES	8	348	NO	3	3	3	9	8	31	42	69	32	24	40	38	102	169	277	205	
Tulsa	0.78	3	64	39	RH	NO	2	YES	2	324	NO	4	5	4	13	13	30	83	127	46	80	79	73	232	1451	1499	1537	
Tulsa	0.78	3	54	30	RH	YES	3	NO	2	446	NO	7	8	13	28	15	40	115	239	122	115	78	87	280	2178	1474	1521	
Tulsa	0.78	3	42	8	PD	YES	0	NO	2	162	YES	2	2	3	7	6	21	51	68	26	30	21	28	79	162	123	154	
Tulsa	0.78	3	45	12	PD	NO	5	YES	4	187	YES	2	3	2	7	7	35	30	100	23	16	22	14	52	116	166	84	
Tulsa	0.78	3	53	25	PD	YES	5	YES	4	230	NO	5	2	10	17	22	58	103	52	105	22	20	34	76	126	142	148	
Tulsa	0.78	3	53	16	RH	YES	3	NO	3	413	YES	3	7	3	13	11	33	65	254	42	127	133	72	332	2483	2482	1353	
Tulsa	0.78	3	37	6	PD	NO	1	NO	2	128	YES	1	4	2	7	5	15	19	111	26	16	15	9	40	111	138	53	
Tulsa	0.78	3	52	22	RH	NO	0	NO	4	512	YES	5	5	3	13	17	56	110	118	33	92	152	78	322	1805	2892	1505	
Tulsa	0.78	3	53	23	RH	NO	3	YES	1	370	NO	2	3	7	12	12	48	20	105	54	68	108	99	275	1371	2141	1690	
Tulsa	0.78	3	52	19	PD	YES	3	NO	6	226	YES	2	3	6	11	6	21	47	76	55	24	26	34	84	126	168	214	
Tulsa	0.78	3	64	27	RH	NO	5	YES	2	356	YES	4	4	6	14	8	13	78	113	66	112	112	74	298	2260	2100	1548	
Tulsa	0.78	3	39	12	GP	YES	4	NO	3	262	NO	5	1	4	10	14	51	110	24	45	51	47	69	167	442	408	583	
Tulsa	0.78	3	49	17	GP	YES	0	NO	1	223	YES	2	4	5	11	9	21	39	106	55	18	41	54	113	216	367	489	
Tulsa	0.78	3	64	38	RH	YES	5	YES	2	507	NO	1	3	7	11	3	11	25	95	73	95	144	161	400	1706	2890	3086	
Tulsa	0.78	3	47	23	RH	NO	1	NO	5	574	YES	6	4	9	19	19	57	102	115	85	162	103	204	469	2821	1859	3697	
Tulsa	0.78	3	54	25	GP	YES	5	YES	6	421	YES	1	6	12	19	6	9	19	179	133	31	48	109	188	220	412	1016	
Tulsa	0.78	3	42	17	PD	NO	1	NO	2	165	YES	3	1	1	5	15	45	70	28	9	59	30	22	111	308	195	126	
Tulsa	0.78	3	40	19	GP	YES	5	YES	5	269	NO	3	2	6	11	10	25	51	69	42	132	55	32	219	1051	483	284	
Tulsa	0.78	3	63	40	PD	NO	4	YES	4	178	YES	3	2	4	9	6	13	44	63	40	25	28	13	66	159	144	87	
Pittsburgh	0.89	2	48	22	GP	NO	1	NO	3	208	YES	3	3	6	12	12	35	57	67	53	43	47	29	119	408	392	242	
Pittsburgh	0.89	2	47	17	GP	YES	5	YES	9	494	NO	4	6	9	19	17	53	85	175	101	104	84	115	303	852	768	1065	
Pittsburgh	0.89	2	40	13	PD	NO	4	NO	5	213	YES	5	3	2	10	20	61	108	89	20	36	23	11	70	250	145	52	
Pittsburgh	0.89	2	33	5	RH	YES	5	NO	1	315	NO	3	2	6	11	15	34	62	68	67	88	57	113	258	1586	1043	2155	
Pittsburgh	0.89	2	44	17	PD	NO	4	YES	4	224	YES	2	3	4	9	10	34	45	79	43	13	27	13	53	80	192	80	
Pittsburgh	0.89	2	65	35	GP	YES	2	NO	4	346	YES	3	3	6	12	9	24	56	89	66	101	25	136	262	1016	221	1215	
Pittsburgh	0.89	2	46	18	GP	YES	1	NO	3	236	YES	3	4	5	12	19	52	61	101	65	22	24	56	102	183	226	488	
Pittsburgh	0.89	2	44	18	GP	NO	0	NO	3	248	NO	2	3	10	15	8	31	37	99	112	37	44	72	153	380	427	706	
Pittsburgh	0.89	2	50	25	RH	NO	5	YES	4	526	NO	7	8	8	23	20	78	120	215	75	135	91	126	352	2593	1639	2430	
Pittsburgh	0.89	2	43	11	RH	YES	2	NO	3	449	YES	4	4	3	11	11	31	60	118	25	205	100	25	330	3918	1826	383	
Pittsburgh	0.89	2	32	4	GP	NO	3	YES	7	379	YES	2	5	7	14	5	18	48	119	64	32	61	52	145	290	557	427	
Pittsburgh	0.89	2	42	8	GP	NO	3	NO	6	278	YES	3	4	6	13	14	52	48	127	55	73	58	90	221	634	524	788	
Pittsburgh	0.89	2	36	8	RH	NO	3	YES	2	321	YES	3	4	9	16	10	27	57	106	82	53	86	107	246	1017	1544	2165	
Pittsburgh	0.89	2	42	19	PD	NO	1	NO	7	260	YES	2	3	3	8	8	20	38	100	35	41	45	40	126	247	299	212	
Pittsburgh	0.89	2	38	9	RH	NO	2	YES	2	493	YES	4	6	14	24	10	28	87	177	155	99	152	149	400	1939	2731	2848	
Pittsburgh	0.89	2	36	13	RH	NO	5	YES	2	375	YES	5	6	6	17	11	31	116	150	55	86	68	86	240	1624	1343	1707	
Pittsburgh	0.89	2	35	0	PD	NO	4	YES	6	283	YES	3	1	6	10	6	19	71	34	69	34	13	34	81	178	70	180	
Pittsburgh	0.89	2	38	10	GP	NO	2	NO	5	337	YES	3	4	5	12	15	39	58	104	51	78	89	58	225	762	819	505	
Pittsburgh	0.89	2	44	11	GP	NO	0	NO	3	214	YES	1	2	3	6	5	9	25	55	36	40	31	19	90	367	287	155	
Dayton	0.87	1	53	29	RH	YES	4	NO	6	479	NO	3	6	6	15	18	54	65	176	67	194	196	108	498	3735	3808	1940	
Dayton	0.87	1	40	7	GP	YES	5	YES	2	255	NO	2	1	5	8	8	32	40	27	42	23	15	76	114	219	142	616	
Dayton	0.87	1	43	8	PD	YES	5	YES	3	231	YES	4	3	4	11	15	34	57	99	35	40	27	27	94	228	155	157	
Dayton	0.87	1	44	15	RH	NO	1	NO	4	508	YES	6	5	8	19	20	65	98	158	89	137	103	153	393	2609	2029	2878	
Dayton	0.87	1	65	37	PD	YES	5	YES	4	239	YES	9	3	7	19	29	87	191	79	62	29	23	34	86	201	148	183	
Dayton	0.87	1	61	33	GP	YES	5	YES	1	257	NO	5	2	3	10	20	58	84	74	28	49	37	50	136	453	330	435	
Dayton	0.87	1	31	0	PD	NO	2	YES	2	139	NO	1	3	4	8	3	10	14	93	31	9	29	10	48	46	211	53	
Dayton	0.87	1	51	20	GP	NO	3	NO	5	383	YES	4	2	5	11	11	44	82	53	56	92	45	83	220	789	423	689	
Dayton	0.87	1	62	32	PD	YES	0	NO	4	255	YES	3	3	2	8	9	39	69	81	21	22	25	15	62	138	162	112	
Dayton	0.87	1	44	16	PD	YES	5	YES	6	358	NO	7	2	9	18	20	59	138	73	61	36	27	87	150	191	130	484	
Dayton	0.87	1	63	27	GP	YES	2	YES	6	263	YES	2	2	3	7	4	12	31	54	28	52	50	97	199	438	398	887	
Dayton	0.87	1	47	18	GP	NO	5	YES	1	177	YES	2	1	3	6	5	13	38	47	27	25	30	46	101	254	264	373	
Dayton	0.87	1	56	23	GP	NO	1	NO	5	390	YES	3	1	8	12	11	25	67	34	84	75	79	119	273	669	671	1155	
Dayton	0.87	1	40	13	RH	NO	4	YES	4	459	YES	5	5	10	20	11	34	119	153	106	92	123	115	330	1669	2402	2256	
Dayton	0.87	1	38	8	RH	YES	5	NO	3	557	NO	1	5	8	14	3	7	29	161	64	65	160	226	451	1233	2973	4436	
Dayton	0.87	1	48	16	PD	NO	5	YES	4	184	NO	3	1	2	6	7	17	74	42	15	12	5	41	58	70	34	251	
Dayton	0.87	1	59	31	PD	YES	1	NO	8	310	YES	3	4	4	11	11	24	57	122	37	40	36	45	121	229	232	298	
Dayton	0.87	1	51	25	RH	YES	5	YES	1	323	NO	4	4	5	13	15	47	102	101	28	77	115	71	263	1522	2190	1367	
Dayton	0.87	1	39	15	GP	NO	5	YES	8	481	NO	4	4	9	17	15	36	96	123	79	46	72	92	210	423	558	784	
Suffolk	0.93	2	35	6	PD	YES	2	NO	8	273	YES	4	3	5	12	7	21	84	87	41	41	20	34	95	277	110	214	
Suffolk	0.93	2	58	30	PD	YES	2	YES	2	138	YES	2	2	2	6	8	25	49	49	23	6	14	39	59	55	99	245	
Suffolk	0.93	2	44	7	GP	NO	4	YES	5	371	NO	2	1	7	10	5	21	48	25	73	72	55	66	193	678	472	619	
Suffolk	0.93	2	33	0	GP	NO	5	NO	3	343	NO	4	2	3	9	20	46	83	68	29	84	95	104	283	757	867	950	
Suffolk	0.93	2	50	26	PD	YES	3	NO	9	392	NO	5	3	11	19	14	34	81	84	133	27	52	50	129	174	322	288	
Suffolk	0.93	2	52	17	GP	YES	3	YES	6	364	YES	6	2	7	15	14	47	134	62	73	36	41	41	118	355	374	360	
Suffolk	0.93	2	32	8	GP	YES	2	NO	3	253	YES	2	4	4	10	10	34	57	132	37	28	90	69	187	248	840	691	
Suffolk	0.93	2	54	31	RH	YES	5	YES	1	333	NO	5	3	11	19	17	44	98	117	93	60	33	126	219	1151	662	2107	
Suffolk	0.93	2	62	42	PD	YES	5	YES	4	190	YES	1	1	2	4	2	9	20	30	27	22	22	27	71	133	100	171	
Suffolk	0.93	2	48	21	PD	YES	4	YES	5	229	YES	2	1	6	9	8	22	32	36	57	30	9	38	77	184	38	232	
Suffolk	0.93	2	33	0	PD	NO	2	YES	1	135	YES	2	2	1	5	10	38	41	65	11	24	25	16	65	151	161	122	
Suffolk	0.93	2	63	38	PD	YES	1	NO	1	136	YES	4	2	3	9	10	34	107	64	27	23	18	7	48	114	92	40	
Suffolk	0.93	2	41	17	RH	NO	5	YES	3	459	NO	6	2	6	14	20	54	106	48	52	126	77	121	324	2469	1529	2270	
Suffolk	0.93	2	61	26	GP	NO	1	NO	5	344	NO	4	4	4	12	16	43	80	129	53	49	64	120	233	477	639	1152	
Suffolk	0.93	2	38	15	GP	YES	5	YES	10	513	NO	5	8	12	25	14	40	105	238	104	111	98	139	348	944	924	1207	
Suffolk	0.93	2	59	31	RH	YES	5	NO	2	487	NO	6	4	12	22	27	74	112	115	122	118	76	115	309	2149	1455	2212	
Suffolk	0.93	2	48	26	PD	NO	3	NO	4	218	YES	3	3	8	14	10	33	59	83	88	12	11	17	40	55	56	99	
Suffolk	0.93	2	34	5	GP	YES	3	NO	5	452	YES	4	5	9	18	16	45	75	149	77	64	55	59	178	506	551	540	
Suffolk	0.93	2	30	0	GP	NO	5	YES	4	309	NO	2	9	5	16	9	27	28	272	59	29	68	74	171	267	681	661	
Suffolk	0.93	2	33	11	RH	NO	3	NO	4	560	YES	6	4	6	16	22	65	114	131	67	180	106	107	393	3448	2093	2285	
Bakersfield	0.77	3	50	24	PD	NO	1	NO	1	118	YES	1	2	1	4	7	22	20	48	6	10	9	14	33	60	46	90	
Bakersfield	0.77	3	30	3	GP	YES	5	YES	5	331	NO	5	1	4	10	22	68	79	18	35	62	87	129	278	571	863	1168	
Bakersfield	0.77	3	33	5	GP	NO	3	NO	2	303	NO	3	3	8	14	11	41	58	104	100	58	22	83	163	503	200	820	
Bakersfield	0.77	3	33	7	RH	NO	5	NO	8	787	NO	10	7	9	26	23	52	202	197	98	314	231	80	625	6160	4149	1720	
Bakersfield	0.77	3	42	8	RH	NO	2	YES	1	325	YES	5	1	5	11	13	34	109	32	52	95	43	97	235	1787	921	1773	
Bakersfield	0.77	3	56	36	GP	YES	3	NO	5	420	YES	2	3	10	15	4	14	37	108	92	61	82	134	277	542	785	1238	
Bakersfield	0.77	3	42	16	PD	NO	2	NO	3	142	YES	1	1	2	4	5	17	8	20	22	11	13	33	57	88	50	201	
Bakersfield	0.77	3	51	16	PD	YES	4	NO	2	143	YES	2	1	1	4	3	10	72	31	11	31	20	8	59	139	130	47	
Bakersfield	0.77	3	54	23	PD	YES	5	YES	2	142	NO	4	2	7	13	10	35	72	56	76	8	6	29	43	43	30	148	
Bakersfield	0.77	3	50	22	PD	NO	1	NO	9	316	YES	5	1	7	13	15	47	113	32	90	40	36	50	126	228	271	320	
Bakersfield	0.77	3	52	27	PD	YES	4	YES	1	108	YES	2	1	2	5	8	15	29	29	21	11	7	21	39	59	36	115	
Bakersfield	0.77	3	44	23	RH	YES	4	NO	2	466	YES	4	6	9	19	7	27	74	174	84	102	128	96	326	1969	2282	1779	
Bakersfield	0.77	3	53	31	RH	YES	4	YES	4	607	NO	2	4	5	11	6	15	35	108	50	140	195	127	462	2647	3820	2520	
Bakersfield	0.77	3	45	10	RH	NO	5	YES	5	572	NO	3	4	8	15	9	25	60	120	74	120	153	261	534	2452	2834	4844	
Bakersfield	0.77	3	59	25	RH	NO	5	NO	4	492	NO	8	5	11	24	32	108	169	161	122	108	117	168	393	2076	2119	3275	
Bakersfield	0.77	3	49	18	GP	YES	2	YES	4	297	YES	1	6	5	12	5	15	24	178	36	38	101	38	177	399	863	329	
Bakersfield	0.77	3	37	5	RH	NO	4	YES	2	452	YES	2	5	9	16	8	29	38	140	85	67	85	148	300	1208	1633	2868	
Bakersfield	0.77	3	57	14	RH	YES	5	NO	1	429	NO	6	4	6	16	21	75	135	118	76	67	138	92	297	1355	2853	1743	
Akron	0.92	3	55	31	RH	YES	1	NO	3	424	YES	6	8	7	21	15	40	105	253	65	112	197	91	400	2162	3677	1743	
Akron	0.92	3	31	0	PD	NO	0	NO	2	163	YES	1	1	2	4	2	5	23	21	21	27	16	38	81	185	71	245	
Akron	0.92	3	53	38	GP	YES	5	YES	3	339	NO	4	9	4	17	12	43	69	303	42	76	145	63	284	724	1306	556	
Akron	0.92	3	55	30	PD	YES	5	YES	4	169	NO	2	2	4	8	9	19	34	43	37	19	24	19	62	139	128	150	
Akron	0.92	3	31	5	RH	NO	4	YES	7	631	NO	9	8	4	21	32	100	160	228	37	238	142	133	513	4703	2709	2620	
Akron	0.92	3	45	15	RH	NO	1	NO	4	676	YES	7	3	5	15	23	76	135	117	45	238	105	168	511	4532	2009	3062	
Akron	0.92	3	35	7	GP	YES	5	YES	1	152	YES	2	6	5	13	5	11	31	189	40	27	41	22	90	249	334	188	
Akron	0.92	3	35	6	GP	NO	2	YES	4	388	YES	4	2	13	19	16	59	82	58	119	18	61	107	186	162	580	954	
Akron	0.92	3	31	4	PD	YES	2	NO	4	150	YES	1	2	5	8	5	22	21	66	48	12	29	14	55	81	200	68	
Akron	0.92	3	37	13	GP	NO	1	NO	2	296	YES	2	1	8	11	4	9	34	27	80	19	20	152	191	195	185	1378	
Akron	0.92	3	59	21	RH	NO	5	YES	6	657	NO	7	4	10	21	25	82	149	138	99	203	157	120	480	3945	2955	2305	
Akron	0.92	3	54	27	GP	NO	2	NO	6	280	YES	3	2	8	13	8	26	59	47	94	46	34	124	204	487	298	1065	
Akron	0.92	3	31	0	GP	NO	3	NO	7	388	NO	3	2	6	11	8	20	62	74	56	96	82	86	264	861	759	690	
Akron	0.92	3	57	31	PD	NO	2	NO	4	165	YES	2	3	2	7	9	23	46	101	14	33	23	3	59	194	96	13	
Akron	0.92	3	35	17	PD	NO	1	NO	4	257	YES	4	7	4	15	11	18	88	207	37	29	48	16	93	195	288	100	
Akron	0.92	3	53	33	PD	NO	0	NO	9	336	YES	1	1	8	10	2	5	18	28	61	10	35	76	121	41	228	398	
Akron	0.92	3	58	31	GP	YES	3	NO	2	204	YES	1	1	3	5	1	4	35	21	32	45	16	42	103	425	153	418	
Akron	0.92	3	30	1	GP	NO	2	NO	3	217	YES	2	2	6	10	6	17	36	72	54	55	28	49	132	439	264	428	
Raleigh	0.85	1.5	54	19	RH	YES	1	NO	2	322	YES	3	5	6	14	15	41	60	134	73	77	113	69	259	1524	2235	1273	
Raleigh	0.85	1.5	40	5	RH	YES	5	YES	7	669	NO	4	5	11	20	14	51	95	147	114	217	196	216	629	4191	3735	4287	
Raleigh	0.85	1.5	65	34	RH	YES	5	YES	8	700	NO	6	3	5	14	15	48	113	99	61	216	96	225	537	3975	1874	4410	
Raleigh	0.85	1.5	30	7	PD	NO	1	NO	3	109	NO	5	2	4	11	12	40	90	57	49	26	23	20	69	153	140	102	
Raleigh	0.85	1.5	54	27	GP	NO	1	NO	1	271	YES	3	5	4	12	14	43	55	124	37	62	65	50	177	582	564	424	
Raleigh	0.85	1.5	35	11	RH	YES	4	YES	4	405	YES	2	2	8	12	4	14	37	70	77	106	61	149	316	2165	1214	2723	
Raleigh	0.85	1.5	52	39	PD	NO	1	NO	4	235	YES	2	1	3	6	9	28	25	30	23	27	12	32	71	139	59	179	
Raleigh	0.85	1.5	45	14	RH	NO	1	NO	4	651	YES	4	4	12	20	12	34	54	105	142	129	113	238	480	2510	2092	4491	
Raleigh	0.85	1.5	38	12	RH	YES	0	NO	5	662	YES	4	12	11	27	12	28	83	342	97	182	305	115	602	3627	5733	2158	
Raleigh	0.85	1.5	46	13	RH	NO	3	NO	4	605	NO	7	4	11	22	12	42	112	133	122	150	113	158	421	2820	2237	3198	
Raleigh	0.85	1.5	43	24	PD	NO	5	YES	4	253	YES	3	4	10	17	15	44	57	145	102	27	18	50	95	156	99	271	
Raleigh	0.85	1.5	31	0	GP	YES	5	YES	1	228	NO	5	2	9	16	26	72	107	78	88	52	35	72	159	516	274	687	
Raleigh	0.85	1.5	35	2	PD	YES	5	NO	7	349	YES	6	2	2	10	24	81	132	53	27	69	35	18	122	412	233	95	
Raleigh	0.85	1.5	38	4	GP	NO	5	YES	1	208	NO	2	2	2	6	9	37	52	68	23	45	52	61	158	436	443	493	
Raleigh	0.85	1.5	58	37	PD	YES	4	YES	3	138	YES	2	1	7	10	9	18	57	32	81	12	4	24	40	80	16	129	
Raleigh	0.85	1.5	55	20	PD	NO	0	NO	1	106	YES	1	1	3	5	6	15	14	25	30	17	15	31	63	118	64	176	
Raleigh	0.85	1.5	52	21	RH	NO	1	NO	2	409	YES	3	3	6	12	14	38	68	102	50	119	68	98	285	2514	1403	1856	
Raleigh	0.85	1.5	39	15	RH	YES	3	YES	9	714	YES	4	4	5	13	19	41	89	125	44	200	158	54	412	4034	2939	999	
Raleigh	0.85	1.5	30	0	GP	YES	5	YES	3	301	NO	3	3	7	13	15	38	62	104	66	98	110	49	257	883	1003	418	
Raleigh	0.85	1.5	61	35	RH	YES	3	YES	6	602	NO	6	7	12	25	12	38	130	195	131	111	119	179	409	2232	2282	3305	
Little Rock	0.89	1.5	35	0	RH	NO	0	NO	3	530	YES	6	6	10	22	15	57	101	174	105	49	166	148	363	876	3133	2891	
Little Rock	0.89	1.5	51	26	PD	YES	5	NO	7	276	NO	2	5	3	10	6	19	40	157	26	36	76	13	125	188	472	102	
Little Rock	0.89	1.5	52	28	RH	NO	0	NO	4	586	YES	6	6	9	21	25	80	115	169	123	98	150	161	409	1748	2914	3026	
Little Rock	0.89	1.5	40	16	PD	NO	3	NO	2	188	YES	3	3	4	10	8	24	57	110	42	16	10	39	65	85	63	214	
Little Rock	0.89	1.5	39	0	PD	NO	3	YES	5	228	YES	2	8	4	14	7	18	42	243	44	25	58	13	96	139	372	62	
