SMSA	Coverage	DTC	Age	Years	Specialty	Subscribe	Num Hospital	Conference	Practice Size	Visits	Program	Details Nosorr	Details Paenex	Details Other	Total Details	Mention Nosor	Minutes Nosorr	Samples Nosorr	Samples Paenex	Samples Other	Rx Nosorr	Rx Paenex	Rx Other	TotalRx	TherDays Nosorr	TherDays Paenex	TherDays Other	
Honolulu	0.97	1	50	23	GP	YES	5	YES	8	363	NO	3	2	3	8	10	24	50	59	29	79	49	32	160	709	415	271	
Honolulu	0.97	1	37	9	RH	NO	0	NO	3	402	YES	5	2	6	13	11	38	99	64	64	88	43	175	306	1758	797	3424	
Honolulu	0.97	1	31	9	RH	NO	3	YES	2	495	YES	3	7	5	15	19	71	56	191	58	57	129	157	343	988	2408	2862	
Honolulu	0.97	1	36	2	GP	NO	5	NO	4	303	NO	3	4	8	15	6	23	55	125	72	58	71	92	221	496	630	792	
Honolulu	0.97	1	37	9	RH	NO	2	NO	4	539	YES	6	7	6	19	12	39	121	196	69	192	133	131	456	3506	2590	2585	
Honolulu	0.97	1	50	27	RH	YES	3	YES	2	449	YES	5	3	9	17	19	55	105	79	85	129	106	103	338	2355	1818	1963	
Gastonia	0.82	1	36	1	PD	NO	5	YES	9	408	YES	3	2	7	12	12	32	69	78	55	42	24	70	136	201	139	422	
Gastonia	0.82	1	52	32	PD	YES	4	YES	3	202	YES	1	1	6	8	3	4	16	33	50	13	14	48	75	59	91	260	
Gastonia	0.82	1	62	36	PD	NO	5	YES	3	233	NO	6	5	4	15	15	39	141	155	32	44	30	20	94	241	194	142	
Gastonia	0.82	1	53	26	GP	YES	5	YES	5	382	NO	3	3	4	10	8	27	72	93	47	36	53	59	148	397	473	538	
Gastonia	0.82	1	38	7	PD	NO	1	YES	1	123	YES	2	3	3	8	7	25	38	89	43	9	11	6	26	57	74	55	
Gastonia	0.82	1	48	14	GP	YES	1	NO	10	457	YES	3	2	11	16	8	19	51	83	130	88	92	158	338	753	848	1359	
Gastonia	0.82	1	37	12	PD	NO	0	YES	9	364	YES	4	4	7	15	9	31	76	103	69	35	37	28	100	182	227	221	
Gastonia	0.82	1	47	14	GP	YES	5	YES	2	259	YES	2	2	2	6	3	3	39	63	25	25	36	89	150	216	340	783	
Gastonia	0.82	1	33	3	GP	NO	2	NO	4	254	YES	1	2	4	7	2	8	19	59	40	32	37	62	131	298	338	576	
Gastonia	0.82	1	44	11	PD	YES	4	YES	3	154	NO	1	1	4	6	2	5	24	32	51	12	7	35	54	81	47	180	
Gastonia	0.82	1	43	14	GP	NO	5	YES	4	378	NO	2	2	8	12	6	19	36	58	73	83	61	137	281	745	527	1283	
Gastonia	0.82	1	64	20	RH	NO	4	NO	3	455	YES	4	4	5	13	18	64	90	123	47	131	110	80	321	2624	2258	1607	
Gastonia	0.82	1	39	11	PD	YES	5	YES	2	149	NO	1	1	2	4	8	22	21	33	22	7	26	28	61	40	190	171	
Gastonia	0.82	1	36	13	PD	NO	2	NO	7	287	YES	5	2	7	14	13	41	94	67	63	39	34	55	128	248	250	321	
Gastonia	0.82	1	60	29	GP	YES	5	NO	3	261	NO	1	2	3	6	2	9	15	53	20	125	58	100	283	1178	495	906	
Gastonia	0.82	1	56	27	RH	YES	3	YES	2	394	YES	3	5	4	12	9	25	60	144	43	58	124	40	222	1130	2448	703	
Gastonia	0.82	1	53	21	RH	YES	4	NO	7	484	NO	2	3	6	11	11	34	18	75	49	123	76	114	313	2221	1237	2267	
Gastonia	0.82	1	48	26	PD	NO	2	NO	3	195	YES	2	3	4	9	2	8	53	97	39	14	16	27	57	79	93	152	
Vallejo	0.88	1	37	8	GP	YES	5	YES	7	405	NO	4	1	8	13	11	34	55	30	85	61	65	125	251	563	499	1133	
Vallejo	0.88	1	35	15	RH	NO	5	YES	3	502	NO	8	2	9	19	25	78	155	58	113	92	65	153	310	1832	1267	2704	
Vallejo	0.88	1	53	21	RH	NO	2	NO	4	415	NO	6	6	5	17	18	52	96	166	49	175	125	112	412	3215	2425	2001	
Vallejo	0.88	1	60	37	GP	YES	4	YES	4	269	NO	3	5	6	14	8	25	54	178	44	42	83	85	210	404	718	755	
Vallejo	0.88	1	61	35	GP	YES	4	NO	2	269	NO	2	2	6	10	5	14	39	65	41	30	27	91	148	279	253	805	
Vallejo	0.88	1	38	10	PD	YES	1	NO	2	140	NO	1	3	3	7	5	14	21	99	19	14	23	13	50	102	123	88	
Vallejo	0.88	1	56	30	GP	NO	4	YES	3	275	NO	3	4	5	12	12	43	58	115	54	44	38	71	153	408	340	641	
Vallejo	0.88	1	45	22	RH	YES	5	NO	2	417	NO	4	3	7	14	14	44	82	113	69	138	97	105	340	2499	1941	1986	
Vallejo	0.88	1	65	27	PD	NO	0	NO	2	120	YES	1	1	6	8	5	14	25	32	75	10	14	20	44	56	90	98	
Vallejo	0.88	1	57	24	GP	NO	4	YES	4	348	NO	4	2	2	8	13	36	78	66	18	83	55	46	184	735	487	366	
Vallejo	0.88	1	31	13	PD	NO	4	YES	6	295	NO	2	2	6	10	8	17	41	50	60	23	14	57	94	107	102	288	
Vallejo	0.88	1	54	25	PD	NO	4	YES	6	212	YES	1	4	3	8	1	3	19	127	24	14	22	24	60	76	141	154	
Vallejo	0.88	1	53	23	PD	NO	4	NO	5	302	NO	1	3	5	9	2	6	30	86	39	27	32	64	123	134	187	367	
Vallejo	0.88	1	45	11	RH	NO	4	YES	2	442	NO	4	5	6	15	13	33	63	131	62	140	67	130	337	2320	1302	2406	
Vallejo	0.88	1	39	14	PD	NO	5	YES	2	183	NO	1	5	4	10	4	10	13	141	51	19	47	21	87	114	294	115	
Vallejo	0.88	1	65	45	RH	YES	5	YES	8	611	YES	8	5	6	19	23	67	163	171	61	227	184	111	522	4467	3407	2024	
Vallejo	0.88	1	65	33	PD	YES	2	NO	3	133	YES	3	5	2	10	7	22	79	176	22	23	31	18	72	133	161	114	
Vallejo	0.88	1	43	17	GP	NO	1	NO	2	275	YES	1	2	4	7	2	7	24	56	38	56	28	61	145	479	256	579	
Vallejo	0.88	1	58	38	GP	YES	5	YES	5	262	NO	2	2	3	7	7	25	50	64	26	22	66	63	151	197	622	558	
St Petersburg	0.85	5	45	17	GP	YES	5	YES	3	294	NO	4	2	7	13	14	48	79	51	71	64	52	91	207	596	412	837	
St Petersburg	0.85	5	64	35	PD	NO	2	NO	9	379	YES	7	5	3	15	24	67	122	135	21	90	40	56	186	488	188	297	
St Petersburg	0.85	5	52	21	RH	NO	5	YES	6	634	YES	6	5	7	18	20	54	125	143	69	157	161	184	502	3127	3067	3521	
St Petersburg	0.85	5	46	17	PD	NO	3	NO	3	142	YES	1	1	2	4	6	22	24	28	20	10	18	28	56	60	96	153	
St Petersburg	0.85	5	56	39	GP	YES	5	YES	4	231	NO	6	3	5	14	20	55	133	125	55	41	46	61	148	380	386	605	
St Petersburg	0.85	5	44	18	RH	NO	5	NO	4	521	NO	4	7	5	16	14	41	89	172	54	112	233	90	435	2058	4495	1761	
St Petersburg	0.85	5	54	27	GP	YES	5	YES	1	154	NO	2	1	4	7	6	16	43	37	49	40	27	3	70	370	288	24	
St Petersburg	0.85	5	53	30	RH	YES	4	YES	3	502	YES	5	5	6	16	14	47	104	136	49	79	62	92	233	1481	1189	1797	
St Petersburg	0.85	5	32	3	RH	NO	0	NO	5	596	NO	7	3	5	15	18	52	130	79	46	142	101	150	393	2668	1969	2815	
St Petersburg	0.85	5	49	16	GP	NO	3	NO	4	348	NO	3	5	7	15	7	17	61	144	76	31	69	61	161	292	626	496	
St Petersburg	0.85	5	48	22	PD	YES	5	YES	10	285	NO	1	2	7	10	7	24	18	61	56	7	26	68	101	33	119	403	
St Petersburg	0.85	5	39	9	GP	YES	0	YES	7	378	YES	3	5	10	18	9	24	59	145	94	40	57	98	195	390	438	842	
St Petersburg	0.85	5	32	10	PD	NO	5	YES	5	296	NO	1	2	7	10	5	16	27	53	54	66	36	75	177	342	216	502	
St Petersburg	0.85	5	43	18	RH	NO	2	YES	3	559	YES	4	4	4	12	12	31	75	123	51	137	142	128	407	2799	2793	2449	
St Petersburg	0.85	5	39	7	PD	YES	5	YES	4	225	NO	1	2	6	9	3	9	21	60	49	14	24	48	86	98	148	293	
St Petersburg	0.85	5	63	32	GP	YES	0	NO	3	220	YES	4	1	3	8	18	65	78	23	39	64	42	7	113	537	381	52	
St Petersburg	0.85	5	58	34	RH	YES	4	YES	6	620	YES	4	4	10	18	15	43	79	121	87	110	120	176	406	2064	2194	3352	
St Petersburg	0.85	5	55	30	RH	YES	2	NO	1	378	YES	2	4	8	14	7	33	34	127	79	50	104	128	282	996	2066	2525	
St Petersburg	0.85	5	59	41	GP	NO	2	NO	3	337	YES	3	2	9	14	9	25	73	68	88	50	59	133	242	467	527	1179	
Tampa	0.92	1.5	49	19	PD	NO	5	YES	4	175	NO	2	4	2	8	8	22	41	96	18	22	36	15	73	122	232	76	
Tampa	0.92	1.5	64	39	RH	NO	5	YES	3	369	NO	2	3	6	11	11	30	33	104	55	205	169	136	510	3976	3168	2450	
Tampa	0.92	1.5	46	22	PD	NO	2	YES	6	206	NO	1	6	3	10	5	14	24	206	28	14	29	33	76	80	181	227	
Tampa	0.92	1.5	49	27	GP	YES	2	NO	4	268	YES	3	4	6	13	12	36	53	123	75	33	57	63	153	270	531	511	
Tampa	0.92	1.5	36	11	PD	NO	4	NO	6	278	YES	6	4	3	13	20	76	131	103	32	16	18	22	56	93	114	130	
Tampa	0.92	1.5	57	27	RH	YES	5	NO	2	361	NO	3	4	4	11	6	19	58	108	31	82	69	58	209	1596	1437	1075	
Tampa	0.92	1.5	38	13	PD	YES	4	NO	8	403	NO	3	2	7	12	13	41	53	69	60	60	29	75	164	393	181	465	
Tampa	0.92	1.5	62	29	PD	NO	4	NO	1	93	YES	5	2	3	10	13	40	106	70	24	13	10	12	35	109	67	81	
Tampa	0.92	1.5	44	24	GP	NO	3	YES	3	429	YES	5	9	8	22	12	39	106	235	69	68	150	85	303	621	1438	744	
Tampa	0.92	1.5	43	19	PD	YES	4	NO	1	103	YES	4	2	2	8	12	39	92	67	18	13	13	11	37	91	91	75	
Tampa	0.92	1.5	61	43	PD	YES	3	NO	3	203	NO	4	1	3	8	19	58	85	39	23	48	14	16	78	278	94	104	
Tampa	0.92	1.5	63	26	PD	YES	4	YES	2	121	YES	2	2	2	6	6	13	66	66	14	23	25	29	77	136	154	151	
Tampa	0.92	1.5	56	21	GP	NO	4	NO	3	282	YES	4	1	3	8	14	40	97	30	27	90	61	42	193	800	559	404	
Tampa	0.92	1.5	33	1	RH	NO	5	YES	6	710	NO	5	4	15	24	13	38	108	103	149	169	173	242	584	3301	3189	4402	
Tampa	0.92	1.5	59	31	PD	YES	5	YES	4	227	NO	1	3	4	8	7	23	19	101	48	13	50	45	108	80	344	258	
Tampa	0.92	1.5	40	9	RH	NO	3	YES	3	521	YES	3	4	8	15	10	32	54	116	88	126	99	89	314	2400	1987	1836	
Tampa	0.92	1.5	38	10	PD	NO	2	YES	5	266	YES	2	3	5	10	4	15	38	81	66	30	38	41	109	150	230	290	
Tampa	0.92	1.5	33	4	PD	YES	2	NO	2	194	YES	3	3	5	11	7	17	49	79	43	17	6	42	65	103	48	249	
Virginia Beach	0.93	2	37	10	GP	NO	5	YES	2	196	NO	2	1	3	6	9	26	43	29	39	37	56	49	142	347	508	465	
Virginia Beach	0.93	2	44	26	RH	YES	3	YES	4	443	YES	8	3	10	21	20	65	111	100	89	88	89	114	291	1723	1667	2125	
Virginia Beach	0.93	2	50	29	GP	YES	5	YES	2	266	YES	2	2	6	10	7	12	25	43	71	73	31	84	188	624	275	753	
Virginia Beach	0.93	2	41	16	RH	NO	5	YES	4	511	NO	2	2	5	9	7	27	47	56	56	146	103	192	441	2842	1992	3783	
Virginia Beach	0.93	2	58	27	RH	NO	4	YES	3	577	YES	3	7	10	20	6	26	62	208	91	119	186	216	521	2230	3403	4083	
Virginia Beach	0.93	2	61	36	GP	YES	5	YES	4	196	NO	4	2	4	10	13	47	72	51	31	75	44	22	141	676	388	194	
Virginia Beach	0.93	2	56	20	PD	YES	5	YES	5	261	NO	3	2	5	10	10	31	82	65	42	28	46	21	95	145	243	86	
Virginia Beach	0.93	2	48	18	PD	NO	1	NO	3	170	NO	1	3	2	6	6	19	19	94	20	33	15	19	67	177	79	121	
Virginia Beach	0.93	2	59	24	PD	YES	3	NO	6	313	YES	4	3	6	13	15	51	81	78	73	18	21	29	68	139	113	158	
Virginia Beach	0.93	2	44	21	RH	YES	5	NO	3	522	NO	5	8	5	18	15	43	93	208	35	139	224	156	519	2703	4202	2876	
Virginia Beach	0.93	2	55	18	GP	NO	1	NO	11	563	YES	7	5	9	21	20	62	141	165	81	111	77	76	264	1076	688	736	
Virginia Beach	0.93	2	63	42	GP	YES	2	NO	2	248	NO	4	1	4	9	13	29	69	31	40	44	30	26	100	400	219	224	
Virginia Beach	0.93	2	30	0	GP	NO	3	YES	10	611	YES	7	4	10	21	21	58	147	152	107	165	82	108	355	1538	774	1025	
Virginia Beach	0.93	2	32	16	RH	YES	4	NO	4	438	NO	6	6	11	23	20	68	124	204	97	96	147	118	361	1807	2751	2142	
Virginia Beach	0.93	2	49	21	PD	NO	5	YES	4	214	NO	2	1	4	7	7	18	59	26	30	34	55	18	107	199	385	103	
Virginia Beach	0.93	2	41	16	GP	YES	5	NO	2	180	NO	2	1	3	6	8	17	34	30	31	36	48	24	108	340	437	212	
Virginia Beach	0.93	2	42	14	RH	NO	0	NO	3	476	YES	6	1	14	21	8	17	131	36	137	82	37	200	319	1516	757	3912	
Virginia Beach	0.93	2	33	7	PD	YES	5	NO	10	401	YES	3	3	4	10	9	26	64	83	38	28	31	51	110	170	197	305	
Fort Wayne	0.82	1	53	31	GP	YES	1	NO	5	342	YES	2	3	7	12	8	16	43	89	74	31	66	101	198	258	600	950	
Fort Wayne	0.82	1	39	21	PD	NO	3	NO	2	136	NO	1	1	6	8	6	18	13	20	61	5	5	26	36	19	23	152	
Fort Wayne	0.82	1	37	19	RH	YES	2	NO	4	652	YES	5	11	4	20	12	28	81	347	34	172	184	98	454	3194	3449	2012	
Fort Wayne	0.82	1	55	26	RH	NO	5	YES	6	573	NO	6	7	8	21	19	65	115	189	86	115	229	96	440	2137	4334	1980	
Fort Wayne	0.82	1	37	7	PD	NO	5	YES	3	154	NO	2	1	4	7	7	31	42	25	41	12	6	15	33	88	66	101	
Fort Wayne	0.82	1	37	14	GP	NO	0	NO	5	374	YES	3	2	9	14	13	35	49	68	76	59	79	98	236	499	714	922	
Fort Wayne	0.82	1	64	41	RH	NO	1	NO	3	623	YES	3	2	7	12	7	16	58	56	69	211	152	166	529	3935	3093	2977	
Fort Wayne	0.82	1	56	36	PD	YES	2	NO	5	239	YES	3	1	4	8	6	18	47	26	49	40	18	66	124	222	84	455	
Fort Wayne	0.82	1	41	12	RH	YES	5	YES	1	440	NO	3	2	4	9	10	27	52	74	25	129	95	86	310	2383	1784	1682	
Fort Wayne	0.82	1	34	5	PD	NO	4	YES	11	408	YES	4	3	7	14	14	34	86	76	79	31	29	57	117	223	188	303	
Fort Wayne	0.82	1	58	37	GP	YES	2	NO	4	270	NO	1	1	6	8	3	9	19	35	59	12	38	69	119	96	301	626	
Fort Wayne	0.82	1	56	26	PD	YES	5	YES	3	169	NO	1	1	2	4	5	20	16	36	20	5	7	12	24	26	48	81	
Fort Wayne	0.82	1	39	12	GP	NO	5	YES	2	210	NO	3	1	2	6	14	41	61	25	14	41	70	65	176	357	619	578	
Fort Wayne	0.82	1	43	10	GP	YES	5	YES	3	223	YES	3	2	3	8	10	29	82	48	31	65	72	42	179	553	640	375	
Fort Wayne	0.82	1	65	39	PD	YES	5	YES	4	189	NO	4	2	4	10	11	38	92	58	26	27	21	21	69	201	138	163	
Fort Wayne	0.82	1	59	30	RH	YES	5	NO	4	618	NO	4	5	7	16	10	29	91	150	44	175	107	102	384	3313	1936	1926	
Fort Wayne	0.82	1	53	29	RH	NO	4	NO	3	430	YES	6	1	6	13	17	62	113	41	49	111	38	98	247	2171	638	1994	
Fort Wayne	0.82	1	60	35	PD	NO	1	NO	2	141	YES	1	3	6	10	5	13	21	86	64	14	32	15	61	94	193	113	
Fort Wayne	0.82	1	56	24	RH	NO	5	YES	8	580	NO	6	4	10	20	22	72	107	121	84	183	138	237	558	3398	2928	4651	
Fort Wayne	0.82	1	46	16	PD	NO	0	NO	1	129	NO	2	2	2	6	7	26	53	62	19	14	11	23	48	58	52	136	
Riverside	0.85	1	34	5	PD	YES	5	YES	7	337	NO	2	2	5	9	6	18	41	77	64	32	35	52	119	183	177	295	
Riverside	0.85	1	34	9	RH	YES	4	YES	3	614	NO	4	3	9	16	14	45	63	99	99	102	102	197	401	1980	1999	3724	
Riverside	0.85	1	59	35	PD	NO	4	YES	7	322	NO	3	2	7	12	12	20	56	51	64	26	29	60	115	153	170	429	
Riverside	0.85	1	31	6	GP	NO	5	YES	1	249	YES	2	1	2	5	9	24	38	38	25	74	34	28	136	655	355	230	
Riverside	0.85	1	48	17	PD	NO	2	NO	5	222	NO	2	2	9	13	4	11	58	38	82	21	10	55	86	138	67	283	
Riverside	0.85	1	31	7	PD	NO	3	YES	4	220	NO	2	2	4	8	8	24	31	74	30	27	18	31	76	168	111	162	
Riverside	0.85	1	45	15	GP	NO	4	YES	1	208	YES	2	4	4	10	7	22	40	105	51	44	28	41	113	369	220	345	
Riverside	0.85	1	47	13	GP	YES	3	YES	7	279	NO	1	2	6	9	7	25	19	63	48	22	32	106	160	219	251	963	
Riverside	0.85	1	31	3	GP	NO	3	NO	5	346	YES	2	2	5	9	9	29	33	62	50	85	32	138	255	695	302	1247	
Riverside	0.85	1	50	25	PD	NO	2	NO	8	348	YES	3	4	8	15	12	26	75	117	87	23	35	54	112	115	239	344	
Riverside	0.85	1	42	20	GP	YES	5	YES	4	430	NO	4	5	11	20	14	36	64	142	96	46	68	122	236	404	663	1120	
Riverside	0.85	1	44	10	RH	YES	5	YES	12	861	NO	8	8	11	27	22	79	163	263	117	129	287	236	652	2400	5457	4062	
Riverside	0.85	1	62	34	GP	YES	5	NO	2	186	NO	3	4	2	9	9	25	49	110	24	37	60	66	163	364	486	631	
Riverside	0.85	1	53	25	GP	YES	3	YES	9	380	YES	5	2	8	15	23	79	91	45	76	83	65	83	231	777	590	713	
Riverside	0.85	1	37	17	PD	NO	2	NO	2	194	NO	2	4	5	11	6	24	35	133	49	23	22	31	76	159	159	150	
Riverside	0.85	1	38	0	RH	NO	3	NO	9	683	YES	4	9	9	22	21	61	66	255	104	105	193	240	538	2050	3556	4498	
Riverside	0.85	1	36	7	PD	NO	3	YES	1	108	YES	1	1	1	3	8	29	23	37	11	11	14	10	35	67	101	82	
Riverside	0.85	1	38	13	GP	NO	3	YES	1	254	NO	1	4	3	8	7	21	21	110	30	26	102	81	209	180	836	756	
Riverside	0.85	1	53	30	RH	NO	5	YES	6	554	YES	6	6	6	18	20	57	111	181	66	134	139	78	351	2615	2474	1570	
Hunterdon	0.8100000000000001	1.5	34	3	RH	NO	5	YES	2	401	NO	5	5	8	18	19	53	92	131	65	136	116	102	354	2448	2293	1827	
Hunterdon	0.8100000000000001	1.5	62	35	PD	YES	5	YES	2	180	YES	1	1	5	7	2	4	16	21	46	36	29	35	100	227	145	207	
Hunterdon	0.8100000000000001	1.5	56	32	RH	YES	0	NO	3	460	NO	4	3	9	16	14	42	65	107	99	71	53	185	309	1374	1065	3456	
Hunterdon	0.8100000000000001	1.5	50	24	PD	NO	4	NO	4	199	YES	3	3	2	8	11	30	50	105	15	31	25	31	87	172	138	186	
Hunterdon	0.8100000000000001	1.5	50	27	RH	YES	2	NO	4	491	YES	4	6	8	18	11	27	75	179	62	46	98	102	246	860	1950	2033	
Hunterdon	0.8100000000000001	1.5	47	26	RH	NO	2	YES	3	474	YES	8	4	2	14	23	62	145	127	19	159	173	88	420	3003	3228	1595	
Hunterdon	0.8100000000000001	1.5	62	30	PD	NO	4	YES	5	220	YES	3	1	5	9	8	25	68	31	45	29	31	13	73	162	203	69	
Hunterdon	0.8100000000000001	1.5	32	6	PD	YES	5	NO	3	167	NO	3	5	5	13	11	31	82	139	50	31	23	11	65	183	151	45	
Hunterdon	0.8100000000000001	1.5	44	24	PD	NO	2	YES	3	136	YES	1	2	6	9	5	12	13	60	48	6	6	31	43	33	45	180	
Hunterdon	0.8100000000000001	1.5	35	9	RH	NO	2	YES	4	435	YES	7	5	8	20	23	57	148	169	99	150	116	116	382	2613	2236	2157	
Hunterdon	0.8100000000000001	1.5	39	10	GP	NO	1	YES	7	494	YES	4	5	13	22	13	37	77	132	140	62	69	163	294	602	606	1476	
Hunterdon	0.8100000000000001	1.5	34	6	RH	YES	5	YES	5	516	NO	4	3	12	19	13	37	78	91	143	82	82	151	315	1536	1626	2731	
Hunterdon	0.8100000000000001	1.5	39	1	RH	NO	0	NO	3	608	YES	5	6	10	21	19	58	91	161	91	96	116	170	382	1879	2081	3170	
Hunterdon	0.8100000000000001	1.5	61	34	GP	NO	3	NO	8	450	YES	4	5	9	18	14	52	82	141	91	75	119	109	303	689	998	1020	
Hunterdon	0.8100000000000001	1.5	63	29	RH	NO	5	YES	4	473	NO	2	7	8	17	6	18	35	190	66	75	119	127	321	1450	2298	2185	
Hunterdon	0.8100000000000001	1.5	52	25	PD	NO	4	YES	6	247	NO	2	1	2	5	5	22	44	40	22	20	31	49	100	113	200	264	
Hunterdon	0.8100000000000001	1.5	49	28	RH	NO	3	YES	4	541	YES	5	6	14	25	16	51	101	178	142	123	172	132	427	2279	3212	2521	
Hunterdon	0.8100000000000001	1.5	30	0	PD	NO	4	NO	2	209	NO	3	1	5	9	6	17	50	23	56	28	18	45	91	132	106	333	
Hunterdon	0.8100000000000001	1.5	48	24	RH	YES	5	YES	4	392	NO	6	4	7	17	21	65	110	118	71	175	71	96	342	3564	1346	1842	
Chicago	0.85	3	63	38	PD	YES	1	NO	1	98	YES	2	4	1	7	6	22	35	137	7	11	16	4	31	81	82	16	
Chicago	0.85	3	63	34	RH	NO	5	NO	6	652	NO	4	3	4	11	19	62	101	95	45	198	215	138	551	3795	4124	2667	
Chicago	0.85	3	57	33	GP	YES	5	YES	4	289	NO	2	4	3	9	8	24	52	138	32	29	54	66	149	271	528	559	
Chicago	0.85	3	64	31	RH	YES	5	YES	8	671	NO	5	3	7	15	16	58	96	92	69	156	193	212	561	3264	3573	4151	
Chicago	0.85	3	32	0	PD	NO	5	YES	8	277	NO	2	2	4	8	8	27	32	47	47	40	30	38	108	233	227	242	
Chicago	0.85	3	53	30	PD	YES	2	NO	3	131	YES	2	2	1	5	7	20	53	49	13	20	14	14	48	128	98	91	
Chicago	0.85	3	54	29	GP	YES	2	YES	3	281	YES	3	2	3	8	8	23	58	59	29	51	40	48	139	449	379	441	
Chicago	0.85	3	35	6	PD	NO	5	YES	1	88	NO	2	1	3	6	9	19	51	27	28	10	9	24	43	57	50	155	
Chicago	0.85	3	60	33	GP	NO	5	YES	10	465	NO	5	5	7	17	11	30	92	157	55	94	126	110	330	826	1112	873	
Chicago	0.85	3	41	17	GP	YES	5	NO	4	245	YES	2	1	7	10	9	30	45	39	73	25	50	98	173	240	494	952	
Chicago	0.85	3	34	18	RH	YES	5	YES	6	568	NO	7	3	10	20	21	68	128	82	95	262	102	161	525	5083	1969	3067	
Chicago	0.85	3	53	26	PD	YES	4	YES	5	175	YES	1	2	3	6	3	6	30	74	32	15	21	41	77	91	130	257	
Chicago	0.85	3	42	5	RH	NO	0	NO	1	344	NO	4	3	10	17	12	43	88	83	107	52	52	206	310	1010	932	3962	
Chicago	0.85	3	49	19	GP	NO	2	YES	4	338	NO	3	1	3	7	13	32	58	34	34	148	55	38	241	1207	461	305	
Chicago	0.85	3	33	3	PD	NO	3	YES	5	253	YES	1	1	5	7	1	1	17	29	57	13	19	35	67	69	118	217	
Chicago	0.85	3	53	33	PD	NO	5	YES	8	254	NO	2	3	7	12	6	20	34	107	83	38	33	29	100	200	215	162	
Chicago	0.85	3	49	24	GP	YES	0	NO	3	233	YES	4	4	4	12	16	51	89	121	45	61	29	53	143	499	251	421	
Chicago	0.85	3	64	36	PD	YES	5	YES	1	125	NO	1	1	5	7	5	13	18	36	51	6	12	21	39	40	59	127	
Chicago	0.85	3	62	30	RH	YES	1	NO	3	526	NO	5	4	10	19	14	43	120	102	103	239	144	156	539	4522	2631	2939	
Chicago	0.85	3	35	0	PD	NO	5	NO	4	214	YES	4	2	2	8	11	33	57	52	15	61	16	18	95	334	90	115	
Johnson City	0.76	1	39	10	RH	NO	4	YES	8	700	NO	6	4	7	17	14	41	125	89	73	159	148	123	430	2863	2886	2345	
Johnson City	0.76	1	36	11	RH	YES	5	YES	3	433	NO	2	4	11	17	8	28	42	134	117	47	75	152	274	869	1443	2971	
Johnson City	0.76	1	53	20	RH	YES	3	YES	7	610	YES	5	1	6	12	14	34	101	38	49	107	52	228	387	1917	989	4184	
Johnson City	0.76	1	61	32	GP	NO	1	YES	4	291	YES	3	2	2	7	4	11	46	63	21	62	92	28	182	554	809	264	
Johnson City	0.76	1	61	37	RH	YES	4	NO	3	416	YES	5	4	8	17	15	46	104	115	68	143	118	155	416	2790	2139	2874	
Johnson City	0.76	1	57	28	GP	NO	5	YES	4	237	NO	1	3	4	8	3	13	15	108	36	32	44	45	121	316	371	351	
Johnson City	0.76	1	49	13	RH	NO	2	YES	7	556	YES	6	6	6	18	24	72	116	160	66	156	166	159	481	2972	3247	2928	
