SMSA	Coverage	DTC	Age	Years	Specialty	Subscribe	Num Hospital	Conference	Practice Size	Visits	Program	Details Nosorr	Details Paenex	Details Other	Total Details	Mention Nosor	Minutes Nosorr	Samples Nosorr	Samples Paenex	Samples Other	Rx Nosorr	Rx Paenex	Rx Other	TotalRx	TherDays Nosorr	TherDays Paenex	TherDays Other	
Augusta	0.9399999999999999	3	57	29	PD	NO	3	YES	6	320	YES	3	5	7	15	9	27	62	153	56	41	32	51	124	268	160	321	
Augusta	0.9399999999999999	3	58	36	PD	NO	5	YES	6	271	NO	3	4	9	16	7	27	61	136	90	24	29	39	92	147	210	254	
Augusta	0.9399999999999999	3	59	35	RH	YES	4	NO	1	375	NO	6	5	16	27	21	80	119	156	181	91	64	83	238	1884	1150	1645	
Augusta	0.9399999999999999	3	57	30	GP	NO	2	NO	2	339	YES	2	4	6	12	6	17	35	128	69	34	96	135	265	308	909	1198	
Augusta	0.9399999999999999	3	36	15	GP	NO	2	YES	2	250	YES	6	3	4	13	23	61	121	90	38	23	38	25	86	226	356	193	
Augusta	0.9399999999999999	3	38	8	GP	NO	2	YES	4	300	YES	2	4	8	14	12	40	50	116	71	13	36	101	150	121	312	914	
Fort Wayne	0.9399999999999999	2	64	39	RH	NO	5	NO	5	431	NO	5	2	13	20	15	48	96	67	128	117	77	201	395	2234	1421	3676	
Fort Wayne	0.9399999999999999	2	32	7	GP	NO	3	NO	1	203	NO	3	2	3	8	4	14	56	68	34	32	34	56	122	234	294	534	
Fort Wayne	0.9399999999999999	2	32	0	GP	YES	2	NO	7	431	YES	3	4	3	10	12	39	42	108	28	113	110	59	282	1035	1022	533	
Fort Wayne	0.9399999999999999	2	54	24	GP	YES	3	NO	3	230	NO	1	4	3	8	2	2	24	118	27	37	67	53	157	319	657	456	
Fort Wayne	0.9399999999999999	2	64	25	GP	YES	5	YES	3	251	YES	2	2	2	6	7	27	25	50	32	33	99	32	164	316	850	266	
Fort Wayne	0.9399999999999999	2	56	34	RH	NO	1	NO	6	656	YES	3	7	12	22	12	36	51	189	103	138	154	200	492	2607	3096	3717	
Fort Wayne	0.9399999999999999	2	30	13	PD	NO	3	YES	3	213	YES	2	1	6	9	5	20	28	37	57	15	35	24	74	79	226	132	
Fort Wayne	0.9399999999999999	2	41	12	RH	NO	5	YES	4	524	NO	7	3	7	17	17	48	143	96	76	131	139	77	347	2523	2476	1391	
Fort Wayne	0.9399999999999999	2	33	5	PD	NO	2	NO	4	221	YES	4	2	4	10	13	32	68	61	36	44	20	30	94	244	164	180	
Fort Wayne	0.9399999999999999	2	39	15	GP	NO	5	NO	2	267	NO	3	4	4	11	5	13	49	110	55	75	44	96	215	675	401	941	
Fort Wayne	0.9399999999999999	2	60	47	PD	YES	5	NO	3	202	NO	1	2	3	6	3	13	21	71	33	20	15	34	69	124	64	200	
Fort Wayne	0.9399999999999999	2	52	21	RH	NO	1	YES	6	623	NO	4	11	8	23	14	42	71	352	66	105	204	121	430	2121	4072	2361	
Fort Wayne	0.9399999999999999	2	50	21	PD	YES	5	YES	1	150	NO	2	3	5	10	3	5	36	93	42	16	18	42	76	97	129	305	
Fort Wayne	0.9399999999999999	2	59	22	PD	YES	2	NO	3	155	YES	5	2	4	11	17	51	111	56	60	25	26	15	66	137	141	101	
Fort Wayne	0.9399999999999999	2	50	28	PD	YES	0	NO	3	129	YES	1	1	2	4	6	15	18	39	20	16	17	10	43	67	77	49	
Fort Wayne	0.9399999999999999	2	45	25	PD	NO	4	NO	3	166	NO	4	1	2	7	14	41	80	25	18	16	31	5	52	86	198	19	
Fort Wayne	0.9399999999999999	2	63	35	PD	NO	1	NO	4	237	YES	1	1	4	6	3	8	12	21	32	16	11	38	65	108	78	189	
Fort Wayne	0.9399999999999999	2	44	20	GP	NO	3	YES	2	287	YES	3	2	3	8	7	20	63	69	29	13	13	62	88	125	122	543	
Fort Wayne	0.9399999999999999	2	48	21	GP	YES	4	YES	3	325	NO	3	5	4	12	10	33	61	129	39	58	92	76	226	545	782	669	
Fort Worth	0.89	5	51	25	GP	YES	5	NO	6	404	NO	6	3	10	19	17	62	128	85	102	89	42	79	210	782	374	698	
Fort Worth	0.89	5	61	25	RH	NO	3	YES	2	418	YES	3	3	6	12	12	43	52	75	51	83	64	107	254	1674	1150	2013	
Fort Worth	0.89	5	58	20	GP	YES	5	NO	2	295	NO	4	3	6	13	17	55	87	109	60	69	50	86	205	606	479	813	
Fort Worth	0.89	5	53	26	GP	NO	4	NO	8	457	NO	3	2	14	19	9	30	58	58	145	47	99	173	319	429	918	1515	
Fort Worth	0.89	5	55	29	RH	NO	5	NO	7	545	NO	3	6	14	23	11	37	62	173	142	115	190	240	545	2110	3397	4531	
Fort Worth	0.89	5	57	28	PD	NO	2	YES	2	168	YES	2	2	2	6	9	21	35	68	21	16	27	20	63	119	156	124	
Fort Worth	0.89	5	35	10	RH	NO	2	NO	4	465	YES	4	8	9	21	13	46	71	250	78	88	79	97	264	1552	1428	1827	
Fort Worth	0.89	5	32	12	GP	YES	4	NO	5	423	NO	1	4	5	10	1	3	15	130	38	36	51	159	246	309	468	1522	
Fort Worth	0.89	5	44	18	RH	NO	5	YES	1	408	NO	6	7	4	17	22	62	105	180	45	60	144	84	288	1147	2980	1619	
Fort Worth	0.89	5	42	17	PD	YES	3	NO	2	143	YES	1	2	1	4	4	16	26	54	10	20	18	6	44	128	100	22	
Fort Worth	0.89	5	52	28	PD	YES	4	YES	3	139	YES	1	1	4	6	5	20	30	30	30	8	26	10	44	54	198	60	
Fort Worth	0.89	5	42	13	PD	YES	5	NO	5	240	NO	4	1	5	10	15	61	102	35	46	26	20	47	93	168	95	250	
Fort Worth	0.89	5	41	8	PD	NO	4	YES	2	120	YES	2	5	3	10	5	10	29	140	41	8	15	15	38	39	123	79	
Fort Worth	0.89	5	53	22	GP	YES	2	NO	9	527	YES	8	4	11	23	21	62	156	101	119	150	82	131	363	1340	707	1217	
Fort Worth	0.89	5	47	25	PD	NO	5	YES	5	220	NO	5	2	6	13	16	39	108	40	50	18	16	49	83	117	126	316	
Fort Worth	0.89	5	39	9	RH	YES	2	YES	2	479	NO	2	4	6	12	8	19	44	114	55	76	110	158	344	1439	2177	2952	
Fort Worth	0.89	5	50	22	GP	NO	3	NO	5	272	YES	4	3	8	15	23	73	94	91	85	59	54	51	164	541	479	496	
Fort Worth	0.89	5	40	19	RH	NO	5	YES	9	682	YES	10	9	15	34	32	100	211	314	148	108	169	225	502	2002	3209	4227	
Wilkes Barre	0.77	3	54	33	GP	YES	4	NO	2	280	YES	3	4	4	11	9	35	47	109	44	34	89	84	207	300	871	793	
Wilkes Barre	0.77	3	47	18	RH	YES	4	NO	1	364	YES	2	6	5	13	8	28	38	174	47	78	105	88	271	1359	2071	1572	
Wilkes Barre	0.77	3	42	17	PD	NO	5	YES	5	270	NO	2	2	7	11	5	21	26	67	75	25	16	55	96	150	104	372	
Wilkes Barre	0.77	3	40	3	GP	NO	4	YES	7	413	NO	5	3	11	19	22	62	80	78	116	49	58	83	190	414	494	792	
Wilkes Barre	0.77	3	62	38	PD	YES	5	NO	8	295	NO	5	6	3	14	16	43	95	172	26	52	48	30	130	361	287	201	
Wilkes Barre	0.77	3	45	17	GP	YES	2	YES	4	243	YES	3	4	5	12	6	15	76	118	45	57	78	72	207	487	721	727	
Wilkes Barre	0.77	3	53	26	GP	NO	5	YES	9	496	YES	3	4	9	16	12	42	48	117	78	37	46	152	235	354	415	1363	
Wilkes Barre	0.77	3	64	44	RH	YES	5	YES	2	381	NO	2	4	11	17	10	33	44	101	104	45	81	130	256	894	1591	2415	
Wilkes Barre	0.77	3	33	1	RH	NO	3	NO	2	402	NO	6	3	10	19	22	57	111	87	120	92	86	79	257	1749	1703	1506	
Wilkes Barre	0.77	3	30	6	PD	NO	4	NO	1	137	NO	2	4	2	8	13	39	43	127	16	19	24	8	51	106	157	39	
Wilkes Barre	0.77	3	50	19	GP	YES	5	YES	2	266	YES	3	4	3	10	10	25	66	112	30	26	80	62	168	200	758	564	
Wilkes Barre	0.77	3	51	25	PD	NO	3	YES	8	362	NO	3	4	9	16	12	45	44	122	94	43	28	31	102	278	144	186	
Wilkes Barre	0.77	3	55	24	RH	NO	2	NO	2	347	YES	5	4	6	15	9	34	106	120	62	91	56	78	225	1715	1077	1499	
Wilkes Barre	0.77	3	59	32	RH	YES	3	NO	9	667	NO	10	6	14	30	28	63	232	168	134	150	141	229	520	2770	2722	4510	
Wilkes Barre	0.77	3	45	5	GP	YES	5	YES	8	452	NO	6	3	6	15	27	83	129	122	53	108	106	64	278	933	953	587	
Wilkes Barre	0.77	3	52	26	RH	NO	0	NO	4	556	YES	5	5	15	25	23	65	94	137	137	98	139	214	451	1884	2687	3991	
Wilkes Barre	0.77	3	43	25	GP	NO	4	NO	2	186	YES	4	2	3	9	11	33	77	67	33	26	43	41	110	227	409	378	
Wilkes Barre	0.77	3	61	31	PD	YES	5	YES	11	429	YES	4	9	8	21	8	29	77	267	90	60	66	67	193	389	366	370	
Wilkes Barre	0.77	3	61	26	RH	NO	4	YES	7	738	YES	5	10	14	29	21	63	114	315	141	125	168	209	502	2285	3342	4299	
Wilkes Barre	0.77	3	56	31	GP	YES	5	YES	1	141	NO	4	1	4	9	13	49	89	38	32	40	15	41	96	379	129	363	
Mesa	0.92	1	59	39	PD	NO	4	NO	12	452	YES	6	10	8	24	22	66	120	285	80	72	63	35	170	361	324	242	
Mesa	0.92	1	42	14	PD	YES	5	YES	5	215	NO	3	3	5	11	10	37	76	77	50	24	31	37	92	125	151	209	
Mesa	0.92	1	48	22	PD	YES	4	YES	7	242	NO	2	3	3	8	6	15	49	83	29	33	28	28	89	174	203	189	
Mesa	0.92	1	64	41	PD	YES	5	NO	2	164	YES	2	4	1	7	5	13	46	122	11	32	23	8	63	183	140	58	
Mesa	0.92	1	46	13	RH	NO	1	NO	4	520	YES	7	5	9	21	21	64	128	159	92	107	116	147	370	2048	2181	2789	
Mesa	0.92	1	59	31	RH	NO	3	NO	3	481	NO	2	7	12	21	10	19	33	220	118	63	115	146	324	1132	2258	2756	
Mesa	0.92	1	40	7	GP	NO	1	NO	5	335	NO	4	2	9	15	20	62	80	46	92	87	47	93	227	804	433	850	
Mesa	0.92	1	60	27	GP	YES	5	YES	5	233	NO	1	1	4	6	4	15	18	22	35	60	15	41	116	555	138	346	
Mesa	0.92	1	62	31	PD	YES	2	NO	1	115	YES	3	2	5	10	6	15	73	64	46	19	14	16	49	153	98	90	
Mesa	0.92	1	53	20	PD	YES	5	YES	4	213	NO	3	3	7	13	10	35	56	66	57	22	21	28	71	164	142	159	
Mesa	0.92	1	60	27	GP	NO	5	YES	8	464	NO	6	8	12	26	9	29	116	212	118	66	88	113	267	672	839	975	
Mesa	0.92	1	35	0	GP	YES	5	YES	7	513	NO	6	5	13	24	18	50	111	152	121	140	100	168	408	1220	932	1529	
Mesa	0.92	1	36	5	GP	NO	5	YES	4	269	NO	4	4	9	17	13	39	64	155	87	55	62	93	210	468	535	904	
Mesa	0.92	1	57	35	RH	YES	4	NO	6	646	NO	3	4	14	21	9	24	58	104	155	42	49	286	377	852	902	5376	
Mesa	0.92	1	48	17	GP	YES	5	YES	5	370	YES	2	2	8	12	4	13	36	54	78	41	62	107	210	330	560	955	
Mesa	0.92	1	42	15	GP	NO	5	YES	4	314	NO	3	4	7	14	8	25	64	145	64	36	40	34	110	358	385	302	
Mesa	0.92	1	37	2	RH	NO	4	YES	6	554	NO	4	4	9	17	18	52	70	127	87	170	164	154	488	3303	3096	3060	
Mesa	0.92	1	55	27	RH	YES	4	NO	5	558	NO	6	10	11	27	28	87	110	316	119	111	175	136	422	2099	3463	2657	
Memphis	0.79	1	44	30	PD	YES	5	NO	3	170	NO	4	1	2	7	19	66	67	44	18	43	25	13	81	224	173	80	
Memphis	0.79	1	62	33	RH	NO	3	NO	1	336	YES	3	3	7	13	5	13	44	85	62	88	83	71	242	1683	1507	1415	
Memphis	0.79	1	50	19	PD	YES	3	NO	5	218	YES	2	3	6	11	6	20	52	104	63	18	20	43	81	88	120	267	
Memphis	0.79	1	49	21	RH	YES	3	NO	5	684	YES	6	8	15	29	21	61	119	216	173	125	202	229	556	2396	3911	4270	
Memphis	0.79	1	48	20	RH	YES	5	YES	4	362	YES	4	4	4	12	13	35	64	112	34	106	131	63	300	2023	2463	1280	
Memphis	0.79	1	40	10	RH	NO	2	NO	2	608	YES	7	5	15	27	20	58	171	125	167	211	116	270	597	3868	2359	5155	
Memphis	0.79	1	57	26	GP	YES	5	NO	4	325	NO	4	3	6	13	9	28	83	78	83	50	38	58	146	444	363	623	
Memphis	0.79	1	60	28	PD	NO	1	YES	4	203	YES	3	3	8	14	9	29	51	98	65	15	7	20	42	116	29	98	
Memphis	0.79	1	48	22	GP	YES	0	NO	6	389	NO	5	2	6	13	15	42	89	53	68	109	73	106	288	943	650	1028	
Memphis	0.79	1	55	20	GP	NO	1	NO	2	264	YES	2	3	4	9	6	14	37	107	40	31	65	81	177	262	585	654	
Memphis	0.79	1	30	10	GP	YES	5	NO	7	376	NO	5	8	10	23	14	34	83	240	92	81	81	62	224	735	709	580	
Memphis	0.79	1	52	32	PD	YES	1	YES	1	144	YES	3	5	4	12	13	36	68	121	28	21	28	15	64	108	160	90	
Memphis	0.79	1	61	38	GP	YES	1	NO	5	396	YES	2	7	8	17	7	19	48	205	81	63	90	88	241	565	806	824	
Memphis	0.79	1	36	10	PD	YES	2	NO	1	146	NO	2	2	5	9	9	16	40	49	43	16	34	27	77	87	188	145	
Memphis	0.79	1	51	17	RH	NO	3	YES	7	472	YES	5	4	10	19	14	41	77	113	91	100	110	231	441	1831	2187	4249	
Memphis	0.79	1	35	4	RH	NO	4	YES	2	410	NO	7	4	8	19	23	68	143	133	74	68	85	141	294	1334	1801	2727	
Memphis	0.79	1	45	21	PD	YES	4	YES	1	121	NO	2	4	3	9	5	15	44	121	23	7	9	14	30	43	49	83	
Memphis	0.79	1	58	30	PD	YES	5	YES	1	114	NO	1	1	1	3	6	27	18	17	10	20	12	22	54	98	55	137	
Memphis	0.79	1	48	15	RH	YES	4	NO	7	687	YES	6	5	12	23	22	58	108	143	123	130	153	169	452	2531	2676	3024	
Memphis	0.79	1	58	36	GP	YES	5	YES	5	426	NO	4	4	5	13	11	34	76	98	55	87	61	60	208	757	496	509	
Baltimore	0.82	2	60	26	GP	NO	1	NO	1	253	YES	5	2	7	14	17	62	106	62	91	38	43	51	132	401	438	479	
Baltimore	0.82	2	33	12	RH	YES	2	NO	3	505	YES	4	3	9	16	11	28	79	70	99	85	58	173	316	1532	1211	3256	
Baltimore	0.82	2	37	15	GP	NO	5	YES	5	391	NO	3	5	7	15	9	28	60	147	69	48	38	111	197	445	332	1064	
Baltimore	0.82	2	52	23	PD	YES	4	YES	2	237	YES	2	3	1	6	8	20	26	93	10	34	52	7	93	182	282	47	
Baltimore	0.82	2	59	22	RH	NO	1	NO	2	390	YES	2	5	9	16	6	18	44	167	85	68	137	129	334	1337	2457	2605	
Baltimore	0.82	2	46	22	RH	YES	4	NO	3	421	YES	7	5	11	23	24	74	129	149	110	136	124	122	382	2597	2327	2245	
Baltimore	0.82	2	49	23	RH	YES	4	NO	3	458	YES	4	7	8	19	14	48	82	190	81	45	131	167	343	809	2594	3249	
Baltimore	0.82	2	47	17	PD	YES	5	YES	6	280	YES	4	4	7	15	16	35	76	121	57	26	19	53	98	153	129	298	
Baltimore	0.82	2	39	6	PD	NO	2	NO	3	181	YES	1	2	4	7	4	17	21	48	36	9	16	44	69	68	140	285	
Baltimore	0.82	2	51	29	GP	NO	2	NO	5	388	YES	1	3	6	10	6	21	27	88	61	16	108	155	279	130	1018	1405	
Baltimore	0.82	2	33	4	PD	NO	2	NO	3	213	YES	2	2	4	8	3	8	48	49	46	34	28	16	78	225	175	96	
Baltimore	0.82	2	37	2	GP	NO	2	NO	4	341	YES	5	4	5	14	19	54	117	103	40	41	75	61	177	368	729	521	
Baltimore	0.82	2	35	2	PD	YES	5	YES	6	305	NO	3	6	5	14	8	19	61	172	47	40	51	21	112	251	309	141	
Baltimore	0.82	2	55	25	GP	NO	2	YES	10	537	YES	3	4	15	22	8	22	52	108	132	44	78	128	250	410	664	1178	
Baltimore	0.82	2	48	19	GP	NO	2	NO	5	342	YES	2	4	10	16	5	14	47	125	93	44	59	90	193	342	498	706	
Baltimore	0.82	2	52	37	PD	YES	3	NO	8	309	NO	1	4	8	13	7	10	19	135	72	23	35	47	105	140	199	302	
Baltimore	0.82	2	53	19	RH	NO	1	NO	4	444	YES	2	5	6	13	9	27	39	153	55	160	143	85	388	3090	2679	1461	
Baltimore	0.82	2	36	4	GP	NO	4	YES	2	190	YES	2	6	1	9	6	19	31	171	13	42	61	14	117	434	542	107	
Baltimore	0.82	2	52	18	GP	YES	2	YES	8	405	YES	6	3	8	17	20	43	125	73	99	100	46	136	282	944	432	1203	
Jacksonville	0.85	3	35	4	PD	NO	4	YES	4	271	YES	5	4	4	13	20	52	104	143	34	32	32	34	98	199	241	175	
Jacksonville	0.85	3	45	21	PD	NO	5	YES	4	170	NO	3	3	2	8	11	38	57	81	17	26	40	30	96	160	258	203	
Jacksonville	0.85	3	38	1	GP	YES	5	YES	1	239	NO	2	3	6	11	7	25	36	102	67	68	49	40	157	585	443	389	
Jacksonville	0.85	3	64	45	RH	YES	3	YES	6	673	YES	11	7	10	28	33	98	221	210	81	202	143	198	543	3702	2667	3746	
Jacksonville	0.85	3	50	23	GP	NO	4	YES	4	353	YES	4	1	6	11	14	34	102	16	60	53	34	95	182	502	269	799	
Jacksonville	0.85	3	64	34	GP	NO	0	NO	4	259	YES	2	3	4	9	5	22	45	90	36	76	49	42	167	632	457	375	
Jacksonville	0.85	3	36	6	GP	YES	5	YES	1	274	NO	5	2	7	14	16	54	109	61	67	61	42	89	192	554	364	842	
Jacksonville	0.85	3	58	38	RH	NO	0	NO	5	708	NO	6	7	16	29	19	62	120	203	192	234	151	286	671	4524	2979	5508	
Jacksonville	0.85	3	51	18	RH	NO	5	YES	2	500	NO	6	7	6	19	18	46	117	224	58	136	172	87	395	2687	3116	1510	
Jacksonville	0.85	3	46	22	GP	YES	3	NO	3	311	NO	1	7	12	20	6	22	30	189	118	27	45	80	152	262	364	730	
Jacksonville	0.85	3	37	4	PD	NO	5	YES	4	215	NO	2	3	4	9	5	18	38	87	38	14	26	39	79	101	182	196	
Jacksonville	0.85	3	62	35	PD	NO	0	NO	2	160	YES	4	2	2	8	15	37	68	58	19	41	13	12	66	247	55	92	
Jacksonville	0.85	3	45	19	PD	YES	4	NO	5	265	NO	1	5	4	10	2	6	21	178	45	28	47	50	125	155	321	292	
Jacksonville	0.85	3	52	22	PD	YES	1	NO	5	241	YES	2	1	5	8	5	13	41	38	68	29	16	57	102	177	82	344	
Jacksonville	0.85	3	44	14	GP	NO	4	NO	2	176	YES	1	2	3	6	5	13	20	46	26	22	18	50	90	226	213	475	
Jacksonville	0.85	3	50	13	RH	YES	5	YES	4	460	NO	3	4	11	18	11	33	40	133	100	80	82	108	270	1474	1642	1842	
Jacksonville	0.85	3	50	22	RH	NO	4	YES	4	479	YES	4	2	5	11	17	44	85	63	54	116	119	155	390	2270	2369	2895	
Jacksonville	0.85	3	59	38	GP	YES	5	YES	3	325	YES	6	4	2	12	20	49	123	111	21	102	68	60	230	902	669	527	
Wichita	0.95	1.5	53	24	GP	NO	2	NO	2	258	NO	1	1	3	5	6	17	5	26	23	25	37	75	137	251	309	708	
Wichita	0.95	1.5	40	15	PD	NO	1	NO	6	346	YES	4	2	6	12	19	55	84	64	65	19	21	25	65	106	120	121	
Wichita	0.95	1.5	57	26	GP	NO	3	NO	7	380	YES	5	8	8	21	14	33	101	237	84	65	60	76	201	542	479	699	
Wichita	0.95	1.5	43	14	RH	NO	5	NO	3	490	NO	9	6	10	25	23	66	189	201	91	140	105	117	362	2611	1901	2209	
Wichita	0.95	1.5	47	14	GP	NO	2	YES	2	280	YES	4	2	4	10	11	27	74	47	32	49	42	84	175	426	337	766	
Wichita	0.95	1.5	43	19	RH	NO	3	NO	1	425	NO	4	4	4	12	15	45	71	127	42	143	119	173	435	2897	2397	3296	
Wichita	0.95	1.5	40	7	RH	NO	2	NO	3	565	YES	5	2	11	18	21	53	99	51	99	210	243	182	635	3928	4628	3376	
Wichita	0.95	1.5	44	13	GP	YES	3	NO	2	267	NO	3	4	5	12	12	54	54	132	52	61	44	65	170	535	391	622	
Wichita	0.95	1.5	53	24	GP	NO	4	YES	4	301	NO	1	3	5	9	3	10	25	103	33	27	39	56	122	267	346	491	
Wichita	0.95	1.5	65	47	RH	YES	5	YES	3	554	NO	7	3	11	21	20	52	114	77	87	95	134	146	375	1842	2457	2704	
Wichita	0.95	1.5	64	32	PD	NO	5	YES	5	256	NO	4	3	7	14	14	39	56	82	60	37	16	30	83	205	96	184	
Wichita	0.95	1.5	56	37	GP	NO	1	NO	8	369	YES	3	5	3	11	10	26	74	169	36	75	102	54	231	706	938	505	
Wichita	0.95	1.5	39	13	GP	YES	4	YES	5	409	NO	5	1	4	10	9	22	84	27	46	85	85	100	270	724	768	953	
Wichita	0.95	1.5	56	31	RH	YES	4	YES	4	626	NO	6	5	10	21	16	56	115	132	127	128	116	154	398	2495	2204	2902	
Wichita	0.95	1.5	44	9	GP	NO	1	NO	5	400	YES	4	5	7	16	11	30	65	150	61	87	119	74	280	776	998	692	
Wichita	0.95	1.5	55	36	RH	YES	1	NO	7	600	YES	3	6	18	27	10	21	53	177	180	99	72	172	343	1893	1397	3324	
Wichita	0.95	1.5	47	18	GP	NO	2	NO	12	563	YES	7	6	10	23	22	73	138	185	81	90	107	105	302	822	947	950	
Wichita	0.95	1.5	48	17	GP	YES	5	YES	3	173	NO	2	1	4	7	4	9	25	21	32	32	47	48	127	250	415	426	
Bethlehem	0.8	1.5	34	0	RH	NO	4	YES	4	593	YES	6	7	10	23	17	58	121	201	113	113	177	243	533	2092	3410	4531	
Bethlehem	0.8	1.5	48	11	PD	YES	5	YES	3	258	NO	2	4	2	8	6	17	23	117	18	17	34	20	71	86	227	132	
Bethlehem	0.8	1.5	35	6	RH	NO	5	YES	5	575	YES	4	9	11	24	14	31	86	255	89	101	134	215	450	1916	2455	4090	
Bethlehem	0.8	1.5	56	32	PD	YES	5	YES	6	251	NO	2	3	5	10	5	16	38	81	59	39	29	29	97	226	180	218	
Bethlehem	0.8	1.5	35	17	RH	YES	2	NO	3	531	YES	4	6	12	22	13	32	81	191	118	132	133	180	445	2525	2564	3525	
Bethlehem	0.8	1.5	59	28	GP	YES	3	YES	2	236	YES	3	2	5	10	11	40	65	58	54	70	37	94	201	586	372	917	
Bethlehem	0.8	1.5	34	1	GP	NO	4	YES	4	276	YES	4	2	6	12	15	52	74	57	56	52	62	97	211	479	520	801	
Bethlehem	0.8	1.5	52	34	RH	YES	3	YES	2	412	YES	5	5	7	17	16	50	99	147	56	134	117	114	365	2439	2186	2011	
Bethlehem	0.8	1.5	56	33	RH	YES	5	YES	7	636	NO	4	10	11	25	11	37	81	325	135	146	239	242	627	2684	4626	4542	
Bethlehem	0.8	1.5	44	18	PD	YES	5	YES	4	236	NO	2	4	8	14	7	21	36	126	69	22	18	33	73	141	113	166	
Bethlehem	0.8	1.5	55	34	RH	YES	3	YES	9	641	NO	4	5	11	20	12	37	66	163	110	113	119	158	390	2196	2218	3102	
Bethlehem	0.8	1.5	64	32	RH	YES	1	NO	6	737	YES	6	7	17	30	23	71	121	200	191	108	160	275	543	2040	2961	5053	
Bethlehem	0.8	1.5	48	12	PD	YES	2	NO	4	137	YES	1	3	4	8	4	14	29	100	24	14	31	13	58	116	203	69	
Bethlehem	0.8	1.5	40	22	PD	NO	2	NO	4	229	YES	2	5	5	12	9	24	33	149	45	14	36	50	100	83	228	284	
Bethlehem	0.8	1.5	37	4	GP	NO	2	NO	3	394	NO	1	4	5	10	2	6	18	123	59	64	50	97	211	626	455	867	
Bethlehem	0.8	1.5	37	6	RH	YES	2	NO	6	439	YES	5	9	12	26	18	55	86	281	108	94	170	115	379	1669	3179	2128	
Bethlehem	0.8	1.5	37	23	PD	YES	3	YES	1	131	YES	1	1	6	8	6	16	19	29	49	8	12	22	42	54	52	141	
Bethlehem	0.8	1.5	61	33	RH	NO	5	YES	4	480	YES	5	6	8	19	15	41	110	188	76	47	87	95	229	927	1622	1941	
Bethlehem	0.8	1.5	53	39	GP	NO	2	NO	2	260	YES	4	2	4	10	18	54	84	64	41	57	37	63	157	513	303	612	
Greensboro	1	3	63	48	GP	YES	5	YES	3	251	YES	2	4	3	9	4	11	48	118	30	63	49	22	134	548	376	212	
Greensboro	1	3	31	7	PD	YES	5	NO	6	260	NO	2	2	6	10	6	13	36	57	51	12	24	65	101	99	140	416	
Greensboro	1	3	53	24	GP	NO	4	YES	7	425	YES	6	4	7	17	18	60	120	140	63	73	101	92	266	639	893	780	
Greensboro	1	3	31	2	PD	YES	4	NO	4	190	NO	3	3	3	9	5	21	51	92	23	20	45	30	95	124	289	191	
Greensboro	1	3	56	36	GP	NO	2	YES	1	181	YES	1	2	3	6	6	15	23	56	28	25	37	22	84	204	321	201	
Greensboro	1	3	30	0	PD	NO	3	NO	4	189	YES	2	4	3	9	8	28	64	127	35	12	32	22	66	70	234	126	
