SMSA	Coverage	DTC	Age	Years	Specialty	Subscribe	Num Hospital	Conference	Practice Size	Visits	Program	Details Nosorr	Details Paenex	Details Other	Total Details	Mention Nosor	Minutes Nosorr	Samples Nosorr	Samples Paenex	Samples Other	Rx Nosorr	Rx Paenex	Rx Other	TotalRx	TherDays Nosorr	TherDays Paenex	TherDays Other	
Springfield	0.91	1	50	28	PD	NO	4	NO	2	166	YES	2	2	5	9	5	13	35	60	36	24	15	21	60	136	101	120	
Springfield	0.91	1	51	33	PD	NO	2	NO	1	106	YES	1	2	2	5	4	11	21	59	26	10	23	8	41	60	136	43	
Springfield	0.91	1	34	7	PD	NO	5	YES	7	293	NO	4	3	6	13	14	35	72	100	60	31	18	32	81	194	58	178	
Springfield	0.91	1	50	20	RH	YES	5	YES	1	297	NO	3	1	3	7	16	42	62	27	22	83	86	127	296	1514	1604	2329	
Springfield	0.91	1	64	33	RH	NO	5	YES	2	444	NO	2	4	2	8	10	33	43	110	20	132	229	220	581	2232	4334	3988	
Springfield	0.91	1	46	14	PD	NO	4	NO	6	279	YES	2	3	3	8	10	32	41	91	39	29	44	62	135	163	256	366	
Springfield	0.91	1	41	10	PD	YES	5	YES	4	202	NO	2	2	6	10	9	24	52	61	64	26	23	38	87	149	122	218	
Springfield	0.91	1	64	36	PD	NO	0	NO	3	159	YES	2	2	3	7	7	21	33	69	26	19	11	10	40	109	52	38	
Springfield	0.91	1	38	5	RH	NO	5	YES	3	572	NO	1	7	8	16	5	11	9	223	82	101	169	218	488	1941	3255	4061	
Springfield	0.91	1	41	18	GP	NO	0	NO	4	302	YES	3	2	2	7	16	42	50	63	19	46	81	44	171	437	698	434	
Springfield	0.91	1	50	18	PD	NO	0	NO	5	251	YES	1	5	7	13	3	8	25	168	65	4	44	30	78	38	267	173	
Springfield	0.91	1	38	8	GP	NO	4	YES	5	306	NO	1	5	4	10	3	11	29	138	32	38	52	85	175	349	419	790	
Sarasota	0.97	3	59	32	RH	NO	5	YES	3	641	NO	4	5	10	19	13	41	74	158	100	91	87	183	361	1823	1581	3581	
Sarasota	0.97	3	44	16	PD	YES	1	NO	4	180	NO	3	2	5	10	6	27	62	55	44	13	32	47	92	66	185	329	
Sarasota	0.97	3	51	23	PD	NO	5	YES	4	217	NO	3	1	6	10	13	48	68	26	64	40	10	40	90	303	67	232	
Sarasota	0.97	3	41	19	PD	NO	0	NO	5	266	YES	5	5	5	15	8	21	112	145	44	27	49	29	105	141	329	191	
Sarasota	0.97	3	45	16	RH	YES	5	YES	3	475	YES	3	4	5	12	11	36	49	127	46	158	48	157	363	3067	849	3201	
Sarasota	0.97	3	60	31	RH	NO	2	NO	3	469	NO	3	5	7	15	12	32	59	147	65	121	94	156	371	2241	1667	2890	
Sarasota	0.97	3	49	22	PD	NO	1	NO	1	104	YES	1	2	5	8	6	32	13	66	66	7	7	16	30	40	51	79	
Sarasota	0.97	3	46	16	GP	YES	2	YES	7	372	NO	3	5	8	16	8	24	67	150	84	85	66	88	239	772	564	807	
Sarasota	0.97	3	45	10	PD	NO	5	YES	3	134	YES	1	2	2	5	5	14	30	59	13	21	12	10	43	111	44	49	
Sarasota	0.97	3	40	9	PD	NO	4	YES	2	84	NO	2	3	1	6	8	18	48	88	9	16	9	3	28	71	31	20	
Sarasota	0.97	3	54	20	PD	NO	4	YES	3	117	YES	1	1	2	4	3	8	14	27	23	7	9	17	33	51	42	110	
Sarasota	0.97	3	61	26	PD	NO	1	NO	2	101	YES	1	2	2	5	4	9	13	62	18	15	16	19	50	98	126	132	
Sarasota	0.97	3	33	0	PD	NO	1	YES	6	280	NO	2	2	5	9	4	12	36	49	77	33	26	59	118	237	120	405	
Sarasota	0.97	3	58	24	RH	YES	2	NO	4	495	YES	3	3	9	15	8	27	59	84	103	82	58	106	246	1484	1119	1958	
Sarasota	0.97	3	61	29	RH	NO	4	NO	5	623	NO	3	4	7	14	5	15	73	109	62	60	126	169	355	1046	2671	3209	
Sarasota	0.97	3	44	21	GP	NO	5	YES	2	217	NO	1	1	3	5	2	7	22	40	34	38	42	26	106	400	318	237	
Sarasota	0.97	3	60	32	RH	YES	5	NO	6	590	NO	6	3	9	18	14	47	151	80	114	115	114	290	519	2155	2222	5373	
Sarasota	0.97	3	59	32	GP	NO	2	NO	11	587	YES	5	6	7	18	15	37	89	165	58	109	122	196	427	976	1140	1757	
Sarasota	0.97	3	50	21	PD	NO	3	NO	8	336	YES	5	3	9	17	15	49	68	113	78	9	34	60	103	60	184	352	
Sarasota	0.97	3	55	30	GP	YES	2	NO	7	407	NO	1	2	4	7	3	12	19	71	48	147	73	91	311	1304	705	751	
St Louis	0.8	1	58	23	RH	NO	3	NO	1	460	NO	3	6	5	14	12	31	79	159	37	132	192	152	476	2630	3670	2887	
St Louis	0.8	1	52	14	RH	NO	3	NO	2	545	YES	8	3	17	28	20	64	135	72	164	118	77	199	394	2181	1395	3777	
St Louis	0.8	1	46	17	PD	YES	5	YES	3	215	NO	3	2	5	10	10	38	54	63	38	16	35	15	66	104	210	76	
St Louis	0.8	1	64	33	GP	YES	5	YES	14	537	YES	4	4	10	18	16	44	73	126	110	79	41	155	275	717	339	1506	
St Louis	0.8	1	42	8	RH	YES	5	YES	2	438	NO	5	4	5	14	18	61	114	111	46	183	100	90	373	3299	1905	1575	
St Louis	0.8	1	36	11	GP	NO	5	YES	7	321	NO	1	3	6	10	2	6	18	80	61	20	45	69	134	184	431	615	
St Louis	0.8	1	52	22	PD	NO	1	NO	4	194	YES	1	2	4	7	4	16	15	57	47	24	26	29	79	124	157	169	
St Louis	0.8	1	58	22	PD	NO	1	YES	3	241	YES	4	4	7	15	14	37	90	120	68	47	31	51	129	229	220	308	
St Louis	0.8	1	52	25	PD	YES	4	YES	3	147	YES	3	2	2	7	6	20	64	62	13	16	19	18	53	119	125	102	
St Louis	0.8	1	31	5	PD	YES	5	YES	1	125	NO	1	4	3	8	2	3	19	140	36	13	15	16	44	87	87	134	
St Louis	0.8	1	31	6	PD	NO	2	NO	2	135	YES	4	2	5	11	13	46	94	59	33	18	12	18	48	139	85	97	
St Louis	0.8	1	64	39	GP	NO	1	NO	5	357	YES	3	2	11	16	10	35	66	67	104	54	15	126	195	495	160	1106	
St Louis	0.8	1	48	21	RH	YES	5	YES	4	549	NO	4	7	8	19	14	36	86	198	79	72	93	122	287	1308	1692	2257	
St Louis	0.8	1	58	41	GP	NO	3	NO	9	451	NO	3	2	9	14	12	44	58	72	116	116	30	121	267	1085	280	1087	
St Louis	0.8	1	31	3	GP	NO	1	NO	8	404	NO	3	3	5	11	11	44	47	88	52	37	45	113	195	339	394	1046	
St Louis	0.8	1	63	40	RH	YES	3	NO	1	427	NO	6	3	8	17	24	72	137	76	103	139	88	105	332	2582	1712	1910	
St Louis	0.8	1	52	29	PD	YES	2	YES	4	166	NO	1	1	4	6	4	9	29	33	52	9	8	27	44	49	46	175	
St Louis	0.8	1	57	26	PD	YES	5	YES	5	210	NO	1	2	2	5	3	10	17	59	18	51	48	20	119	305	256	134	
Suffolk	0.91	1.5	34	5	GP	NO	5	YES	2	212	NO	5	1	5	11	13	29	98	36	49	44	23	77	144	358	160	666	
Suffolk	0.91	1.5	41	2	PD	YES	5	YES	9	377	NO	6	4	7	17	23	68	96	121	70	56	16	54	126	353	122	373	
Suffolk	0.91	1.5	55	28	PD	YES	3	YES	3	158	YES	3	2	6	11	13	41	60	60	56	16	35	34	85	82	229	188	
Suffolk	0.91	1.5	40	13	GP	YES	5	NO	9	373	NO	4	4	10	18	9	26	79	114	90	55	112	131	298	502	999	1138	
Suffolk	0.91	1.5	45	12	RH	NO	5	YES	7	632	NO	7	5	9	21	22	75	141	142	85	107	146	148	401	1936	2900	2662	
Suffolk	0.91	1.5	44	15	GP	YES	5	YES	1	194	NO	2	1	5	8	6	15	61	35	64	54	7	77	138	550	44	680	
Suffolk	0.91	1.5	30	0	PD	NO	4	YES	10	397	YES	7	2	9	18	24	51	142	57	91	83	11	54	148	495	81	327	
Suffolk	0.91	1.5	32	0	PD	YES	5	NO	9	315	YES	4	5	6	15	16	48	71	171	60	27	26	34	87	149	149	206	
Suffolk	0.91	1.5	34	3	GP	YES	5	NO	4	310	NO	3	2	7	12	10	29	57	66	75	26	100	68	194	269	922	610	
Suffolk	0.91	1.5	56	31	PD	NO	5	YES	10	365	NO	1	6	4	11	3	10	33	179	32	22	54	38	114	163	331	219	
Suffolk	0.91	1.5	46	18	GP	NO	3	NO	9	484	YES	3	5	4	12	12	31	60	137	31	89	127	115	331	806	1103	1042	
Suffolk	0.91	1.5	46	14	RH	YES	5	YES	3	405	NO	3	4	5	12	7	23	50	121	77	101	85	145	331	1836	1757	2744	
Suffolk	0.91	1.5	32	3	RH	NO	0	NO	4	480	YES	7	2	9	18	24	76	162	79	79	116	45	174	335	2176	722	3184	
Suffolk	0.91	1.5	48	15	GP	YES	3	NO	1	137	NO	3	1	1	5	6	24	68	20	9	17	23	25	65	152	198	209	
Suffolk	0.91	1.5	63	33	PD	NO	1	NO	9	326	YES	4	3	4	11	14	43	75	103	51	43	51	42	136	280	291	247	
Suffolk	0.91	1.5	37	5	GP	NO	0	YES	9	414	YES	5	2	4	11	18	55	109	58	36	96	26	21	143	844	258	169	
Suffolk	0.91	1.5	51	24	RH	YES	4	NO	5	606	NO	3	6	13	22	13	47	64	180	116	95	152	162	409	1727	2951	3031	
Suffolk	0.91	1.5	42	9	GP	NO	3	YES	1	242	YES	4	4	4	12	12	38	67	110	36	51	81	55	187	493	728	489	
Suffolk	0.91	1.5	35	14	PD	NO	5	NO	7	287	NO	3	9	5	17	8	30	71	329	66	28	46	13	87	171	264	54	
Bakersfield	0.83	3	63	33	GP	YES	5	YES	11	518	NO	2	6	5	13	9	30	31	181	51	53	127	70	250	518	1176	670	
Bakersfield	0.83	3	37	15	PD	NO	5	YES	5	205	NO	2	3	5	10	10	38	43	99	50	16	26	23	65	87	105	169	
Bakersfield	0.83	3	61	19	RH	NO	4	NO	10	808	NO	6	6	11	23	22	59	130	157	109	83	195	208	486	1693	3627	4063	
Bakersfield	0.83	3	41	21	GP	NO	3	NO	5	311	NO	4	3	3	10	14	34	81	93	25	72	55	65	192	628	508	546	
Bakersfield	0.83	3	52	20	RH	YES	5	YES	6	591	NO	2	6	9	17	13	40	39	176	95	60	185	186	431	1135	3721	3412	
Bakersfield	0.83	3	39	9	GP	NO	2	NO	5	389	YES	4	3	6	13	14	42	64	103	68	135	50	87	272	1259	468	801	
Bakersfield	0.83	3	36	8	GP	YES	5	YES	2	287	YES	2	3	3	8	7	18	46	94	37	48	58	29	135	410	446	277	
Bakersfield	0.83	3	32	8	RH	NO	4	YES	2	451	YES	5	4	11	20	18	59	100	103	108	88	153	127	368	1543	2785	2393	
Bakersfield	0.83	3	39	22	RH	YES	4	YES	5	571	YES	4	4	7	15	11	44	73	110	82	122	70	115	307	2244	1355	2217	
Bakersfield	0.83	3	50	17	PD	YES	4	YES	4	161	NO	3	1	2	6	11	36	43	20	23	47	8	30	85	309	46	226	
Bakersfield	0.83	3	49	5	PD	YES	5	YES	2	137	NO	1	1	3	5	3	11	18	29	30	24	19	9	52	110	117	49	
Bakersfield	0.83	3	35	5	PD	NO	1	NO	4	162	YES	3	2	3	8	8	22	44	60	30	12	24	24	60	73	150	148	
Bakersfield	0.83	3	58	26	PD	YES	5	YES	2	158	YES	2	2	2	6	10	34	29	62	10	35	17	17	69	184	110	67	
Bakersfield	0.83	3	58	28	PD	YES	5	NO	5	191	NO	5	2	4	11	15	51	86	69	37	23	13	30	66	162	98	195	
Bakersfield	0.83	3	50	26	PD	YES	3	YES	4	184	NO	2	2	4	8	6	26	37	42	38	18	23	17	58	120	133	74	
Bakersfield	0.83	3	58	22	PD	NO	5	YES	5	238	NO	2	3	5	10	7	20	39	82	49	16	25	44	85	89	121	290	
Bakersfield	0.83	3	64	39	RH	YES	1	NO	6	699	YES	6	10	13	29	21	71	114	320	124	219	261	149	629	4245	4906	2833	
Bakersfield	0.83	3	44	12	RH	NO	5	YES	2	599	YES	6	6	6	18	13	51	128	174	82	117	156	91	364	2167	3001	1660	
Bakersfield	0.83	3	60	29	GP	NO	3	NO	3	217	YES	1	2	8	11	3	7	17	57	93	7	42	64	113	73	395	570	
Wilkes Barre	0.98	1.5	46	6	PD	NO	3	NO	2	118	NO	1	3	1	5	6	18	17	87	12	13	17	18	48	55	107	121	
Wilkes Barre	0.98	1.5	56	27	GP	NO	2	NO	4	305	NO	1	3	5	9	6	28	18	82	52	17	105	87	209	139	962	731	
Wilkes Barre	0.98	1.5	36	6	RH	NO	5	YES	4	580	NO	5	5	8	18	17	55	112	148	66	124	123	108	355	2384	2343	2207	
Wilkes Barre	0.98	1.5	44	15	PD	NO	4	YES	6	237	NO	1	3	5	9	2	5	20	75	53	17	29	33	79	96	167	174	
Wilkes Barre	0.98	1.5	43	20	PD	NO	2	NO	2	192	YES	2	5	1	8	11	35	54	126	10	5	33	32	70	27	204	200	
Wilkes Barre	0.98	1.5	41	17	GP	NO	3	NO	2	290	YES	4	5	5	14	15	41	77	147	41	32	41	47	120	344	352	419	
Wilkes Barre	0.98	1.5	61	29	RH	YES	5	YES	2	429	YES	4	1	5	10	17	53	84	26	45	136	94	175	405	2652	1736	3560	
Wilkes Barre	0.98	1.5	48	28	PD	YES	4	NO	2	124	YES	2	1	4	7	7	20	49	40	45	11	25	24	60	89	134	141	
Wilkes Barre	0.98	1.5	43	13	PD	YES	5	NO	3	221	NO	1	1	3	5	7	23	24	31	29	23	21	40	84	148	105	240	
Wilkes Barre	0.98	1.5	65	43	GP	YES	5	YES	2	300	NO	3	2	7	12	10	33	50	71	75	59	42	75	176	504	404	663	
Wilkes Barre	0.98	1.5	57	35	GP	NO	3	NO	7	449	YES	6	3	5	14	16	50	89	86	39	97	31	80	208	858	324	720	
Wilkes Barre	0.98	1.5	31	3	GP	NO	2	NO	5	446	YES	6	4	6	16	23	76	105	106	71	69	66	108	243	652	591	997	
Wilkes Barre	0.98	1.5	38	14	PD	NO	4	YES	5	202	NO	1	1	5	7	3	11	19	29	54	21	8	14	43	159	50	98	
Wilkes Barre	0.98	1.5	54	21	RH	NO	1	NO	2	392	NO	3	5	4	12	8	21	83	150	38	79	134	118	331	1623	2778	2105	
Wilkes Barre	0.98	1.5	55	31	GP	YES	5	YES	5	399	NO	4	2	7	13	12	35	73	58	77	89	62	94	245	777	570	803	
Wilkes Barre	0.98	1.5	43	16	PD	NO	1	NO	4	198	YES	1	4	2	7	3	11	14	98	21	2	40	17	59	10	207	96	
Wilkes Barre	0.98	1.5	36	2	RH	NO	5	YES	9	792	YES	7	4	8	19	22	59	134	115	61	273	169	231	673	4922	3122	4416	
Wilkes Barre	0.98	1.5	41	9	PD	NO	5	YES	1	143	YES	1	1	2	4	3	14	12	44	25	43	23	24	90	222	145	151	
Wilkes Barre	0.98	1.5	30	4	GP	YES	4	NO	5	319	YES	2	4	4	10	5	14	37	124	47	45	85	33	163	414	752	269	
New Orleans	0.96	2	45	19	GP	NO	2	NO	3	376	YES	1	5	2	8	6	22	23	144	14	40	126	56	222	344	1183	479	
New Orleans	0.96	2	32	0	GP	NO	2	YES	3	228	YES	3	4	3	10	8	17	74	122	26	50	26	36	112	493	201	276	
New Orleans	0.96	2	54	25	RH	NO	2	YES	4	630	NO	8	5	10	23	21	61	150	177	91	179	126	116	421	3246	2469	2050	
New Orleans	0.96	2	34	5	RH	NO	3	NO	3	648	YES	7	5	9	21	22	63	144	156	85	299	108	214	621	5589	2007	4051	
New Orleans	0.96	2	57	30	RH	NO	1	NO	3	538	YES	4	3	10	17	12	34	96	99	101	121	108	145	374	2148	1892	2684	
New Orleans	0.96	2	64	26	PD	YES	5	YES	2	128	NO	1	1	5	7	3	9	12	26	43	5	14	20	39	41	105	112	
New Orleans	0.96	2	35	5	GP	NO	1	NO	2	322	YES	3	3	5	11	2	2	66	98	43	69	56	40	165	515	464	306	
New Orleans	0.96	2	51	30	PD	NO	5	YES	3	182	NO	1	3	2	6	2	4	27	84	12	28	27	13	68	148	160	72	
New Orleans	0.96	2	46	14	PD	NO	5	YES	5	229	NO	3	2	6	11	12	43	63	47	58	48	9	48	105	290	35	264	
New Orleans	0.96	2	53	29	PD	NO	2	NO	5	205	YES	3	2	6	11	11	38	47	70	50	13	9	34	56	77	57	200	
New Orleans	0.96	2	33	14	GP	YES	5	YES	3	269	NO	2	3	2	7	3	8	29	80	14	73	57	17	147	628	479	177	
New Orleans	0.96	2	35	5	RH	NO	5	YES	7	591	NO	8	5	6	19	25	63	152	171	80	78	132	55	265	1344	2528	1134	
New Orleans	0.96	2	55	24	GP	YES	2	NO	2	252	YES	2	2	8	12	7	27	53	62	103	29	42	87	158	220	366	816	
New Orleans	0.96	2	33	1	GP	NO	5	YES	6	428	NO	6	2	4	12	22	83	94	46	38	111	57	94	262	1004	500	834	
New Orleans	0.96	2	51	22	GP	YES	2	NO	2	286	NO	2	1	5	8	7	17	44	42	41	11	54	85	150	61	464	787	
New Orleans	0.96	2	30	0	GP	NO	4	NO	2	299	YES	2	2	2	6	3	6	33	47	29	21	95	114	230	180	895	996	
New Orleans	0.96	2	59	35	GP	YES	5	YES	4	356	NO	4	5	2	11	12	33	64	118	34	40	65	55	160	399	593	546	
New Orleans	0.96	2	41	13	PD	YES	1	NO	4	269	YES	3	4	5	12	9	23	59	109	40	25	43	47	115	182	271	368	
New Orleans	0.96	2	44	12	PD	NO	1	NO	4	147	NO	4	1	3	8	10	25	85	28	32	27	16	14	57	160	81	68	
New Orleans	0.96	2	54	23	RH	NO	0	NO	5	536	YES	3	4	3	10	11	24	63	110	24	127	127	165	419	2472	2447	2942	
St Paul	0.8100000000000001	1	39	5	GP	YES	5	YES	7	363	NO	2	4	6	12	3	11	39	110	61	59	71	126	256	550	664	1092	
St Paul	0.8100000000000001	1	57	23	RH	YES	4	YES	21	908	YES	9	7	9	25	22	77	185	235	78	134	237	198	569	2574	4527	3597	
St Paul	0.8100000000000001	1	51	30	RH	YES	2	NO	7	631	NO	9	4	5	18	24	61	196	121	52	158	129	110	397	2812	2539	2072	
St Paul	0.8100000000000001	1	52	27	PD	YES	5	NO	2	145	YES	3	3	1	7	15	44	47	69	12	18	9	3	30	99	68	13	
St Paul	0.8100000000000001	1	40	11	GP	NO	4	YES	2	277	YES	4	6	7	17	9	27	63	163	88	33	82	72	187	315	716	644	
St Paul	0.8100000000000001	1	37	8	GP	NO	4	NO	4	292	YES	1	4	2	7	4	16	22	131	22	37	51	52	140	322	433	486	
St Paul	0.8100000000000001	1	58	29	GP	NO	5	NO	2	224	NO	4	2	4	10	15	35	56	61	34	63	26	56	145	558	231	531	
St Paul	0.8100000000000001	1	46	11	PD	YES	2	NO	3	180	NO	2	2	5	9	4	14	42	63	54	18	9	17	44	117	35	151	
St Paul	0.8100000000000001	1	59	34	PD	YES	4	YES	2	128	NO	2	2	3	7	5	16	26	79	18	22	12	16	50	148	77	122	
