SMSA	Coverage	DTC	Age	Years	Specialty	Subscribe	Num Hospital	Conference	Practice Size	Visits	Program	Details Nosorr	Details Paenex	Details Other	Total Details	Mention Nosor	Minutes Nosorr	Samples Nosorr	Samples Paenex	Samples Other	Rx Nosorr	Rx Paenex	Rx Other	TotalRx	TherDays Nosorr	TherDays Paenex	TherDays Other	
Anderson	0.77	5	36	7	GP	NO	3	YES	2	227	YES	1	3	3	7	5	10	21	79	29	51	38	23	112	440	364	226	
Anderson	0.77	5	54	24	GP	NO	4	NO	9	487	NO	3	6	11	20	8	24	62	165	113	74	86	132	292	647	742	1151	
Anderson	0.77	5	44	14	PD	NO	1	NO	10	381	YES	1	4	4	9	7	22	20	108	43	14	44	82	140	58	219	479	
Anderson	0.77	5	60	26	RH	NO	5	NO	6	711	NO	9	2	9	20	22	67	196	58	77	424	135	155	714	7795	2499	2730	
Anderson	0.77	5	54	14	RH	NO	5	YES	7	694	NO	7	12	14	33	26	87	160	327	132	150	196	240	586	2890	3689	4389	
Anderson	0.77	5	50	25	RH	NO	3	NO	9	755	NO	3	7	11	21	9	39	74	203	107	155	182	283	620	2743	3685	5469	
Anderson	0.77	5	55	34	PD	NO	5	NO	4	183	NO	4	3	3	10	11	29	73	91	31	38	42	27	107	231	268	171	
Anderson	0.77	5	31	0	RH	NO	4	YES	12	743	YES	8	3	10	21	27	79	155	88	96	294	151	154	599	5501	3018	2960	
Anderson	0.77	5	53	29	PD	YES	3	NO	4	218	YES	2	3	14	19	9	25	43	79	123	18	12	43	73	103	47	241	
Anderson	0.77	5	44	18	PD	YES	5	YES	4	176	NO	2	4	2	8	6	29	39	133	14	23	28	41	92	100	157	238	
Anderson	0.77	5	36	7	GP	NO	2	NO	6	293	NO	3	2	7	12	8	23	63	69	73	24	46	74	144	221	423	651	
Anderson	0.77	5	31	8	GP	NO	3	NO	7	449	YES	1	1	8	10	6	12	27	41	72	80	50	174	304	691	438	1581	
Anderson	0.77	5	36	4	PD	YES	5	YES	10	330	NO	1	1	7	9	5	17	16	20	76	29	13	43	85	192	47	262	
Anderson	0.77	5	42	12	RH	YES	1	YES	4	608	YES	6	7	12	25	19	53	109	221	100	123	135	180	438	2177	2452	3468	
Anderson	0.77	5	43	18	GP	NO	5	NO	4	220	YES	2	3	6	11	7	20	27	84	54	20	16	56	92	188	156	464	
Anderson	0.77	5	44	15	GP	YES	5	YES	5	451	NO	4	5	9	18	15	30	70	148	74	73	101	125	299	621	900	964	
Anderson	0.77	5	48	13	GP	YES	5	YES	5	406	NO	4	1	9	14	10	35	67	19	100	33	30	91	154	287	250	906	
Louisville	0.8	1.5	34	2	GP	NO	4	YES	6	399	NO	4	4	9	17	14	42	68	122	82	42	58	72	172	355	554	690	
Louisville	0.8	1.5	44	13	RH	NO	3	YES	2	477	NO	6	3	6	15	22	72	119	93	63	138	119	179	436	2678	2307	3494	
Louisville	0.8	1.5	44	12	GP	YES	5	YES	2	184	NO	2	4	2	8	12	31	38	120	10	30	43	14	87	266	320	150	
Louisville	0.8	1.5	35	8	RH	NO	0	NO	3	511	YES	2	5	6	13	6	17	44	130	54	88	133	264	485	1701	2516	4936	
Louisville	0.8	1.5	51	19	RH	YES	1	NO	1	498	NO	2	3	7	12	8	24	43	89	71	84	99	138	321	1611	1825	2694	
Louisville	0.8	1.5	62	36	RH	YES	5	YES	3	555	NO	4	6	9	19	13	49	76	219	105	152	174	164	490	2928	3251	3218	
Louisville	0.8	1.5	38	3	GP	NO	4	NO	2	256	YES	1	2	3	6	1	2	16	55	23	69	59	42	170	624	498	367	
Louisville	0.8	1.5	37	10	GP	NO	1	NO	3	178	YES	1	3	3	7	3	11	22	99	34	27	67	55	149	271	576	512	
Louisville	0.8	1.5	62	30	RH	NO	5	YES	7	538	NO	4	7	7	18	9	28	60	209	69	116	106	112	334	2388	2333	2102	
Louisville	0.8	1.5	47	13	RH	YES	5	YES	2	573	NO	5	7	8	20	19	52	97	210	77	184	132	134	450	3376	2558	2620	
Louisville	0.8	1.5	43	12	GP	NO	4	YES	1	165	YES	1	2	4	7	7	23	18	58	45	11	23	26	60	97	251	238	
Louisville	0.8	1.5	41	14	GP	NO	3	NO	4	265	YES	4	1	3	8	7	17	92	17	45	31	24	90	145	309	214	816	
Louisville	0.8	1.5	43	15	GP	NO	4	NO	6	383	YES	3	3	10	16	12	41	59	101	89	46	30	151	227	440	241	1312	
Louisville	0.8	1.5	32	10	RH	NO	1	YES	2	317	YES	3	2	5	10	9	16	59	54	45	73	110	177	360	1373	2100	3429	
Louisville	0.8	1.5	41	6	PD	NO	4	YES	5	266	YES	6	3	6	15	22	59	111	82	60	38	26	50	114	195	220	297	
Louisville	0.8	1.5	46	17	RH	NO	5	NO	6	612	YES	4	5	10	19	13	43	85	153	84	185	177	171	533	3628	3344	3253	
Louisville	0.8	1.5	45	19	GP	NO	5	YES	2	255	NO	3	2	4	9	9	28	65	61	47	38	62	24	124	358	554	223	
Louisville	0.8	1.5	60	34	RH	NO	4	YES	1	450	NO	2	4	8	14	4	8	38	127	73	69	116	92	277	1326	2295	1833	
Louisville	0.8	1.5	58	31	RH	NO	4	NO	6	588	NO	5	3	12	20	16	50	119	86	122	107	66	192	365	2172	1256	3833	
St Paul	0.79	5	44	14	PD	NO	4	YES	3	160	YES	1	1	2	4	3	10	28	38	23	12	16	31	59	66	94	157	
St Paul	0.79	5	49	26	GP	YES	4	YES	2	220	NO	2	3	3	8	6	29	44	85	27	63	48	36	147	584	405	333	
St Paul	0.79	5	48	19	RH	YES	5	NO	4	454	NO	3	4	4	11	7	18	67	137	29	120	151	136	407	2400	2958	2416	
St Paul	0.79	5	49	30	PD	NO	4	NO	6	229	NO	1	2	9	12	2	6	22	63	89	19	21	44	84	95	116	233	
St Paul	0.79	5	54	35	PD	YES	5	YES	7	303	NO	7	4	3	14	18	66	110	104	25	21	47	41	109	138	270	254	
St Paul	0.79	5	33	1	GP	YES	5	YES	8	482	NO	5	4	4	13	15	42	128	139	44	92	98	112	302	823	801	1056	
St Paul	0.79	5	49	16	RH	NO	5	YES	2	341	NO	3	5	5	13	8	16	62	142	64	47	91	45	183	821	1708	775	
St Paul	0.79	5	52	25	PD	NO	4	NO	4	198	NO	1	2	2	5	6	15	25	64	17	25	41	29	95	161	295	199	
St Paul	0.79	5	63	37	RH	YES	3	YES	3	365	YES	5	2	3	10	14	43	112	77	28	179	100	83	362	3209	1778	1455	
St Paul	0.79	5	36	17	GP	NO	3	NO	1	259	YES	2	3	3	8	11	33	31	86	33	50	27	81	158	499	237	716	
St Paul	0.79	5	48	15	RH	YES	4	NO	5	561	NO	7	4	11	22	20	74	132	116	100	124	121	188	433	2288	2295	3809	
St Paul	0.79	5	62	36	GP	NO	1	YES	1	198	YES	1	2	1	4	3	9	16	48	4	52	52	21	125	447	509	168	
St Paul	0.79	5	60	33	GP	YES	5	YES	6	288	NO	2	2	2	6	6	18	40	73	20	62	15	44	121	604	120	367	
St Paul	0.79	5	40	16	GP	NO	0	NO	8	461	YES	5	2	12	19	20	51	84	63	134	87	23	111	221	752	222	1039	
St Paul	0.79	5	34	3	GP	YES	3	NO	2	250	NO	6	2	3	11	19	41	128	49	37	42	22	32	96	386	190	256	
St Paul	0.79	5	50	12	RH	YES	3	YES	1	443	YES	5	4	7	16	17	48	87	119	60	123	142	88	353	2397	2659	1673	
St Paul	0.79	5	57	27	PD	YES	4	YES	9	312	NO	3	3	5	11	8	15	64	71	58	45	24	46	115	265	134	272	
St Paul	0.79	5	47	15	RH	YES	5	NO	1	443	NO	4	3	9	16	17	45	87	109	86	38	115	210	363	707	2002	4150	
St Paul	0.79	5	46	16	GP	NO	1	NO	4	336	YES	2	1	3	6	8	25	52	34	43	55	51	56	162	458	490	440	
St Paul	0.79	5	56	30	GP	NO	5	YES	4	257	YES	3	3	5	11	15	42	76	95	46	87	37	64	188	750	318	600	
Norfolk	0.9	2	51	24	PD	YES	5	YES	3	263	NO	1	3	9	13	4	11	18	99	103	11	33	49	93	78	204	272	
Norfolk	0.9	2	59	29	GP	YES	5	YES	5	402	YES	2	1	5	8	7	19	38	26	59	25	83	116	224	210	791	1028	
Norfolk	0.9	2	46	14	GP	NO	0	NO	4	215	YES	3	1	4	8	11	32	56	27	53	25	35	36	96	210	298	323	
Norfolk	0.9	2	48	23	GP	NO	3	NO	7	360	NO	4	5	7	16	11	25	69	154	64	82	66	76	224	727	556	646	
Norfolk	0.9	2	37	14	GP	YES	5	YES	3	251	NO	2	4	7	13	7	21	53	123	63	33	44	62	139	322	380	583	
Norfolk	0.9	2	64	34	PD	NO	4	NO	3	136	YES	2	1	2	5	15	46	39	32	22	10	23	20	53	75	166	142	
Norfolk	0.9	2	57	18	GP	YES	5	YES	3	187	YES	3	1	2	6	11	32	57	16	12	34	54	46	134	315	419	401	
Norfolk	0.9	2	31	0	RH	YES	5	YES	3	512	YES	7	8	12	27	21	61	169	237	122	110	104	184	398	2175	2016	3609	
Norfolk	0.9	2	53	29	GP	NO	5	YES	3	218	NO	1	5	7	13	2	11	14	159	69	39	58	68	165	337	551	593	
Norfolk	0.9	2	39	12	RH	YES	5	YES	5	436	NO	4	3	5	12	11	24	80	88	58	100	98	163	361	1912	1732	3160	
Norfolk	0.9	2	63	38	RH	YES	4	NO	3	406	YES	5	3	5	13	15	47	87	86	55	120	85	75	280	2498	1698	1347	
Norfolk	0.9	2	51	24	GP	YES	4	NO	4	316	NO	3	1	5	9	10	33	58	32	64	73	55	90	218	657	481	822	
Norfolk	0.9	2	43	15	PD	YES	4	YES	5	218	YES	1	3	4	8	2	3	18	104	27	24	44	26	94	143	309	149	
Norfolk	0.9	2	31	2	RH	NO	5	YES	3	482	NO	3	4	10	17	6	22	58	104	112	146	148	156	450	2657	2838	2925	
Norfolk	0.9	2	48	20	GP	NO	1	YES	2	282	NO	3	4	3	10	11	34	69	139	25	62	52	43	157	606	489	361	
Norfolk	0.9	2	43	13	GP	YES	5	YES	3	343	NO	7	5	5	17	27	73	124	161	39	67	62	48	177	587	557	421	
Norfolk	0.9	2	55	33	GP	YES	5	YES	3	324	NO	1	3	6	10	7	11	20	103	59	29	54	89	172	243	475	826	
Norfolk	0.9	2	38	11	GP	NO	4	NO	1	179	NO	2	5	4	11	6	16	28	144	30	19	28	33	80	212	263	333	
Norfolk	0.9	2	57	27	PD	NO	5	YES	1	133	YES	1	3	1	5	2	6	21	80	16	14	15	15	44	90	86	116	
Norfolk	0.9	2	37	6	RH	NO	0	NO	4	527	YES	5	6	11	22	14	40	94	173	104	96	126	163	385	1810	2331	2998	
Miami	0.82	3	34	9	GP	NO	1	YES	5	321	YES	2	5	5	12	10	32	41	149	36	47	102	68	217	374	931	622	
Miami	0.82	3	55	26	GP	YES	4	NO	3	257	YES	1	1	6	8	4	18	21	36	74	46	38	49	133	372	332	452	
Miami	0.82	3	49	25	GP	NO	4	NO	10	481	YES	4	4	8	16	10	25	73	116	74	55	105	136	296	545	993	1232	
Miami	0.82	3	31	9	GP	NO	5	NO	8	494	YES	7	6	7	20	24	85	136	163	75	144	110	93	347	1332	1011	819	
Miami	0.82	3	63	29	RH	YES	5	YES	6	582	NO	3	5	10	18	8	22	69	157	77	117	138	241	496	2303	2728	4599	
Miami	0.82	3	61	29	GP	NO	2	NO	3	257	YES	2	2	3	7	11	37	40	70	41	25	21	50	96	252	185	477	
Miami	0.82	3	64	29	GP	YES	5	YES	7	312	NO	4	1	6	11	10	25	59	35	50	116	59	88	263	1087	545	789	
Miami	0.82	3	36	8	PD	YES	4	YES	6	200	NO	1	2	2	5	6	24	21	39	11	32	59	33	124	178	369	207	
Miami	0.82	3	52	35	GP	NO	5	YES	4	423	NO	6	2	5	13	15	53	124	51	45	109	120	116	345	976	1048	995	
Miami	0.82	3	35	12	RH	YES	4	NO	3	447	NO	3	3	2	8	15	52	72	71	17	165	188	71	424	3170	3673	1383	
Miami	0.82	3	50	13	PD	NO	5	YES	3	217	NO	1	3	7	11	3	9	20	92	83	11	18	44	73	55	95	291	
Miami	0.82	3	63	38	RH	YES	4	NO	2	560	NO	3	4	7	14	15	40	52	123	74	49	123	142	314	1076	2427	2725	
Miami	0.82	3	37	7	RH	NO	0	NO	8	555	YES	8	4	10	22	21	71	155	107	111	150	125	165	440	2882	2270	2970	
Miami	0.82	3	42	16	PD	NO	2	YES	3	172	YES	3	3	2	8	8	17	43	106	13	20	24	10	54	135	139	49	
Miami	0.82	3	45	12	PD	NO	3	NO	6	283	YES	1	3	8	12	5	20	30	92	58	11	33	68	112	70	213	481	
Miami	0.82	3	38	11	GP	YES	2	NO	5	481	YES	2	1	10	13	7	25	38	38	94	40	42	155	237	349	413	1397	
Miami	0.82	3	56	29	GP	NO	3	NO	7	332	YES	1	6	5	12	3	12	19	196	62	41	75	75	191	424	700	744	
Miami	0.82	3	47	23	PD	NO	5	YES	4	254	YES	5	4	2	11	14	35	112	121	14	35	37	19	91	176	201	102	
Miami	0.82	3	62	29	GP	YES	5	YES	7	427	NO	3	5	7	15	6	16	55	154	61	87	125	95	307	741	1160	818	
Miami	0.82	3	65	50	PD	YES	5	YES	2	149	YES	1	2	5	8	5	11	15	44	43	10	12	24	46	67	55	163	
Dallas	0.9399999999999999	2	31	7	RH	NO	4	YES	1	373	YES	4	3	8	15	16	48	87	99	88	97	40	148	285	1867	868	2797	
Dallas	0.9399999999999999	2	40	11	PD	NO	4	NO	1	96	YES	3	1	4	8	10	25	60	34	38	21	9	12	42	116	46	66	
Dallas	0.9399999999999999	2	59	27	PD	YES	4	YES	9	316	YES	1	2	5	8	4	15	17	73	36	26	48	69	143	152	290	475	
Dallas	0.9399999999999999	2	63	33	GP	NO	4	YES	6	390	YES	2	4	8	14	7	18	36	138	82	57	89	82	228	498	822	787	
Dallas	0.9399999999999999	2	45	17	RH	NO	5	YES	6	621	NO	7	7	18	32	25	99	142	188	161	80	146	190	416	1479	2893	3360	
Dallas	0.9399999999999999	2	62	35	PD	NO	5	YES	4	228	NO	2	3	4	9	11	31	45	86	44	17	24	33	74	70	143	182	
Dallas	0.9399999999999999	2	35	5	RH	NO	5	YES	3	500	NO	6	3	9	18	16	46	125	100	64	97	100	138	335	1856	1916	2814	
Dallas	0.9399999999999999	2	37	7	GP	NO	3	YES	4	246	NO	3	5	6	14	8	20	88	145	65	46	56	79	181	416	474	664	
Dallas	0.9399999999999999	2	64	41	PD	YES	4	YES	4	141	YES	3	2	6	11	6	12	52	55	61	17	7	39	63	100	40	217	
Dallas	0.9399999999999999	2	35	14	GP	NO	2	NO	4	219	YES	1	2	5	8	7	22	14	46	38	30	23	75	128	255	236	721	
Dallas	0.9399999999999999	2	43	16	RH	NO	5	YES	3	449	NO	7	2	8	17	20	61	150	64	110	113	57	88	258	2052	1151	1540	
Dallas	0.9399999999999999	2	46	12	RH	NO	0	NO	7	611	NO	8	5	12	25	37	106	173	141	120	239	165	200	604	4478	3144	3936	
Dallas	0.9399999999999999	2	64	33	GP	NO	3	NO	4	317	YES	3	2	8	13	6	14	67	44	70	30	36	60	126	267	377	508	
Dallas	0.9399999999999999	2	45	17	GP	NO	4	NO	5	385	YES	3	3	8	14	7	18	58	88	63	49	89	92	230	453	795	810	
Dallas	0.9399999999999999	2	60	34	GP	YES	5	YES	7	386	NO	5	4	8	17	18	59	104	112	69	58	52	100	210	519	435	861	
Dallas	0.9399999999999999	2	41	11	GP	NO	2	NO	5	410	YES	4	1	7	12	9	25	96	31	62	52	34	129	215	483	319	1170	
Dallas	0.9399999999999999	2	44	23	PD	NO	1	NO	5	228	NO	2	4	5	11	6	21	49	106	50	24	27	25	76	113	138	121	
Dallas	0.9399999999999999	2	41	11	RH	NO	2	NO	3	512	YES	2	2	9	13	4	12	59	67	61	158	154	184	496	3056	2991	3303	
Dallas	0.9399999999999999	2	61	27	PD	YES	0	NO	4	197	YES	3	1	6	10	7	22	48	28	53	20	17	39	76	116	93	266	
Riverside	0.89	3	32	8	PD	NO	3	YES	6	278	NO	1	1	5	7	2	8	27	33	53	13	22	59	94	62	130	403	
Riverside	0.89	3	33	1	GP	NO	2	NO	5	356	YES	2	4	4	10	8	19	57	113	49	160	79	41	280	1335	725	367	
Riverside	0.89	3	48	21	GP	NO	4	YES	3	271	YES	4	1	6	11	9	21	74	31	54	82	41	132	255	772	341	1163	
Riverside	0.89	3	63	39	RH	NO	5	YES	2	428	YES	3	2	9	14	9	31	56	46	84	80	89	145	314	1568	1707	2572	
Riverside	0.89	3	47	15	GP	YES	5	YES	9	361	NO	1	4	8	13	4	7	20	112	86	38	33	99	170	357	319	928	
Riverside	0.89	3	58	31	GP	NO	0	NO	7	379	NO	5	2	5	12	12	29	113	51	40	91	82	57	230	798	758	523	
Riverside	0.89	3	48	20	RH	NO	2	NO	3	540	YES	3	11	8	22	6	14	59	353	85	73	164	124	361	1394	3044	2230	
Riverside	0.89	3	62	33	PD	NO	3	NO	9	310	YES	1	3	3	7	7	17	24	90	22	40	51	43	134	255	332	252	
Riverside	0.89	3	53	20	GP	NO	5	YES	3	264	NO	3	2	3	8	9	30	78	53	32	64	89	30	183	606	878	270	
Riverside	0.89	3	49	28	RH	YES	2	YES	2	394	NO	4	5	7	16	16	48	79	156	59	67	79	143	289	1236	1533	2651	
Riverside	0.89	3	38	10	RH	NO	0	NO	13	892	YES	7	6	13	26	23	74	153	172	141	177	89	386	652	3227	1744	7305	
Riverside	0.89	3	62	23	GP	YES	3	YES	8	478	YES	4	6	8	18	12	43	65	193	70	123	101	110	334	1189	871	1007	
Riverside	0.89	3	44	15	RH	NO	1	NO	5	684	NO	7	6	5	18	21	56	151	191	64	323	145	164	632	6009	2795	3187	
Riverside	0.89	3	55	29	GP	YES	5	YES	11	561	NO	7	6	7	20	16	37	134	165	72	156	130	134	420	1542	1146	1216	
Riverside	0.89	3	31	2	RH	NO	2	NO	5	575	NO	4	3	6	13	14	39	87	83	46	140	134	225	499	2617	2542	4262	
Riverside	0.89	3	45	19	GP	YES	4	YES	10	504	NO	3	3	6	12	11	35	70	70	67	67	106	137	310	657	1010	1164	
Riverside	0.89	3	51	19	GP	YES	4	NO	2	330	NO	4	2	11	17	13	40	74	63	74	67	28	122	217	649	246	1130	
Riverside	0.89	3	46	20	PD	NO	1	NO	8	347	YES	4	8	5	17	15	32	71	223	49	45	71	30	146	288	397	178	
Jersey City	0.76	1	33	16	RH	NO	2	NO	5	509	NO	2	2	6	10	5	5	45	60	57	36	31	165	232	713	580	2880	
Jersey City	0.76	1	65	33	PD	YES	5	NO	4	218	YES	2	4	3	9	7	16	40	107	29	27	34	14	75	159	185	109	
Jersey City	0.76	1	48	20	RH	NO	2	YES	6	685	YES	2	9	6	17	6	15	32	261	69	160	252	222	634	2790	4841	4348	
Jersey City	0.76	1	35	1	GP	NO	5	YES	4	338	NO	2	3	6	11	6	25	45	111	95	61	37	57	155	591	334	496	
Jersey City	0.76	1	38	6	RH	NO	0	NO	5	587	YES	3	4	9	16	7	14	52	120	106	67	143	227	437	1291	2681	4420	
Jersey City	0.76	1	53	21	RH	YES	2	NO	3	398	NO	3	1	8	12	7	23	62	34	63	105	85	113	303	1942	1505	2194	
Jersey City	0.76	1	65	35	GP	YES	1	NO	3	370	YES	5	2	6	13	22	71	104	66	74	106	50	56	212	1004	483	514	
Jersey City	0.76	1	59	36	PD	NO	2	NO	14	564	YES	2	3	12	17	10	30	42	89	122	30	56	133	219	177	321	815	
