SMSA	Coverage	DTC	Age	Years	Specialty	Subscribe	Num Hospital	Conference	Practice Size	Visits	Program	Details Nosorr	Details Paenex	Details Other	Total Details	Mention Nosor	Minutes Nosorr	Samples Nosorr	Samples Paenex	Samples Other	Rx Nosorr	Rx Paenex	Rx Other	TotalRx	TherDays Nosorr	TherDays Paenex	TherDays Other	
Louisville	0.97	5	60	30	PD	YES	2	YES	8	317	YES	3	4	5	12	10	28	57	149	38	29	18	41	88	184	125	237	
Louisville	0.97	5	45	11	GP	YES	4	YES	5	272	NO	4	6	3	13	18	35	75	206	27	33	101	48	182	328	863	491	
Louisville	0.97	5	63	35	RH	YES	5	YES	3	415	YES	5	3	8	16	9	34	93	80	83	93	86	63	242	1603	1736	1157	
Louisville	0.97	5	47	16	RH	NO	4	YES	7	649	YES	3	7	7	17	9	26	45	205	79	127	169	159	455	2462	3214	3028	
Louisville	0.97	5	36	12	PD	YES	5	YES	2	134	NO	3	3	2	8	10	21	57	76	19	25	31	5	61	128	193	37	
Louisville	0.97	5	52	21	RH	YES	5	YES	9	690	NO	4	6	13	23	15	39	94	189	124	127	148	191	466	2515	2737	3680	
Louisville	0.97	5	50	24	PD	NO	5	YES	8	320	NO	5	2	10	17	25	69	101	76	111	46	24	29	99	233	147	243	
Louisville	0.97	5	45	14	RH	NO	0	YES	1	330	NO	2	3	9	14	7	31	20	77	86	29	39	96	164	549	709	1787	
Louisville	0.97	5	57	35	RH	YES	4	NO	2	375	NO	4	2	7	13	11	40	86	50	58	152	44	103	299	2846	871	2006	
Louisville	0.97	5	33	12	GP	NO	2	NO	3	179	YES	1	1	5	7	3	7	19	29	47	35	25	68	128	296	211	638	
Louisville	0.97	5	40	20	GP	NO	5	YES	3	204	NO	2	3	5	10	8	23	47	87	53	30	32	64	126	307	287	549	
Lexington	0.97	3	45	7	PD	NO	5	NO	3	135	YES	2	2	6	10	9	41	40	68	57	8	14	23	45	54	84	154	
Lexington	0.97	3	61	30	PD	YES	5	YES	2	156	YES	2	2	4	8	8	29	43	54	52	17	12	37	66	81	59	205	
Lexington	0.97	3	55	21	RH	NO	4	NO	3	417	YES	5	7	10	22	9	24	99	208	93	94	64	122	280	1612	1209	2237	
Lexington	0.97	3	45	19	GP	NO	0	NO	3	203	YES	1	4	7	12	5	19	21	94	54	41	22	64	127	392	201	521	
Lexington	0.97	3	34	9	PD	NO	4	NO	3	237	YES	2	3	7	12	5	10	44	91	77	11	27	26	64	100	149	161	
Lexington	0.97	3	42	17	PD	YES	2	NO	6	316	YES	1	3	7	11	4	6	25	91	63	22	48	51	121	137	309	288	
Lexington	0.97	3	61	32	GP	YES	3	NO	8	429	NO	6	9	9	24	18	44	148	242	87	65	96	105	266	589	792	939	
Lexington	0.97	3	31	6	RH	YES	5	YES	4	461	NO	4	3	11	18	7	18	69	82	106	124	74	156	354	2383	1503	2971	
Lexington	0.97	3	60	32	RH	YES	5	YES	5	575	NO	8	5	8	21	27	86	137	164	70	134	100	150	384	2336	1765	2825	
Lexington	0.97	3	33	4	PD	YES	5	YES	6	315	NO	2	4	6	12	6	14	31	130	56	38	37	49	124	216	327	269	
Lexington	0.97	3	50	19	PD	NO	3	YES	5	214	YES	2	2	9	13	10	34	52	39	80	7	43	37	87	32	316	252	
Lexington	0.97	3	50	22	GP	YES	5	YES	2	279	NO	2	2	3	7	4	12	36	60	23	91	84	64	239	811	769	604	
Lexington	0.97	3	57	26	GP	YES	3	NO	5	255	NO	3	5	6	14	14	59	58	177	61	28	43	39	110	235	326	314	
Lexington	0.97	3	37	7	GP	NO	4	YES	2	172	YES	5	6	7	18	6	15	104	186	66	37	22	54	113	347	208	503	
Lexington	0.97	3	36	12	RH	YES	5	YES	13	762	YES	3	7	15	25	8	29	57	189	138	55	157	218	430	1194	3085	3959	
Lexington	0.97	3	44	15	GP	NO	5	YES	1	188	NO	4	3	2	9	9	36	91	85	17	64	32	49	145	590	287	476	
Lexington	0.97	3	56	32	GP	YES	5	YES	1	225	NO	4	3	5	12	8	20	100	92	46	21	18	56	95	165	141	546	
Lexington	0.97	3	51	28	PD	YES	3	NO	5	217	YES	3	4	2	9	17	54	82	90	32	26	34	15	75	131	166	65	
Lexington	0.97	3	57	29	RH	YES	5	NO	5	569	NO	6	7	18	31	22	76	113	237	206	218	70	232	520	4060	1348	4331	
Syracuse	1	3	35	6	RH	NO	2	NO	7	655	YES	8	6	11	25	23	53	159	161	119	160	166	222	548	3059	3097	4419	
Syracuse	1	3	61	35	PD	YES	3	YES	6	246	YES	6	3	3	12	21	76	126	93	29	49	31	19	99	252	169	99	
Syracuse	1	3	46	23	GP	NO	1	NO	8	383	YES	3	8	6	17	8	29	42	229	72	80	108	68	256	794	985	591	
Syracuse	1	3	61	37	PD	YES	5	YES	2	153	NO	2	3	6	11	6	18	44	99	50	18	22	22	62	106	133	105	
Syracuse	1	3	60	25	GP	YES	5	NO	10	491	NO	5	5	12	22	18	63	99	138	124	114	89	120	323	970	807	1140	
Syracuse	1	3	36	9	RH	NO	4	NO	5	699	YES	9	5	12	26	23	71	201	151	108	188	160	237	585	3775	2897	4588	
Syracuse	1	3	52	26	RH	NO	4	NO	11	758	YES	4	10	9	23	12	36	63	283	100	70	200	153	423	1493	3699	2827	
Syracuse	1	3	62	38	GP	YES	3	YES	3	248	YES	3	4	6	13	9	33	63	140	54	49	41	70	160	421	348	585	
Syracuse	1	3	32	0	PD	NO	1	NO	4	272	YES	7	3	2	12	17	63	134	104	20	48	19	5	72	286	134	30	
Syracuse	1	3	33	8	RH	NO	5	YES	4	485	NO	4	3	12	19	14	37	68	102	97	68	60	172	300	1171	1033	3258	
Syracuse	1	3	63	43	PD	NO	0	NO	6	327	YES	2	3	4	9	7	21	53	69	35	41	43	60	144	301	222	309	
Syracuse	1	3	49	21	GP	YES	4	YES	4	342	NO	2	2	6	10	5	15	33	62	64	82	57	134	273	705	524	1243	
Syracuse	1	3	52	23	PD	YES	5	YES	3	177	YES	2	2	5	9	6	20	37	54	40	18	13	27	58	118	73	163	
Syracuse	1	3	50	21	PD	YES	5	YES	4	161	NO	4	2	4	10	13	43	78	62	44	21	16	40	77	139	89	229	
Syracuse	1	3	64	39	PD	YES	4	YES	5	246	NO	3	4	11	18	10	26	68	102	108	28	11	39	78	159	86	230	
Syracuse	1	3	50	21	PD	YES	3	YES	6	274	NO	4	5	4	13	9	31	73	146	39	21	37	30	88	112	219	169	
Syracuse	1	3	58	31	GP	NO	3	YES	5	372	YES	6	3	6	15	20	66	132	95	52	102	78	95	275	936	626	910	
Syracuse	1	3	57	35	GP	YES	3	NO	4	335	NO	2	3	4	9	6	17	31	80	49	39	85	46	170	328	789	437	
Syracuse	1	3	32	4	GP	NO	4	YES	6	358	YES	5	6	7	18	15	50	86	173	76	36	31	89	156	289	316	817	
Syracuse	1	3	49	25	RH	YES	3	YES	5	417	NO	5	4	8	17	9	19	86	122	74	90	49	148	287	1734	846	2880	
Arlington	0.92	1	64	37	GP	NO	2	NO	4	341	YES	2	1	10	13	2	12	35	38	93	14	14	156	184	109	146	1365	
Arlington	0.92	1	38	18	GP	NO	3	YES	5	315	YES	2	4	8	14	4	13	24	129	105	75	66	44	185	640	650	409	
Arlington	0.92	1	58	34	GP	YES	5	YES	3	344	NO	5	3	7	15	11	32	100	101	67	132	39	90	261	1238	338	744	
Arlington	0.92	1	47	17	PD	YES	5	YES	2	105	NO	2	1	1	4	7	22	51	25	6	16	15	9	40	115	71	43	
Arlington	0.92	1	31	0	RH	NO	4	YES	3	515	NO	2	6	11	19	10	39	29	168	113	110	219	176	505	2182	4269	3336	
Arlington	0.92	1	61	40	RH	NO	1	NO	3	451	YES	5	7	8	20	11	33	77	222	94	129	102	68	299	2543	1815	1430	
Arlington	0.92	1	51	26	RH	NO	1	NO	3	416	YES	6	3	10	19	18	70	139	72	96	88	57	159	304	1703	1034	3116	
Arlington	0.92	1	47	26	RH	NO	0	NO	3	379	YES	4	5	4	13	14	47	70	144	39	79	163	72	314	1502	3031	1364	
Arlington	0.92	1	64	29	GP	YES	5	NO	6	304	NO	5	4	8	17	20	59	89	100	100	61	42	64	167	550	384	633	
Arlington	0.92	1	50	16	PD	NO	2	NO	3	190	YES	3	2	2	7	4	11	59	70	24	29	18	23	70	184	121	121	
Arlington	0.92	1	57	23	PD	YES	3	NO	5	265	NO	9	2	2	13	24	85	161	49	9	72	30	25	127	447	165	164	
Arlington	0.92	1	47	22	RH	YES	5	NO	2	450	NO	4	2	10	16	17	47	68	68	94	69	66	182	317	1245	1224	3329	
Arlington	0.92	1	64	37	PD	YES	3	NO	3	137	NO	1	2	2	5	2	6	17	66	20	11	31	29	71	71	165	177	
Arlington	0.92	1	34	6	PD	YES	0	NO	4	243	YES	3	2	3	8	13	38	59	59	25	62	7	37	106	351	47	223	
Arlington	0.92	1	64	27	PD	NO	4	YES	8	298	NO	4	4	8	16	11	32	68	125	78	32	20	33	85	226	109	194	
Arlington	0.92	1	45	25	PD	NO	5	YES	3	216	NO	2	4	4	10	11	30	28	104	56	9	45	31	85	35	319	190	
Arlington	0.92	1	62	23	RH	NO	4	YES	7	623	NO	7	3	10	20	30	77	161	80	114	193	127	234	554	3500	2520	4443	
Arlington	0.92	1	36	2	PD	YES	3	YES	10	325	YES	5	2	4	11	17	60	90	78	25	54	37	50	141	332	217	328	
Arlington	0.92	1	45	16	PD	YES	5	YES	1	94	NO	1	1	3	5	6	23	25	38	39	9	6	17	32	31	84	96	
Cleveland	0.9	1	59	31	GP	YES	0	NO	4	296	YES	3	2	5	10	5	25	60	83	47	73	47	67	187	716	481	603	
Cleveland	0.9	1	62	38	RH	NO	4	NO	5	524	YES	6	5	10	21	15	49	134	134	95	127	120	174	421	2442	2335	3109	
Cleveland	0.9	1	36	10	GP	NO	5	YES	3	309	NO	3	2	6	11	10	30	57	66	65	36	39	67	142	306	328	540	
Cleveland	0.9	1	53	29	PD	NO	0	NO	5	194	YES	3	1	3	7	14	49	55	34	42	20	12	30	62	109	88	174	
Cleveland	0.9	1	37	2	GP	NO	4	YES	4	348	NO	1	1	4	6	3	7	24	39	36	41	29	95	165	355	216	950	
Cleveland	0.9	1	64	36	PD	YES	1	NO	3	177	YES	3	3	6	12	16	42	81	77	70	17	25	18	60	115	137	74	
Cleveland	0.9	1	46	23	RH	YES	4	NO	2	564	YES	3	5	13	21	13	36	60	185	140	108	148	252	508	2055	2833	5081	
Cleveland	0.9	1	61	31	RH	YES	5	YES	2	487	NO	6	2	11	19	19	48	106	53	98	105	150	192	447	2011	2806	3753	
Cleveland	0.9	1	34	2	GP	NO	1	NO	6	411	YES	8	5	6	19	24	52	166	167	54	116	70	80	266	989	673	741	
Cleveland	0.9	1	31	4	GP	NO	5	YES	3	250	NO	3	3	3	9	9	31	58	103	25	89	98	70	257	773	921	584	
Cleveland	0.9	1	32	6	RH	YES	4	NO	8	712	YES	2	10	9	21	7	21	39	302	80	180	254	141	575	3285	4781	2552	
Cleveland	0.9	1	46	18	RH	YES	5	YES	1	505	NO	4	5	7	16	12	36	53	171	70	229	126	72	427	4507	2341	1447	
Cleveland	0.9	1	60	37	PD	YES	5	YES	2	226	NO	3	2	7	12	15	51	56	74	61	17	7	42	66	88	55	294	
Cleveland	0.9	1	58	28	RH	NO	4	NO	2	451	NO	4	7	5	16	13	46	42	210	33	101	119	118	338	1927	2307	2208	
Cleveland	0.9	1	50	25	RH	YES	2	YES	2	340	NO	4	2	2	8	14	37	75	62	18	136	76	32	244	2508	1547	525	
Cleveland	0.9	1	61	33	RH	YES	4	NO	10	711	YES	7	5	8	20	25	78	155	160	81	174	87	130	391	3123	1616	2378	
Cleveland	0.9	1	32	5	GP	NO	1	YES	9	485	NO	5	5	6	16	15	30	99	123	41	66	119	111	296	569	1069	967	
Cleveland	0.9	1	33	10	RH	NO	5	YES	6	414	NO	8	4	9	21	17	59	164	148	84	197	101	135	433	3781	2003	2490	
Cleveland	0.9	1	43	23	PD	NO	1	YES	5	250	YES	2	1	7	10	9	31	43	35	77	23	10	55	88	111	75	390	
Minneapolis	0.9	2	47	25	GP	YES	4	NO	6	315	YES	3	2	12	17	10	27	51	56	114	82	16	102	200	796	131	898	
Minneapolis	0.9	2	62	25	RH	YES	5	NO	3	488	YES	8	2	9	19	21	62	158	53	114	65	58	101	224	1315	1080	1859	
Minneapolis	0.9	2	36	1	GP	NO	5	NO	8	474	NO	5	6	11	22	10	35	102	193	117	68	109	139	316	613	966	1237	
Minneapolis	0.9	2	36	8	RH	YES	5	YES	3	619	NO	10	6	7	23	29	97	217	173	90	103	104	94	301	1937	1931	1754	
Minneapolis	0.9	2	49	18	GP	NO	5	YES	2	194	NO	2	1	2	5	4	9	43	29	18	45	38	47	130	430	330	465	
Minneapolis	0.9	2	50	23	RH	YES	0	NO	8	633	YES	9	6	13	28	24	70	179	174	138	165	103	192	460	2995	1951	3695	
Minneapolis	0.9	2	53	25	PD	YES	5	YES	6	305	NO	4	5	10	19	16	43	56	143	94	51	49	30	130	264	326	205	
Minneapolis	0.9	2	56	33	PD	NO	3	NO	8	257	YES	2	3	3	8	8	31	20	82	27	50	68	27	145	225	407	187	
Minneapolis	0.9	2	49	18	RH	NO	0	NO	7	598	YES	5	4	15	24	12	35	102	122	154	66	80	270	416	1285	1612	5218	
Minneapolis	0.9	2	44	22	PD	NO	0	NO	1	151	YES	2	1	2	5	6	24	31	41	24	9	12	17	38	46	77	96	
Minneapolis	0.9	2	35	6	PD	NO	4	YES	4	159	NO	1	4	5	10	11	29	28	127	44	13	15	36	64	102	108	227	
Minneapolis	0.9	2	34	0	GP	NO	3	NO	5	270	YES	2	3	3	8	8	25	42	111	20	37	60	23	120	299	580	178	
Minneapolis	0.9	2	64	41	RH	YES	3	NO	3	413	YES	6	5	7	18	18	56	117	160	62	105	100	96	301	1970	1973	1959	
Minneapolis	0.9	2	50	22	RH	NO	4	YES	2	507	YES	8	10	7	25	21	67	150	275	65	123	207	143	473	2409	3997	2853	
Minneapolis	0.9	2	34	4	RH	NO	5	YES	3	411	NO	8	5	8	21	23	74	144	138	77	78	91	136	305	1478	1706	2371	
Minneapolis	0.9	2	35	6	GP	YES	5	YES	4	271	NO	5	3	6	14	13	44	105	77	66	70	79	64	213	625	681	546	
Minneapolis	0.9	2	52	23	GP	YES	3	YES	2	226	NO	2	1	5	8	7	29	31	37	51	32	37	97	166	304	295	866	
Minneapolis	0.9	2	46	16	PD	YES	1	NO	4	193	YES	1	2	3	6	2	5	29	43	35	5	25	22	52	26	143	140	
Boca Raton	0.79	2	52	31	RH	YES	2	NO	2	367	NO	4	7	12	23	10	39	80	203	99	61	67	92	220	1122	1295	1844	
Boca Raton	0.79	2	62	37	RH	NO	1	NO	7	548	YES	8	6	11	25	29	91	139	172	122	106	74	160	340	2163	1347	3054	
Boca Raton	0.79	2	45	13	GP	NO	3	YES	3	239	YES	2	7	6	15	12	29	31	203	64	14	84	45	143	122	696	424	
Boca Raton	0.79	2	37	8	RH	NO	3	NO	4	588	YES	6	8	16	30	23	77	112	256	151	117	143	211	471	2333	2593	4292	
Boca Raton	0.79	2	58	34	PD	NO	1	NO	2	157	YES	1	2	3	6	4	12	17	63	33	10	16	44	70	49	68	250	
Boca Raton	0.79	2	41	17	RH	NO	3	YES	1	416	NO	3	5	10	18	8	32	68	122	114	55	120	158	333	999	2211	2818	
Boca Raton	0.79	2	50	24	PD	YES	5	YES	3	190	NO	2	1	3	6	11	20	42	30	22	22	23	47	92	133	130	295	
Boca Raton	0.79	2	46	21	RH	NO	4	YES	5	583	YES	7	7	10	24	21	52	121	197	96	101	103	120	324	2024	1914	2270	
Boca Raton	0.79	2	35	11	GP	NO	2	NO	1	229	YES	5	6	5	16	15	48	100	145	38	59	70	25	154	530	666	244	
Boca Raton	0.79	2	46	22	RH	YES	4	YES	4	660	NO	6	4	9	19	22	64	124	107	98	220	145	275	640	4236	2615	5248	
Boca Raton	0.79	2	30	0	GP	YES	5	YES	6	348	NO	5	4	7	16	12	46	108	117	73	56	68	52	176	560	633	470	
Boca Raton	0.79	2	34	2	PD	NO	5	YES	6	224	NO	1	6	3	10	1	5	13	163	32	17	31	30	78	85	169	172	
Boca Raton	0.79	2	42	14	GP	NO	5	YES	5	433	NO	3	4	5	12	13	41	46	112	47	139	125	79	343	1308	1142	708	
Boca Raton	0.79	2	44	8	PD	NO	3	NO	4	198	YES	2	6	4	12	7	19	44	171	47	11	27	21	59	71	130	128	
Boca Raton	0.79	2	52	21	RH	YES	5	YES	4	582	NO	7	8	13	28	20	52	138	215	122	109	143	190	442	2076	2812	3475	
Boca Raton	0.79	2	63	35	GP	YES	4	NO	1	215	YES	1	2	3	6	5	16	27	70	40	7	25	53	85	84	192	481	
Boca Raton	0.79	2	64	39	PD	YES	5	YES	1	108	NO	1	2	5	8	5	16	23	50	56	8	9	24	41	32	39	139	
Boca Raton	0.79	2	47	25	PD	YES	2	NO	5	277	NO	3	4	7	14	12	24	64	119	82	42	35	36	113	237	198	226	
Boca Raton	0.79	2	43	16	PD	NO	5	NO	5	201	YES	3	2	4	9	10	33	66	72	42	15	30	43	88	123	213	291	
Wilkes Barre	0.77	3	57	32	RH	YES	5	YES	3	629	YES	9	5	10	24	30	79	187	151	70	191	96	129	416	3520	1791	2348	
Wilkes Barre	0.77	3	31	11	PD	NO	5	YES	7	308	YES	3	3	7	13	9	38	52	74	77	53	17	67	137	298	121	404	
Wilkes Barre	0.77	3	60	37	RH	NO	5	YES	4	649	NO	11	5	9	25	30	89	199	133	106	170	80	223	473	3492	1685	4199	
Wilkes Barre	0.77	3	32	3	GP	NO	5	NO	5	382	YES	5	3	9	17	14	52	94	98	97	45	21	85	151	458	176	781	
Wilkes Barre	0.77	3	35	14	GP	YES	1	YES	3	267	YES	3	4	5	12	10	33	63	110	54	57	57	61	175	465	542	491	
Wilkes Barre	0.77	3	62	26	RH	YES	1	NO	3	506	YES	6	4	7	17	23	74	132	105	62	144	142	167	453	2734	2803	3280	
Wilkes Barre	0.77	3	39	14	PD	YES	4	NO	3	196	YES	3	3	5	11	6	16	57	98	39	27	17	25	69	130	107	124	
Wilkes Barre	0.77	3	47	18	GP	YES	4	NO	3	297	YES	2	8	6	16	7	21	30	262	59	37	84	50	171	325	749	452	
Wilkes Barre	0.77	3	42	18	GP	NO	5	NO	3	277	NO	2	2	3	7	8	15	42	73	42	36	13	43	92	337	128	330	
Wilkes Barre	0.77	3	49	18	PD	YES	5	NO	3	139	NO	3	2	4	9	8	36	62	52	35	24	20	19	63	159	120	123	
Wilkes Barre	0.77	3	41	3	RH	YES	4	YES	5	516	YES	7	6	10	23	26	64	157	166	91	123	99	236	458	2256	1872	4538	
Wilkes Barre	0.77	3	55	38	PD	YES	4	YES	3	192	NO	3	2	6	11	13	33	75	68	47	12	12	23	47	55	88	137	
Wilkes Barre	0.77	3	59	28	PD	YES	3	NO	8	369	NO	8	4	8	20	27	68	151	117	72	56	48	29	133	341	253	181	
Wilkes Barre	0.77	3	51	21	PD	NO	5	NO	5	227	YES	2	3	3	8	4	14	35	95	38	22	41	11	74	112	235	67	
Wilkes Barre	0.77	3	60	28	RH	NO	5	YES	4	494	YES	4	4	7	15	14	26	86	114	69	80	158	90	328	1467	3061	1603	
Wilkes Barre	0.77	3	53	27	RH	NO	3	YES	2	433	YES	3	4	5	12	13	35	60	105	59	92	145	107	344	1446	2633	2037	
Wilkes Barre	0.77	3	63	32	RH	NO	1	NO	5	456	YES	4	6	8	18	13	45	76	182	86	114	180	93	387	2150	3480	1881	
Wilkes Barre	0.77	3	47	22	PD	YES	3	YES	12	438	YES	7	12	9	28	19	58	164	361	77	57	75	37	169	370	421	187	
Wilkes Barre	0.77	3	36	0	PD	NO	2	NO	3	180	YES	4	2	1	7	21	62	86	38	5	37	17	17	71	186	118	89	
Wilkes Barre	0.77	3	47	22	RH	NO	1	NO	2	449	YES	6	1	6	13	17	52	133	27	59	67	103	122	292	1403	2015	2230	
Dallas	0.89	3	32	0	PD	NO	1	YES	1	126	YES	2	1	3	6	8	22	45	32	24	12	10	33	55	62	49	188	
Dallas	0.89	3	52	24	GP	NO	4	NO	3	301	NO	3	2	5	10	12	34	52	56	43	35	48	130	213	319	444	1215	
Dallas	0.89	3	57	27	GP	YES	5	NO	8	483	NO	4	3	8	15	11	40	62	98	93	133	39	193	365	1222	339	1810	
Dallas	0.89	3	44	7	PD	NO	3	NO	8	325	YES	4	3	7	14	9	19	78	82	55	32	60	48	140	171	332	261	
Dallas	0.89	3	58	23	PD	YES	5	YES	6	286	NO	4	4	9	17	11	28	70	128	96	21	35	34	90	124	191	244	
Dallas	0.89	3	34	10	PD	NO	2	NO	1	102	YES	1	1	4	6	2	3	17	27	38	5	6	24	35	19	18	144	
Dallas	0.89	3	35	6	RH	NO	5	NO	1	303	NO	6	4	6	16	18	53	112	143	55	81	90	85	256	1464	1623	1592	
Dallas	0.89	3	61	34	PD	NO	2	NO	2	124	YES	1	2	2	5	3	6	26	70	12	11	8	12	31	48	65	92	
Dallas	0.89	3	57	27	GP	NO	3	NO	3	290	NO	4	2	7	13	14	34	85	69	75	49	22	65	136	411	179	586	
Dallas	0.89	3	44	1	GP	NO	2	NO	3	239	NO	4	2	4	10	6	21	80	66	38	53	58	26	137	472	541	289	
Dallas	0.89	3	35	0	RH	NO	5	NO	4	399	NO	4	5	9	18	17	48	80	131	78	118	37	96	251	2394	720	1729	
Dallas	0.89	3	61	35	GP	NO	4	YES	5	352	YES	6	3	7	16	26	72	118	84	78	67	30	66	163	633	332	603	
Dallas	0.89	3	38	13	PD	YES	5	NO	4	210	YES	2	4	3	9	5	15	45	124	30	15	41	41	97	112	227	265	
Dallas	0.89	3	53	34	GP	YES	5	YES	7	448	NO	6	5	14	25	24	71	113	147	143	64	62	96	222	538	511	849	
Dallas	0.89	3	55	24	RH	YES	5	YES	3	549	NO	3	6	11	20	7	19	57	184	118	98	78	282	458	1808	1566	5249	
Dallas	0.89	3	46	20	PD	NO	1	NO	3	179	YES	1	1	4	6	4	11	23	35	33	9	8	26	43	46	57	138	
Dallas	0.89	3	63	38	GP	YES	1	YES	6	402	NO	2	2	9	13	9	42	49	54	82	16	50	117	183	178	406	1020	
Dallas	0.89	3	37	2	RH	YES	4	YES	2	457	NO	2	6	7	15	6	21	37	198	51	33	175	150	358	614	3222	2784	
Dallas	0.89	3	61	35	RH	NO	3	YES	5	482	NO	3	3	6	12	11	34	70	77	60	133	93	119	345	2636	1843	2399	
Gary	0.88	2	55	22	RH	NO	2	NO	4	595	NO	6	6	12	24	25	62	113	173	117	108	163	189	460	2044	3134	3601	
Gary	0.88	2	49	25	RH	YES	5	YES	4	432	NO	4	8	11	23	15	49	87	253	112	55	111	166	332	1036	2207	2987	
Gary	0.88	2	38	0	RH	YES	5	YES	2	518	NO	4	2	8	14	16	40	83	63	65	171	165	135	471	3324	3137	2652	
Gary	0.88	2	47	19	GP	NO	5	NO	8	480	NO	4	3	7	14	13	42	75	89	95	100	123	133	356	925	1079	1159	
Gary	0.88	2	54	35	RH	YES	1	NO	4	419	YES	6	5	10	21	22	59	126	160	92	59	92	127	278	1055	1699	2430	
Gary	0.88	2	58	38	PD	YES	2	NO	1	152	NO	1	2	4	7	4	13	20	58	49	3	41	37	81	20	252	190	
Gary	0.88	2	48	17	RH	YES	4	YES	7	691	NO	6	4	5	15	23	72	105	107	49	221	216	82	519	4382	4208	1626	
Gary	0.88	2	33	2	GP	NO	5	YES	4	343	NO	5	1	4	10	16	50	105	31	30	97	45	133	275	882	394	1120	
Gary	0.88	2	40	18	GP	YES	4	YES	6	359	NO	1	4	7	12	3	9	30	124	63	14	62	95	171	139	576	866	
Gary	0.88	2	59	30	GP	NO	1	NO	4	340	YES	4	1	2	7	15	51	70	27	12	24	12	35	71	237	128	336	
